	docprops1	docprops2	relfreqs1	relfreqs2	meanrelfreqs	sd0	sd2	sdX	sr0	sr2	srX	dd0	dd2	ddX	dr0	dr2	drX
anéantissement	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
charlotte	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
com	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
al	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
demi-louis	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
antonio	0.0026666666666666666	0.0	0.005333333333333334	0.0	0.002359882005899705	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.1396757782851427	-0.11484285557358928	-0.11484285557358923	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5709685242773458	0.22369849321624508	0.22369849321624516
con	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
demi-quart	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
carmagnole	0.0026666666666666666	0.0	0.010666666666666668	0.0	0.00471976401179941	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.13827130590171527	-0.10276552692308039	-0.10276552692308034	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5524344030867976	0.2226216964067737	0.2226216964067738
aubergiste	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
almedor	0.0026666666666666666	0.0	0.010666666666666668	0.0	0.00471976401179941	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.13827130590171527	-0.10276552692308039	-0.10276552692308034	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5524344030867976	0.2226216964067737	0.2226216964067738
azatèque	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
blâmer	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
achète	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
basse-normandie	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
aye	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
axiome	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
baste	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
batteur	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bellerose	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
acante	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
criquet	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
croc	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clé	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
aviron	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bellecour	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
crochet	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
boisrobert	0.0026666666666666666	0.0	0.005333333333333334	0.0	0.002359882005899705	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.1396757782851427	-0.11484285557358928	-0.11484285557358923	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5709685242773458	0.22369849321624508	0.22369849321624516
cid	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
avenant	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bonhomie	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bau	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
corneille	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
aux	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clarimand	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
corine	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
accoutumance	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clarine	0.0026666666666666666	0.0	0.006666666666666666	0.0	0.0029498525073746312	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.13932466018928583	-0.11176713959618044	-0.1117671395961804	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5663349939797088	0.2234242669161125	0.2234242669161126
basse-cour	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
blondin	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
auteuil	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
coupe-gorge	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
coude	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
barbon	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
barbet	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
abomination	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
berger|bergère	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
baragouin	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
crac	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
dogue	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
coup-d'oeil	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bise	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
balzac	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
coteau	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
ballot	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clorine	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bergame	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
baliveau	0.0026666666666666666	0.0	0.005333333333333334	0.0	0.002359882005899705	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.1396757782851427	-0.11484285557358928	-0.11484285557358923	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5709685242773458	0.22369849321624508	0.22369849321624516
cousinage	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
bizarrerie	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
baise	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
blaise	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
blancheur	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
baie	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
blason	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bacchus	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
babillard	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
belle-sœur	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
abbés	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bouchon	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
chur	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bouge	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bayonne	0.0026666666666666666	0.0	0.006666666666666666	0.0	0.0029498525073746312	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.13932466018928583	-0.11176713959618044	-0.1117671395961804	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5663349939797088	0.2234242669161125	0.2234242669161126
création	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clénard	0.0026666666666666666	0.0	0.005333333333333334	0.0	0.002359882005899705	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.1396757782851427	-0.11484285557358928	-0.11484285557358923	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5709685242773458	0.22369849321624508	0.22369849321624516
beau-séjour	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bouillon	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
coquet	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
boulet	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
convoi	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
clavelée	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
châtelet	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
boulogne	0.0026666666666666666	0.0	0.004	0.0	0.0017699115044247787	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14002689638099955	-0.11795775369933109	-0.11795775369933108	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5756020545749828	0.22397621293893272	0.22397621293893283
dondon	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
cuirasse|cuirassé	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
bougie	0.0026666666666666666	0.0	0.005333333333333334	0.0	0.002359882005899705	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.1396757782851427	-0.11484285557358928	-0.11484285557358923	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5709685242773458	0.22369849321624508	0.22369849321624516
aumône	0.0026666666666666666	0.0	0.002666666666666667	0.0	0.0011799410029498525	0.0026666666666666666	-0.04274997176772432	-0.04274997176772421	-0.14037801447685638	-0.12111284516717863	-0.12111284516717855	-0.5695091446164521	-0.4320987300097811	-0.43209873000978116	-0.5802355848726198	0.22425751624072085	0.22425751624072093
