Oui	Rg	OUI
,	Fw	,
Mon	Nc	Mon
père	Nc	PÈRE
se	Pp	IL
dérobe	Vvc	DÉROBER
encore	Rg	ENCORE
à	S	À
tous	Di	TOUT
les	Da	LE
yeux	Nc	OEIL|YEUX
,	Fw	,
Puis	Vvc	POUVOIR
-je	Nc	-je
m'	Pp	JE
ouvrant	Ga	OUVRER|OUVRIR
à	S	À
vous	Pp	VOUS
sans	S	SANS
péril	Nc	PÉRIL
et	Cc	ET
sans	S	SANS
crainte	Nc	CRAINTE
,	Fw	,
D'	Nc	D'
un	Dn	UN
moment	Nc	MOMENT
d'	S	DE
entretien	Nc	ENTRETIEN
bannir	Vvn	BANNIR
toute	Di	TOUT
contrainte	Nc	CONTRAINTE
?	Fs	?
Et	Cc	ET
dans	S	DANS
le	Da	LE
coeur	Nc	CUR
d'	S	DE
Hérode	Ag	Hérode
encor	Nc	encor
mal	Rg	MAL
affermi	Ge	AFFERMIR
,	Fw	,
Au	Vvc	Au
milieu	Nc	MILIEU
de	S	DE
sa	Ds	SON
cour	Nc	COUR
,	Fw	,
trouverai	Vvc	TROUVER
-je	Vvn	-je
un	Dn	UN
ami	Nc	AMI
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
depuis	S	DEPUIS
longtemps	Rg	LONGTEMPS
vous	Pp	VOUS
devez	Vvc	DEVOIR
me	Pp	JE
connaître	Vvn	CONNAÎTRE
.	Fs	.
Reste	Nc	RESTE
de	S	DE
ces	Dd	CE
Héros	Nc	Héros
dont	Pr	DONT
le	Pp	IL
Ciel	Vvc	Ciel
vous	Pp	VOUS
fit	Vvc	FAIRE
naître	Vvn	NAÎTRE
,	Fw	,
L'	Vvc	L'
auriez	Vuc	AVOIR
-vous	Nc	-vous
oublié	Ge	OUBLIER
?	Fs	?
De	S	DE
tous	Di	TOUT
les	Da	LE
fils	Nc	FIL|FILS
du	S+Da	DE+LE
Roi	Nc	ROI
,	Fw	,
Celui	Nc	Celui
de	S	DE
Mariamne	Vvc	Mariamne
éprouva	Vvc	ÉPROUVER
seul	Rg	SEUL
ma	Ds	MON
foi	Nc	FOI
.	Fs	.
Combien	Rg	COMBIEN
pour	S	POUR
vous	Pp	VOUS
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
ressenti	Ge	RESSENTIR
d'	S	DE
alarmes	Nc	ALARME
,	Fw	,
Depuis	Vvc	Depuis
le	Da	LE
jour	Nc	JOUR
fatal	Ag	FATAL
où	Pr	OÙ
la	Pp	IL
Judée	Vvc	Judée
en	S	EN
larmes	Nc	LARME
A	Vvc	A
vu	Ge	VOIR
de	S	DE
son	Ds	SON
supplice	Nc	SUPPLICE
élever	Vvn	ÉLEVER
les	Da	LE
apprêts	Nc	APPRÊT|APPRÊTS
,	Fw	,
Et	Vvc	Et
son	Ds	SON
sang	Nc	SANG
innocent	Ag	INNOCENT
arroser	Vvn	ARROSER
ce	Pd	CE
Palais	Vvc	Palais
!	Fs	!
De	S	DE
vos	Ds	VOTRE
accusateurs	Nc	ACCUSATEUR
les	Da	LE
complots	Nc	COMPLOT
sanguinaires	Ag	SANGUINAIRE
,	Fw	,
La	Vvc	La
haine	Nc	HAINE
de	S	DE
Salomé	Nc	Salomé
,	Fw	,
et	Cc	ET
celle	Pd	CELUI
de	S	DE
vos	Ds	VOTRE
frères	Nc	FRÈRE
,	Fw	,
Leur	Vvc	Leur
crédit	Nc	CRÉDIT
augmenté	Ge	AUGMENTER
par	S	PAR
votre	Ds	VOTRE
éloignement	Nc	ÉLOIGNEMENT
,	Fw	,
N'	Vvc	N'
ont	Vuc	AVOIR
pu	Ge	POUVOIR
de	S	DE
mon	Ds	MON
devoir	Nc	DEVOIR
m'	Pp	JE
écarter	Vvn	ÉCARTER
un	Dn	UN
moment	Nc	MOMENT
.	Fs	.
Mais	Cc	MAIS
que	Pr	QUE
dis	Vvc	DIRE
-je	Nc	-je
?	Fs	?
Le	Da	LE
Ciel	Nc	CIEL
vous	Pp	VOUS
rend	Vvc	RENDRE
à	S	À
l'	Da	LE
Idumée	Nc	Idumée
;	Fw	;
Hérode	Vvc	Hérode
même	Rg	MÊME
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
de	S	DE
Solime	Nc	Solime
charmée	Ge	CHARMER
Par	Nc	PAR
quel	Dt	QUEL
accueil	Nc	ACCUEIL
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
digne	Ag	DIGNE
de	S	DE
votre	Ds	VOTRE
foi	Nc	FOI
...	Fs	...
Dois	Vvc	DEVOIR
-je	Vvc	-je
me	Pp	JE
confier	Vvn	CONFIER
aux	S+Da	À+LES
caresses	Nc	CARESSE
du	S+Da	DE+LE
Roi	Nc	ROI
?	Fs	?
Ai	Vuc	AVOIR
-je	Ge	-je
donc	Rg	DONC
oublié	Ge	OUBLIER
que	Cs	QUE
sa	Ds	SON
haine	Nc	HAINE
couverte	Ge	COUVRIR
Me	Vvc	Me
conduisit	Vvc	CONDUIRE
à	S	À
Rome	Nc	Rome
,	Fw	,
y	Pp	Y
poursuivit	Vvc	POURSUIVRE
ma	Ds	MON
perte	Nc	PERTE
?	Fs	?
Ou	Cc	OU
plutôt	Rg	PLUTÔT
sans	S	SANS
douleur	Nc	DOULEUR
puis	Vvc	POUVOIR
-je	Nc	-je
m'	Pp	JE
en	Pp	EN
souvenir	Vvn	SOUVENIR
?	Fs	?
Au	S+Da	À+LE
sort	Nc	SORT
de	S	DE
Glaphira	Vvc	Glaphira
l'	Da	LE
hymen	Nc	HYMEN
m'	Pp	JE
allait	Vvc	ALLER
unir	Vvn	UNIR
:	Fw	:
Je	Pp	JE
l'	Pp	IL
aimais	Vvc	AIMER
,	Fw	,
tout	Pi	TOUT
semblait	Vvc	SEMBLER
flatter	Vvn	FLATTER
mon	Ds	MON
espérance	Nc	ESPÉRANCE
:	Fw	:
Son	Ds	SON
père	Nc	PÈRE
Archélaüs	Ag	Archélaüs
hâtait	Vvc	HÂTER
cette	Dd	CE
alliance	Nc	ALLIANCE
.	Fs	.
Cependant	Rg	CEPENDANT
il	Pp	IL
fallut	Vvc	FALLOIR
m'	Pp	JE
écarter	Vvn	ÉCARTER
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
Et	Vvc	Et
dévorer	Vvn	DÉVORER
des	Dn	UN
pleurs	Nc	PLEUR
qu'	Pr	QUE
arrachaient	Vvc	ARRACHER
nos	Ds	NOTRE
adieux	Nc	ADIEU
.	Fs	.
Du	S+Da	DE+LE
Roi	Nc	ROI
dans	S	DANS
le	Da	LE
chemin	Nc	CHEMIN
les	Da	LE
perfides	Ag	PERFIDE
caresses	Nc	CARESSE
Cachèrent	Vvc	Cachèrent
contre	S	CONTRE
moi	Pp	JE
ses	Ds	SON
fureurs	Nc	FUREUR
vengeresses	Nc	VENGEUR
,	Fw	,
J'	Vvc	J'
admirais	Vvc	ADMIRER
en	S	EN
secret	Nc	SECRET
l'	Da	LE
excès	Nc	EXCÈS
de	S	DE
sa	Ds	SON
bonté	Nc	BONTÉ
:	Fw	:
Mais	Cc	MAIS
de	S	DE
quel	Dt	QUEL
trouble	Nc	TROUBLE
affreux	Ag	AFFREUX
me	Pp	JE
trouvai	Vvc	TROUVER
-je	Nc	-je
agité	Ge	AGITER
,	Fw	,
Quand	Nc	Quand
du	S+Da	DE+LE
Peuple	Nc	PEUPLE
Romain	Ag	ROMAIN
obtenant	Ga	OBTENIR
audience	Nc	AUDIENCE
,	Fw	,
Il	Vvc	Il
arma	Vvc	ARMER
contre	S	CONTRE
moi	Pp	JE
sa	Ds	SON
funeste	Ag	FUNESTE
éloquence	Nc	ÉLOQUENCE
,	Fw	,
M'	Vvc	M'
imputa	Vvc	IMPUTER
des	Dn	UN
forfaits	Nc	FORFAIT
dignes	Ag	DIGNE
de	S	DE
sa	Ds	SON
fureur	Nc	FUREUR
?	Fs	?
Rome	Vvc	Rome
alors	Rg	ALORS
,	Fw	,
cher	Ag	CHER
Philon	Nc	Philon
,	Fw	,
ne	Rp	NE
put	Vvc	POUVOIR
voir	Vvn	VOIR
sans	S	SANS
horreur	Nc	HORREUR
Tous	Nc	TOUX
les	Da	LE
cruels	Ag	CRUEL
effets	Nc	EFFET
de	S	DE
son	Ds	SON
courroux	Nc	COURROUX
funeste	Ag	FUNESTE
;	Fw	;
Un	Vvc	Un
Roi	Nc	ROI
qui	Pr	QUI
de	S	DE
son	Ds	SON
sang	Nc	SANG
poursuit	Vvc	POURSUIVRE
en	S	EN
moi	Pp	JE
le	Da	LE
reste	Nc	RESTE
;	Fw	;
Un	Vvc	Un
père	Nc	PÈRE
demandant	Ga	DEMANDER
la	Da	LE
tête	Nc	TÊTE
de	S	DE
son	Ds	SON
fils	Nc	FIL|FILS
,	Fw	,
Et	Vvc	Et
là	Rg	LÀ
de	S	DE
ses	Ds	SON
travaux	Nc	TRAVAIL|TRAVAUX
terminant	Ga	TERMINER
tout	Di	TOUT
le	Da	LE
prix	Nc	PRIX
.	Fs	.
Je	Pp	JE
trouvais	Vvc	TROUVER
,	Fw	,
à	S	À
sa	Ds	SON
haine	Nc	HAINE
opposant	Ga	OPPOSER
un	Dn	UN
refuge	Nc	REFUGE
,	Fw	,
Un	Vvc	Un
bourreau	Nc	BOURREAU
dans	S	DANS
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
un	Dn	UN
père	Nc	PÈRE
dans	S	DANS
mon	Ds	MON
Juge	Nc	JUGE
.	Fs	.
Auguste	Nc	AUGUSTE
,	Fw	,
le	Pp	IL
Sénat	Vvc	Sénat
,	Fw	,
tout	Di	TOUT
le	Da	LE
Peuple	Nc	PEUPLE
à	S	À
la	Da	LE
fois	Nc	FOI|FOIS
,	Fw	,
Du	Vvc	Du
sang	Nc	SANG
qu'	Pr	QUE
il	Pp	IL
trahissait	Vvc	TRAHIR
prirent	Vvc	PRENDRE
en	S	EN
main	Nc	MAIN
les	Da	LE
droits	Nc	DROIT|DROITS
;	Fw	;
Et	Vvc	Et
la	Da	LE
fureur	Nc	FUREUR
d'	S	DE
Hérode	Nc	Hérode
excitant	Ga	EXCITER
leur	Ds	LEUR
murmure	Nc	MURMURE
,	Fw	,
Pour	Nc	POUR
moi	Pp	JE
dans	S	DANS
tous	Di	TOUT
les	Da	LE
coeurs	Nc	CUR
fit	Vvc	FAIRE
parler	Vvn	PARLER
la	Da	LE
nature	Nc	NATURE
.	Fs	.
Malgré	Vvc	Malgré
tous	Di	TOUT
leurs	Ds	LEUR
efforts	Nc	EFFORT
,	Fw	,
tous	Di	TOUT
leurs	Ds	LEUR
soins	Nc	SOIN
redoublés	Ge	REDOUBLER
,	Fw	,
Les	Vvc	Les
amis	Nc	AMI
de	S	DE
Salomé	Nc	Salomé
en	Pp	EN
parurent	Vvc	PARAÎTRE
troublés	Ge	TROUBLER
.	Fs	.
Le	Pp	IL
Roi	Vvc	Roi
lui-même	Pp	LUI-MÊME
alors	Rg	ALORS
,	Fw	,
confus	Ag	CONFUS
de	S	DE
sa	Ds	SON
poursuite	Nc	POURSUITE
,	Fw	,
Retourna	Vvc	RETOURNER
dans	S	DANS
Solime	Vvc	Solime
en	S	EN
attendre	Vvn	ATTENDRE
la	Da	LE
suite	Nc	SUITE
.	Fs	.
Dans	S	DANS
cet	Dd	CE
état	Nc	ÉTAT
,	Fw	,
Philon	Nc	Philon
,	Fw	,
toujours	Rg	TOUJOURS
mêlé	Ge	MÊLER
d'	S	DE
effroi	Nc	EFFROI
,	Fw	,
Les	Vvc	Les
conseils	Nc	CONSEIL
de	S	DE
Thirron	Nc	Thirron
passèrent	Vvc	PASSER
jusqu'	S	JUSQUE
à	S	À
moi	Pp	JE
.	Fs	.
Il	Pp	IL
se	Pp	IL
rendit	Vvc	RENDRE
à	S	À
Rome	Nc	Rome
:	Fw	:
à	S	À
ses	Ds	SON
maîtres	Nc	MAÎTRE
fidèle	Ag	FIDÈLE
,	Fw	,
Sa	Vvc	Sa
tendresse	Nc	TENDRESSE
égalait	Vvc	ÉGALER
l'	Da	LE
ardeur	Nc	ARDEUR
de	S	DE
votre	Ds	VOTRE
zèle	Nc	ZÈLE
,	Fw	,
Sa	Vvc	Sa
douleur	Nc	DOULEUR
en	S	EN
tous	Di	TOUT
lieux	Nc	LIEU|LIEUX
réveilla	Vvc	RÉVEILLER
mes	Ds	MON
amis	Nc	AMI
:	Fw	:
De	S	DE
Rome	Vvc	Rome
contre	S	CONTRE
Hérode	Nc	Hérode
il	Pp	IL
éleva	Vvc	ÉLEVER
les	Da	LE
cris	Nc	CRI
.	Fs	.
Heureux	Ag	HEUREUX
si	Rg	SI
secondant	Ga	SECONDER
le	Da	LE
zèle	Nc	ZÈLE
qui	Pr	QUI
l'	Pp	IL
anime	Vvc	ANIMER
,	Fw	,
Le	Vvc	Le
Ciel	Vvc	Ciel
me	Pp	JE
le	Pp	IL
rendait	Vvc	RENDRE
aujourd'hui	Rg	AUJOURD'HUI
dans	S	DANS
Solime	Nc	Solime
!	Fs	!
Mais	Cc	MAIS
vous	Pp	VOUS
,	Fw	,
qui	Pr	QUI
d'	S	DE
une	Dn	UN
Cour	Nc	COUR
sujette	Nc	sujette
aux	S+Da	À+LES
changements	Nc	CHANGEMENT
Avez	Vvc	Avez
part	Nc	PART
aux	S+Da	À+LES
conseils	Nc	CONSEIL
,	Fw	,
ainsi	Rg	AINSI
qu'	Cs	QUE
aux	S+Da	À+LES
mouvements	Nc	MOUVEMENT
,	Fw	,
Ne	Vvc	Ne
me	Pp	JE
déguisez	Vvc	DÉGUISER
rien	Pi	RIEN
,	Fw	,
Philon	Nc	Philon
;	Fw	;
que	Cs	QUE
votre	Ds	VOTRE
bouche	Nc	BOUCHE
Me	Ag	Me
fasse	Vvc	FAIRE
un	Dn	UN
digne	Ag	DIGNE
aveu	Nc	AVEU
de	S	DE
tout	Pi	TOUT
ce	Pd	CE
qui	Pr	QUI
me	Pp	JE
touche	Vvc	TOUCHER
.	Fs	.
Le	Pp	IL
Roi	Vvc	Roi
,	Fw	,
je	Pp	JE
l'	Pp	IL
avouerai	Vvc	AVOUER
,	Fw	,
m'	Pp	JE
a	Vuc	AVOIR
reçu	Ge	RECEVOIR
dans	S	DANS
ses	Ds	SON
bras	Nc	BRAS
Avec	Vvc	Avec
des	Dn	UN
sentiments	Nc	SENTIMENT
que	Pr	QUE
je	Pp	JE
n'	Rp	NE
espérais	Vvc	ESPÉRER
pas	Rg	PAS
.	Fs	.
J'	Pp	JE
ai	Vuc	AVOIR
trouvé	Ge	TROUVER
Glaphira	Vvc	Glaphira
de	S	DE
mon	Ds	MON
retour	Nc	RETOUR
charmée	Ge	CHARMER
,	Fw	,
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
se	Pp	IL
peut	Vvc	POUVOIR
encor	Nc	encor
plus	Rg	PLUS
digne	Ag	DIGNE
d'	S	DE
être	Vun	ÊTRE
aimée	Ge	AIMER
:	Fw	:
Mais	Cc	MAIS
parmi	S	PARMI
les	Da	LE
transports	Nc	TRANSPORT|TRANSPORTS
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
éclater	Vvn	ÉCLATER
,	Fw	,
Quelque	Vvc	Quelque
trouble	Ag	TROUBLE
secret	Nc	SECRET
semblait	Vvc	SEMBLER
l'	Pp	IL
inquiéter	Vvn	INQUIÉTER
.	Fs	.
Elle	Pp	IL
se	Pp	IL
prête	Vvc	PRÊTER
à	S	À
peine	Nc	PEINE
à	S	À
l'	Da	LE
espoir	Nc	ESPOIR
qui	Pr	QUI
m'	Pp	JE
anime	Vvc	ANIMER
.	Fs	.
Enfin	Rg	ENFIN
depuis	S	DEPUIS
huit	Nc	HUIT
jours	Nc	JOUR|JOURS
de	S	DE
retour	Nc	RETOUR
dans	S	DANS
Solime	Nc	Solime
,	Fw	,
Par	Nc	PAR
quels	Dt	QUEL
ordres	Nc	ORDRE
,	Fw	,
Philon	Nc	Philon
,	Fw	,
par	S	PAR
quels	Dt	QUEL
motifs	Nc	MOTIF
secrets	Ag	SECRET
Vois	Vvc	ALLER|VOIR
-je	Nc	-je
de	S	DE
mon	Ds	MON
hymen	Nc	HYMEN
reculer	Vvn	RECULER
les	Da	LE
apprêts	Nc	APPRÊT|APPRÊTS
?	Fs	?
Et	Cc	ET
parmi	S	PARMI
les	Da	LE
honneurs	Nc	HONNEUR
que	Cs	QUE
la	Da	LE
Cour	Nc	COUR
me	Pp	JE
défère	Vvc	DÉFÉRER
,	Fw	,
N'	Vvc	N'
ai	Vuc	AVOIR
-je	Ge	-je
pu	Ge	POUVOIR
qu'	Cs	QUE
en	Pp	EN
public	Ag	PUBLIC
entretenir	Vvn	ENTRETENIR
mon	Ds	MON
père	Nc	PÈRE
?	Fs	?
Sans	S	SANS
doute	Nc	DOUTE
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
pu	Ge	POUVOIR
voir	Vvn	VOIR
qu'	Cs	QUE
avec	S	AVEC
des	Dn	UN
yeux	Nc	OEIL|YEUX
jaloux	Ag	JALOUX
Ce	Vvc	Ce
zèle	Nc	ZÈLE
que	Cs	QUE
le	Da	LE
peuple	Nc	PEUPLE
a	Vuc	AVOIR
témoigné	Ge	TÉMOIGNER
pour	S	POUR
vous	Pp	VOUS
.	Fs	.
Votre	Ds	VOTRE
retour	Nc	RETOUR
a	Vuc	AVOIR
fait	Ge	FAIRE
la	Da	LE
publique	Ag	PUBLIC
allégresse	Nc	ALLÉGRESSE
:	Fw	:
Moins	Rg	MOINS
chéri	Ge	CHÉRIR
dans	S	DANS
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
vous	Pp	VOUS
auriez	Vuc	AVOIR
sa	Ds	SON
tendresse	Nc	TENDRESSE
.	Fs	.
Il	Pp	IL
craint	Vvc	CRAINDRE
que	Cs	QUE
dans	S	DANS
vos	Ds	VOTRE
droits	Nc	DROIT|DROITS
votre	Ds	VOTRE
espoir	Nc	ESPOIR
trop	Rg	TROP
flatté	Ge	FLATTER
N'	Vvc	N'
arme	Vvc	ARMER
votre	Ds	VOTRE
courroux	Nc	COURROUX
justement	Rg	JUSTEMENT
excité	Ge	EXCITER
.	Fs	.
Des	Dn	UN
grands	Ag	GRAND
Asmonéens	Nc	Asmonéens
la	Da	LE
gloire	Nc	GLOIRE
vit	Vvc	VIVRE|VOIR
encore	Rg	ENCORE
,	Fw	,
Et	Vvc	Et
le	Da	LE
peuple	Nc	PEUPLE
en	S	EN
effet	Nc	EFFET
le	Pp	IL
hait	Vvc	HAÏR
et	Cc	ET
vous	Pp	VOUS
adore	Vvc	ADORER
.	Fs	.
Ah	I	AH
!	Fs	!
Si	Cs	SI
je	Pp	JE
le	Pp	IL
croyais	Vvc	CROIRE
,	Fw	,
si	Cs	SI
maître	Nc	MAÎTRE
de	S	DE
leurs	Ds	LEUR
coeurs	Nc	CUR
...	Fs	...
Mais	Vvc	Mais
comment	Rt	COMMENT
accorder	Vvn	ACCORDER
leur	Ds	LEUR
zèle	Nc	ZÈLE
et	Cc	ET
mes	Ds	MON
malheurs	Nc	MALHEUR
?	Fs	?
Non	Rg	NON
,	Fw	,
non	Rg	NON
,	Fw	,
je	Pp	JE
sais	Vvc	SAVOIR
en	S	EN
eux	Pp	EUX
quelle	Dt	QUEL
aveugle	Ag	AVEUGLE
manie	Nc	MANIE
,	Fw	,
Même	Vvc	Même
en	S	EN
la	Pp	IL
détestant	Ga	DÉTESTER
,	Fw	,
nourrit	Vvc	NOURRIR
la	Da	LE
tyrannie	Nc	TYRANNIE
.	Fs	.
Je	Pp	JE
sais	Vvc	SAVOIR
quels	Dt	QUEL
sont	Vuc	ÊTRE
les	Da	LE
Juifs	Nc	JUIF
:	Fw	:
j'	Pp	JE
allais	Vvc	ALLER
loin	Rg	LOIN
de	S	DE
leurs	Ds	LEUR
yeux	Nc	OEIL|YEUX
Peut-être	Vvc	Peut-être
pour	S	POUR
jamais	Rg	JAMAIS
me	Pp	JE
bannir	Vvn	BANNIR
de	S	DE
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
;	Fw	;
Tromper	Nc	TROMPER
dans	S	DANS
son	Ds	SON
courroux	Nc	COURROUX
la	Da	LE
fortune	Nc	FORTUNE
inhumaine	Ag	INHUMAIN
;	Fw	;
Chercher	Vvn	CHERCHER
un	Dn	UN
beau	Ag	BEAU
trépas	Nc	TRÉPAS
:	Fw	:
mais	Cc	MAIS
l'	Da	LE
amour	Nc	AMOUR
me	Pp	JE
ramène	Vvc	RAMENER
.	Fs	.
Je	Pp	JE
laissais	Vvc	LAISSER
Glaphira	Vvc	Glaphira
parmi	S	PARMI
mes	Ds	MON
ennemis	Nc	ENNEMI
;	Fw	;
Et	Vvc	Et
son	Ds	SON
Trône	Nc	Trône
,	Fw	,
sa	Ds	SON
main	Nc	MAIN
,	Fw	,
son	Ds	SON
coeur	Nc	CUR
m'	Pp	JE
étaient	Vuc	ÊTRE
promis	Ge	PROMETTRE
.	Fs	.
Le	Da	LE
Roi	Nc	ROI
la	Pp	IL
voit	Vvc	VOIR
toujours	Rg	TOUJOURS
avec	S	AVEC
des	Dn	UN
yeux	Nc	OEIL|YEUX
de	S	DE
père	Nc	PÈRE
;	Fw	;
Il	Vvc	Il
lui	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
retrouver	Vvn	RETROUVER
les	Da	LE
traits	Nc	TRAIT|TRAITS
de	S	DE
votre	Ds	VOTRE
mère	Nc	MÈRE
;	Fw	;
Sa	Vvc	Sa
présence	Nc	PRÉSENCE
le	Pp	IL
flatte	Vvc	FLATTER
;	Fw	;
et	Cc	ET
calmant	Ga	CALMER
son	Ds	SON
ennui	Nc	ENNUI
,	Fw	,
Elle	Vvc	Elle
peut	Vvc	POUVOIR
moins	Rg	MOINS
sur	S	SUR
vous	Pp	VOUS
,	Fw	,
qu'	Cs	QUE
elle	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
sur	S	SUR
lui	Pp	IL
.	Fs	.
On	Pp	ON
dit	Vvc	DIRE
que	Cs	QUE
de	S	DE
ma	Ds	MON
mort	Nc	MORT
attendant	Ga	ATTENDRE
la	Da	LE
nouvelle	Ag	NOUVEAU
Mon	Nc	Mon
frère	Ag	FRÈRE
Antipater	Nc	Antipater
se	Pp	IL
déclarait	Vvc	DÉCLARER
pour	S	POUR
elle	Pp	IL
;	Fw	;
Que	Vvc	Que
Salomé	Vvc	Salomé
,	Fw	,
appuyant	Ga	APPUYER
ses	Ds	SON
soins	Nc	SOIN
auprès	Rg	AUPRÈS
du	S+Da	DE+LE
Roi	Nc	ROI
,	Fw	,
Déjà	Vvc	Déjà
lui	Pp	IL
promettait	Vvc	PROMETTRE
sa	Ds	SON
couronne	Nc	COURONNE
et	Cc	ET
sa	Ds	SON
foi	Nc	FOI
.	Fs	.
Si	Cs	SI
quelque	Di	QUELQUE
espoir	Nc	ESPOIR
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
avait	Vuc	AVOIR
pu	Ge	POUVOIR
les	Da	LE
séduire	Nc	SÉDUIRE
,	Fw	,
Du	Vvc	Du
moins	Rg	MOINS
votre	Ds	VOTRE
retour	Nc	RETOUR
suffit	Vvc	SUFFIRE
pour	S	POUR
le	Pp	IL
détruire	Vvn	DÉTRUIRE
:	Fw	:
Mais	Cc	MAIS
quoi	Pt	QUE|QUOI
qu'	Rg	QUE
enfin	Rg	ENFIN
leur	Ds	LEUR
haine	Nc	HAINE
ait	Vuc	AVOIR
osé	Ge	OSER
contre	S	CONTRE
vous	Pp	VOUS
,	Fw	,
Dissimulez	Vvc	DISSIMULER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
