Oh	I	OH
!	Fs	!
Par	S	PAR
les	Da	LE
Dieux	Nc	DIEU|DIEUX
jumeaux	Ag	JUMEAU
!	Fs	!
Tous	Di	TOUT
les	Da	LE
Monstres	Nc	MONSTRE
ne	Rp	NE
sont	Vuc	ÊTRE
pas	Rg	PAS
en	S	EN
Afrique	Nc	Afrique
.	Fs	.
Et	Cc	ET
de	S	DE
grâce	Nc	GRÂCE
,	Fw	,
Satrape	Vvc	Satrape
du	S+Da	DE+LE
Palais	Vvc	Palais
Stigial	Ag	Stigial
,	Fw	,
donne	Vvc	DONNER
-moi	Vvc	-moi
la	Da	LE
définition	Nc	DÉFINITION
de	S	DE
ton	Ds	TON
individu	Nc	INDIVIDU
.	Fs	.
Ne	Rp	NE
serais	Vuc	ÊTRE
-tu	Vvc	-tu
point	Rg	POINT
un	Dn	UN
être	Vun	ÊTRE
de	S	DE
raison	Nc	RAISON
,	Fw	,
une	Dn	UN
chimère	Nc	CHIMÈRE
,	Fw	,
un	Dn	UN
accident	Nc	ACCIDENT
sans	S	SANS
substance	Nc	SUBSTANCE
,	Fw	,
un	Dn	UN
élixir	Nc	ÉLIXIR
de	S	DE
la	Da	LE
matière	Nc	MATIÈRE
première	Ag	PREMIER
,	Fw	,
un	Dn	UN
spectre	Nc	SPECTRE
de	S	DE
drap	Nc	DRAP
noir	Ag	NOIR
?	Fs	?
Ha	Rg	HA
!	Fs	!
Tu	Pp	TU
n'	Rp	NE
es	Vuc	ÊTRE
sans	S	SANS
doute	Nc	DOUTE
que	Cs	QUE
cela	Pd	CELA
,	Fw	,
ou	Cc	OU
tout	Pi	TOUT
au	S+Da	À+LE
plus	Rg	PLUS
un	Dn	UN
grimaud	Nc	GRIMAUD
d'	S	DE
Enfer	Nc	ENFER
qui	Pr	QUI
fait	Vvc	FAIRE
l'	Da	LE
école	Nc	ÉCOLE
buissonnière	Ag	BUISSONNIER
.	Fs	.
Puisque	Cs	PUISQUE
je	Pp	JE
te	Pp	TU
vois	Vvc	ALLER|VOIR
curieux	Ag	CURIEUX
de	S	DE
connaître	Vvn	CONNAÎTRE
les	Da	LE
grandes	Ag	GRAND
choses	Nc	CHOSE
,	Fw	,
je	Pp	JE
veux	Vvc	VOULOIR
t'	Pp	TU
apprendre	Vvn	APPRENDRE
les	Da	LE
miracles	Nc	MIRACLE
de	S	DE
mon	Ds	MON
berceau	Nc	BERCEAU
.	Fs	.
Sache	Vvc	SAVOIR
que	Cs	QUE
la	Da	LE
Nature	Nc	NATURE
voyant	Ga	VOIR
germer	Vvn	GERMER
au	S+Da	À+LE
monde	Nc	MONDE
un	Dn	UN
essaim	Nc	ESSAIM
de	S	DE
petits	Ag	PETIT
Dieux	Nc	DIEU|DIEUX
affamés	Ge	AFFAMER
,	Fw	,
et	Cc	ET
craignant	Ga	CRAINDRE
que	Cs	QUE
cette	Dd	CE
vermine	Nc	VERMINE
venant	Ga	VENIR
à	S	À
pulluler	Vvn	PULLULER
n	Vvc	n
infectai	Vvc	INFECTER
à	S	À
la	Da	LE
fin	Nc	FIN
la	Pp	IL
Terre	Vvc	TERRER
après	S	APRÈS
le	Da	LE
