Témoin	Nc	Témoin
du	S+Da	DE+LE
crime	Nc	CRIME
affreux	Ag	AFFREUX
que	Pr	QUE
poursuit	Vvc	POURSUIVRE
ma	Ds	MON
vengeance	Nc	VENGEANCE
,	Fw	,
Ô	Nc	Ô
nuit	Nc	NUIT
,	Fw	,
dont	Pr	DONT
tant	Rg	TANT
de	S	DE
fois	Nc	FOI|FOIS
j'	Pp	JE
ai	Vuc	AVOIR
troublé	Ge	TROUBLER
le	Da	LE
silence	Nc	SILENCE
,	Fw	,
Insensible	Ag	INSENSIBLE
témoin	Nc	TÉMOIN
de	S	DE
mes	Ds	MON
vives	Ag	VIF
douleurs	Nc	DOULEUR
,	Fw	,
Électre	Nc	Électre
ne	Rp	NE
vient	Vvc	VENIR
plus	Rg	PLUS
te	Pp	TU
confier	Vvn	CONFIER
des	Dn	UN
pleurs	Nc	PLEUR
:	Fw	:
Son	Ds	SON
coeur	Nc	CUR
,	Fw	,
las	Ag	LAS
de	S	DE
nourrir	Vvn	NOURRIR
un	Dn	UN
désespoir	Nc	DÉSESPOIR
timide	Ag	TIMIDE
,	Fw	,
Se	Vvc	Se
livre	Nc	LIURE|LIVRE
enfin	Rg	ENFIN
sans	S	SANS
crainte	Nc	CRAINTE
an	Nc	AN
transport	Nc	TRANSPORT
qui	Pr	QUI
le	Da	LE
guide	Nc	GUIDE
.	Fs	.
Favorisez	Nc	FAVORISÉ
,	Fw	,
grands	Ag	GRAND
dieux	Nc	DIEU|DIEUX
,	Fw	,
un	Dn	UN
si	Rg	SI
juste	Ag	JUSTE
courroux	Nc	COURROUX
;	Fw	;
Électre	Nc	Électre
vous	Pp	VOUS
implore	Vvc	IMPLORER
,	Fw	,
et	Cc	ET
s'	Pp	SE
abandonne	Vvc	ABANDONNER
à	S	À
vous	Pp	VOUS
.	Fs	.
Pour	S	POUR
punir	Vvn	PUNIR
les	Da	LE
forfaits	Nc	FORFAIT
d'	S	DE
une	Dn	UN
race	Nc	RACE
funeste	Ag	FUNESTE
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
compté	Ge	COMPTER
trop	Rg	TROP
longtemps	Rg	LONGTEMPS
sur	S	SUR
le	Da	LE
retour	Nc	RETOUR
d'	S	DE
Oreste	Nc	Oreste
:	Fw	:
C'	Pd	CE
est	Vuc	ÊTRE
former	Nc	FORMER
des	S+Da	DE+LE|DE+LES
projets	Nc	PROJET
et	Cc	ET
des	S+Da	DE+LE|DE+LES
voeux	Nc	VU
superflus	Ag	SUPERFLU
;	Fw	;
Mon	Nc	Mon
frère	Ag	FRÈRE
malheureux	Ag	MALHEUREUX
,	Fw	,
sans	S	SANS
doute	Nc	DOUTE
,	Fw	,
ne	Rp	NE
vit	Vvc	VIVRE|VOIR
plus	Rg	PLUS
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
,	Fw	,
manes	Nc	MANNE|MÂNE
sanglants	Ga	SANGLER
du	S+Da	DE+LE
plus	Rg	PLUS
grand	Ag	GRAND
roi	Nc	ROI
du	S+Da	DE+LE
