Quoi	Pt	QUE|QUOI
?	Fs	?
Saül	Vvc	Saül
,	Fw	,
qui	Pr	QUI
partout	Rg	PARTOUT
vainqueur	Nc	VAINQUEUR
des	S+Da	DE+LE|DE+LES
Philistins	Nc	PHILISTIN
,	Fw	,
D'	Nc	D'
Israël	Vvc	Israël
abattu	Ge	ABATTRE
releva	Vvc	RELEVER
les	Da	LE
destins	Nc	DESTIN
,	Fw	,
Qui	Vvc	Qui
vit	Vvc	VIVRE|VOIR
à	S	À
le	Pp	IL
servir	Vvn	SERVIR
nos	Ds	NOTRE
Tribus	Nc	TRIBU
toujours	Rg	TOUJOURS
prêtes	Ag	PRÊT
,	Fw	,
D'	Nc	D'
Hevila	Vvc	Hevila
jusqu'	S	JUSQUE
à	S	À
Sur	Nc	Sur
étendre	Vvn	ÉTENDRE
ses	Ds	SON
conquêtes	Nc	CONQUÊTE
,	Fw	,
Brisa	Vvc	BRISER
l'	Da	LE
orgueil	Nc	ORGUEIL
des	S+Da	DE+LE|DE+LES
Rois	Vvc	Rois
soulevés	Ge	SOULEVER
contre	S	CONTRE
lui	Pp	IL
,	Fw	,
Attend-il	Vvc	Attend-il
qu'	Cs	QUE
en	S	EN
son	Ds	SON
camp	Nc	CAMP
,	Fw	,
on	Pp	ON
le	Pp	IL
force	Vvc	FORCER
aujourd'hui	Rg	AUJOURD'HUI
?	Fs	?
Et	Cc	ET
démentant	Ga	DÉMENTIR
ici	Rg	ICI
sa	Ds	SON
conduite	Nc	CONDUITE
ordinaire	Ag	ORDINAIRE
...	Fs	...
Et	Vvc	Et
ne	Rp	NE
connais	Vvc	CONNAÎTRE
-tu	Vvn	-tu
pas	Rg	PAS
le	Da	LE
trouble	Nc	TROUBLE
de	S	DE
mon	Ds	MON
Père	Nc	Père
?	Fs	?
Dans	S	DANS
les	Da	LE
divers	Ag	DIVERS
transports	Nc	TRANSPORT|TRANSPORTS
dont	Pr	DONT
il	Pp	IL
est	Vuc	ÊTRE
combattu	Ge	COMBATTRE
,	Fw	,
De	Vvc	De
ses	Ds	SON
malheurs	Nc	MALHEUR
,	Fw	,
du	S+Da	DE+LE
moins	Nc	MOINS
,	Fw	,
sépare	Vvc	SÉPARER
sa	Ds	SON
vertu	Nc	VERTU
.	Fs	.
J'	Pp	JE
en	Pp	EN
rougis	Vvc	ROUGIR
comme	S	COMME
toi	Pp	TU
;	Fw	;
mais	Cc	MAIS
parmi	S	PARMI
tant	Rg	TANT
d'	S	DE
alarmes	Nc	ALARME
,	Fw	,
Il	Vvc	Il
faut	Vvc	FAILLIR|FALLOIR
le	Pp	IL
plaindre	Vvn	PLAINDRE
,	Fw	,
Achas	Vvc	Achas
,	Fw	,
et	Cc	ET
lui	Pp	IL
donner	Vvn	DONNER
des	Dn	UN
larmes	Nc	LARME
.	Fs	.
Tu	Pp	TU
sais	Vvc	SAVOIR
pour	S	POUR
l'	Pp	IL
élever	Vvn	ÉLEVER
au	S+Da	À+LE
suprême	Ag	SUPRÊME
degré	Nc	DEGRÉ
,	Fw	,
De	Vvc	De
quel	Dt	QUEL
état	Nc	ÉTAT
obscur	Ag	OBSCUR
le	Pp	IL
Ciel	Vvc	Ciel
l'	Da	LE
ayant	Ga	AVOIR
tiré	Ge	TIRER
,	Fw	,
Fit	Vvc	FAIRE
monter	Vvn	MONTER
sur	S	SUR
un	Dn	UN
Trône	Nc	Trône
où	Pr	OÙ
tant	Rg	TANT
de	S	DE
splendeur	Nc	SPLENDEUR
brille	Vvc	BRILLER
,	Fw	,
De	Vvc	De
Benjamin	Nc	BENJAMIN
en	S	EN
lui	Pp	IL
la	Da	LE
dernière	Ag	DERNIER
famille	Nc	FAMILLE
.	Fs	.
De	S	DE
sa	Ds	SON
grandeur	Nc	GRANDEUR
alors	Rg	ALORS
plus	Rg	PLUS
qu'	Cs	QUE
un	Dn	UN
autre	Pi	AUTRE
étonné	Ge	ÉTONNER
,	Fw	,
Longtemps	Nc	Longtemps
à	S	À
s'	Pp	SE
y	Pp	Y
soustraire	Vvn	SOUSTRAIRE
on	Pp	ON
le	Pp	IL
vit	Vvc	VIVRE|VOIR
obstiné	Ge	OBSTINER
.	Fs	.
Mais	Cc	MAIS
si	Rg	SI
jamais	Rg	JAMAIS
le	Pp	IL
Ciel	Vvc	Ciel
par	S	PAR
d'	Dn	UN
éclatantes	Ag	ÉCLATANT
marques	Nc	MARQUE
,	Fw	,
Justifia	Vvc	JUSTIFIER
le	Da	LE
Sceptre	Nc	SCEPTRE
et	Cc	ET
le	Da	LE
choix	Nc	CHOIX
des	S+Da	DE+LE|DE+LES
Monarques	Nc	MONARQUE
,	Fw	,
Si	Vvc	Si
sa	Ds	SON
voix	Nc	VOIX
aux	S+Da	À+LES
mortels	Nc	MORTEL
peut	Vvc	POUVOIR
se	Pp	IL
faire	Vvn	FAIRE
écouter	Vvn	ÉCOUTER
,	Fw	,
Tout	Vvc	Tout
l'	Pp	IL
appelait	Vvc	APPELER
au	S+Da	À+LE
Trône	Nc	Trône
où	Pr	OÙ
tu	Pp	TU
l'	Pp	IL
as	Vuc	AVOIR
vu	Ge	VOIR
monter	Vvn	MONTER
.	Fs	.
De	S	DE
ce	Dd	CE
nouvel	Ag	NOUVEAU
empire	Nc	EMPIRE
enfin	Rg	ENFIN
dépositaire	Nc	DÉPOSITAIRE
,	Fw	,
Des	Vvc	Des
Décrets	Nc	Décrets
du	S+Da	DE+LE
Seigneur	Nc	SEIGNEUR
il	Pp	IL
perçait	Vvc	PERCER
le	Da	LE
mystère	Nc	MYSTÈRE
.	Fs	.
Du	S+Da	DE+LE
feu	Nc	FEU
de	S	DE
l'	Da	LE
