Quoi	Pt	QUE|QUOI
?	Fs	?
Vous	Pp	VOUS
allez	Vvc	ALLER
combattre	Vvn	COMBATTRE
un	Dn	UN
roi	Nc	ROI
dont	Pr	DONT
la	Da	LE
puissance	Nc	PUISSANCE
Semble	Vvc	SEMBLER
forcer	Vvn	FORCER
le	Da	LE
ciel	Nc	CIEL
à	S	À
prendre	Vvn	PRENDRE
sa	Ds	SON
défense	Nc	DÉFENSE
,	Fw	,
Sous	Vvc	Sous
qui	Pr	QUI
toute	Di	TOUT
l'	Da	LE
Asie	Nc	Asie
a	Vuc	AVOIR
vu	Ge	VOIR
tomber	Vvn	TOMBER
ses	Ds	SON
rois	Nc	ROI
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
tient	Vvc	TENIR
la	Da	LE
fortune	Nc	FORTUNE
attachée	Ge	ATTACHER
à	S	À
ses	Ds	SON
lois	Nc	LOI
?	Fs	?
Mon	Ds	MON
frère	Nc	FRÈRE
,	Fw	,
ouvrez	Vvc	OUVRER|OUVRIR
les	Da	LE
yeux	Nc	OEIL|YEUX
pour	S	POUR
connaître	Vvn	CONNAÎTRE
Alexandre	Nc	Alexandre
,	Fw	,
Voyez	Vvc	VOIR
de	S	DE
toutes	Di	TOUT
parts	Nc	PART
les	Da	LE
trônes	Nc	TRÔNE
mis	Ge	METTRE
en	S	EN
cendre	Nc	CENDRE
,	Fw	,
Les	Vvc	Les
peuples	Nc	PEUPLE
asservis	Vvc	ASSERVIR
,	Fw	,
et	Cc	ET
les	Da	LE
rois	Nc	ROI
enchaînés	Ge	ENCHAÎNER
,	Fw	,
Et	Vvc	Et
prévenez	Vvc	PRÉVENIR
les	Da	LE
maux	Nc	MAL
qui	Pr	QUI
les	Pp	ILS
ont	Vuc	AVOIR
entraînés	Ge	ENTRAÎNER
.	Fs	.
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
que	Rg	QUE
frappé	Ge	FRAPPER
d'	S	DE
une	Dn	UN
crainte	Nc	CRAINTE
si	Rg	SI
basse	Ag	BAS
,	Fw	,
Je	Vvc	Je
présente	Ag	PRÉSENT
la	Da	LE
tête	Nc	TÊTE
au	S+Da	À+LE
joug	Nc	JOUG
qui	Pr	QUI
nous	Pp	NOUS
menace	Vvc	MENACER
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
j'	Pp	JE
entende	Vvc	ENTENDRE
dire	Vvn	DIRE
aux	S+Da	À+LES
peuples	Nc	PEUPLE
Indiens	Ag	INDIEN
,	Fw	,
Que	Vvc	Que
j'	Pp	JE
ai	Vuc	AVOIR
forgé	Ge	FORGER
moi-même	Pp	LUI-MÊME
et	Cc	ET
leurs	Ds	LEUR
fers	Nc	FER|FERS
et	Cc	ET
les	Da	LE
miens	Ps	MIEN
?	Fs	?
Quitterai	Vvc	QUITTER
-je	Nc	-je
Porus	Vvc	Porus
,	Fw	,
trahirai	Vvc	TRAHIR
-je	Vvn	-je
ces	Dd	CE
princes	Nc	PRINCE
,	Fw	,
Que	Vvc	Que
rassemble	Vvc	RASSEMBLER
le	Da	LE
soin	Nc	SOIN
d'	S	DE
affranchir	Vvn	AFFRANCHIR
nos	Ds	NOTRE
provinces	Nc	PROVINCE
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
sans	S	SANS
balancer	Vvn	BALANCER
sur	S	SUR
un	Dn	UN
si	Rg	SI
noble	Ag	NOBLE
choix	Nc	CHOIX
,	Fw	,
Sauront	Vvc	SAVOIR
également	Rg	ÉGALEMENT
vivre	Vvn	VIVRE
ou	Cc	OU
mourir	Vvn	MOURIR
en	S	EN
rois	Nc	ROI
?	Fs	?
En	Pp	EN
voyez	Vvc	VOIR
-vous	Nc	-vous
un	Dn	UN
seul	Ag	SEUL
,	Fw	,
qui	Pr	QUI
sans	S	SANS
rien	Pi	RIEN
entreprendre	Vvn	ENTREPRENDRE
Se	Vvc	Se
laisse	Vvc	LAISSER
terrasser	Vvn	TERRASSER
au	S+Da	À+LE
seul	Ag	SEUL
nom	Nc	NOM
d'	S	DE
Alexandre	Nc	Alexandre
,	Fw	,
Et	Vvc	Et
le	Da	LE
croyant	Nc	CROYANT
déjà	Rg	DÉJÀ
maître	Nc	MAÎTRE
de	S	DE
l'	Da	LE
univers	Nc	UNIVERS
,	Fw	,
Aille	Vvc	AILLER|ALLER
jusqu'	S	JUSQUE
en	S	EN
son	Ds	SON
camp	Nc	CAMP
lui	Pp	IL
demander	Vvn	DEMANDER
des	Dn	UN
fers	Nc	FER|FERS
?	Fs	?
Loin	Rg	LOIN
de	S	DE
s'	Pp	SE
épouvanter	Vvn	ÉPOUVANTER
à	S	À
l'	Da	LE
aspect	Nc	ASPECT
de	S	DE
sa	Ds	SON
gloire	Nc	GLOIRE
,	Fw	,
Ils	Vvc	Ils
l'	Pp	IL
attaqueront	Vvc	ATTAQUER
même	Rg	MÊME
au	S+Da	À+LE
sein	Nc	SEIN
de	S	DE
la	Da	LE
victoire	Nc	VICTOIRE
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
voulez	Vvc	VOULOIR
,	Fw	,
ma	Ds	MON
soeur	Nc	SUR
,	Fw	,
que	Pr	QUE
Taxile	Vvc	Taxile
aujourd'hui	Rg	AUJOURD'HUI
,	Fw	,
Tout	Vvc	Tout
prêt	Ag	PRÊT
à	S	À
le	Pp	IL
combattre	Vvn	COMBATTRE
,	Fw	,
implore	Vvc	IMPLORER
son	Ds	SON
appui	Nc	APPUI
.	Fs	.
Aussi	Rg	AUSSI
n'	Rp	NE
est	Vuc	ÊTRE
-ce	Vvc	-ce
qu'	Cs	QUE
à	S	À
vous	Pp	VOUS
que	Cs	QUE
ce	Dd	CE
