Déjà	Ag	Déjà
Phébus	Nc	Phébus
,	Fw	,
voisin	Nc	VOISIN
de	S	DE
ces	Dd	CE
moites	Ag	MOITE
retraites	Nc	RETRAITE|RETRAITÉ
,	Fw	,
Ne	Vvc	Ne
semble	Vvc	SEMBLER
plus	Rg	PLUS
mener	Vvn	MENER
ses	Ds	SON
chevaux	Nc	CHEVAL|CHEVAU|CHEVAUX
qu'	Cs	QUE
à	S	À
courbettes	Nc	COURBETTE
;	Fw	;
Ce	Vvc	Ce
dieu	Nc	DIEU
porte-lumière	Vvc	porte-lumière
,	Fw	,
aux	S+Da	À+LES
yeux	Nc	OEIL|YEUX
vifs	Ag	VIF
,	Fw	,
au	S+Da	À+LE
blond	Ag	BLOND
crin	Nc	CRIN
,	Fw	,
Ainsi	Vvc	Ainsi
que	Cs	QUE
du	S+Da	DE+LE
tabac	Nc	TABAC
respire	Vvc	RESPIRER
un	Dn	UN
air	Nc	AIR
marin	Ag	MARIN
,	Fw	,
Et	Vvc	Et
sentant	Ga	SENTIR
que	Pr	QUE
Thétis	Vvc	Thétis
apprête	Vvc	APPRÊTER
sa	Ds	SON
litière	Nc	LITIÈRE
...	Fs	...
En	Vvc	En
vérité	Nc	VÉRITÉ
,	Fw	,
monsieur	Nc	MONSIEUR
de	S	DE
La	Nc	LA
Baguenaudière	Vvc	Baguenaudière
,	Fw	,
Depuis	Vvc	Depuis
que	Cs	QUE
la	Da	LE
fureur	Nc	FUREUR
de	S	DE
rimer	Vvn	RIMER
au	S+Da	À+LE
hasard	Nc	HASARD
A	Vvc	A
pris	Ge	PRENDRE
le	Da	LE
peu	Rg	PEU
d'	S	DE
esprit	Nc	ESPRIT
dont	Pr	DONT
le	Da	LE
ciel	Nc	CIEL
vous	Pp	VOUS
fit	Vvc	FAIRE
part	Nc	PART
,	Fw	,
On	Vvc	On
ne	Rp	NE
vous	Pp	VOUS
entend	Vvc	ENTENDRE
plus	Rg	PLUS
.	Fs	.
Pourquoi	Rt	POURQUOI
cette	Dd	CE
litière	Nc	LITIÈRE
,	Fw	,
Ce	Vvc	Ce
Phébus	Nc	Phébus
?	Fs	?
C'est-à-dire	Nc	C'est-à-dire
en	S	EN
langage	Nc	LANGAGE
vulgaire	Ag	VULGAIRE
,	Fw	,
Madame	Nc	MADAME
Bouvillon	Nc	BOUVILLON
,	Fw	,
que	Cs	QUE
l'	Da	LE
horloge	Nc	HORLOGE
six	Nc	SIX
fois	Nc	FOI|FOIS
S'	Ag	S'
est	Vuc	ÊTRE
déjà	Rg	DÉJÀ
fait	Ge	FAIRE
entendre	Vvn	ENTENDRE
aux	S+Da	À+LES
échos	Nc	ÉCHO|ÉCHOS
de	S	DE
nos	Ds	NOTRE
bois	Nc	BOIS
,	Fw	,
Et	Vvc	Et
des	Dn	UN
comédiens	Nc	COMÉDIEN
dont	Pr	DONT
j'	Pp	JE
attends	Vvc	ATTENDRE
la	Da	LE
venue	Nc	VENU|VENUE
La	Vvc	La
troupe	Nc	TROUPE
à	S	À
mes	Ds	MON
regards	Nc	REGARD
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
encor	Nc	encor
parue	Ge	PARAÎTRE
.	Fs	.
Que	Pt	QUE
veut	Vvc	VOULOIR
dire	Vvn	DIRE
ceci	Pd	CECI
?	Fs	?
Vous	Pp	VOUS
,	Fw	,
Biaise	Vvc	BIAISER
Bouvillon	Nc	BOUVILLON
,	Fw	,
Pour	Nc	POUR
les	Pp	ILS
voir	Vvn	VOIR
arriver	Vvn	ARRIVER
montez	Vvc	MONTER
au	S+Da	À+LE
pavillon	Nc	PAVILLON
,	Fw	,
Allez	Vvc	ALLER
au	S+Da	À+LE
cabinet	Nc	CABINET
qui	Pr	QUI
face	Vvc	FAIRE
l'	Da	LE
avenue	Nc	AVENUE
,	Fw	,
Ma	Vvc	Ma
fille	Nc	FILLE
,	Fw	,
et	Cc	ET
quand	Cs	QUAND
l'	Da	LE
un	Pi	UN
d'	S	DE
eux	Pp	EUX
vous	Pp	VOUS
frappera	Vvc	FRAPPER
la	Da	LE
vue	Nc	VUE
,	Fw	,
Vous	Nc	Vous
viendrez	Vvc	VENIR
me	Pp	JE
le	Pp	IL
dire	Vvn	DIRE
:	Fw	:
allez	I	ALLEZ
.	Fs	.
Que	Cs	QUE
d'	S	DE
embarras	Nc	EMBARRA|EMBARRAS
!	Fs	!
Vous	Pp	VOUS
moquez	Vvc	MOQUER
-vous	Nc	-vous
d'	S	DE
avoir	Vun	AVOIR
ici	Rg	ICI
tout	Di	TOUT
ce	Dd	CE
fracas	Nc	FRACAS
?	Fs	?
Pourquoi	Rt	POURQUOI
cette	Dd	CE
dépense	Nc	DÉPENSE
?	Fs	?
Et	Cc	ET
que	Pr	QUE
voulez	Vvc	VOULOIR
-vous	Nc	-vous
faire	Vvn	FAIRE
,	Fw	,
Vous	Nc	Vous
,	Fw	,
des	S+Da	DE+LE|DE+LES
comédiens	Nc	COMÉDIEN
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Toujours	Rg	TOUJOURS
en	S	EN
colère	Nc	COLÈRE
!	Fs	!
De	S	DE
ces	Dd	CE
emportements	Nc	EMPORTEMENT
purgez	Vvc	PURGER
-vous	Nc	-vous
,	Fw	,
purgez	Vvc	PURGER
-vous	Nc	-vous
:	Fw	:
Madame	Nc	MADAME
Bouvillon	Nc	BOUVILLON
,	Fw	,
prenez	Vvc	PRENDRE
un	Dn	UN
ton	Ds	TON
plus	Rg	PLUS
doux	Ag	DOUX
;	Fw	;
Et	Vvc	Et
puisque	Cs	PUISQUE
enfin	Rg	ENFIN
l'	Da	LE
hymen	Nc	HYMEN
unit	Vvc	UNIR
notre	Ds	NOTRE
famille	Nc	FAMILLE
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
nous	Pp	NOUS
joint	Vvc	JOINDRE
vous	Pp	VOUS
et	Cc	ET
moi	Pp	JE
,	Fw	,
votre	Ds	VOTRE
fils	Nc	FIL|FILS
et	Cc	ET
ma	Ds	MON
fille	Nc	FILLE
,	Fw	,
Le	Vvc	Le
plaisir	Nc	PLAISIR
qu'	Cs	QUE
avec	S	AVEC
vous	Pp	VOUS
je	Pp	JE
prends	Vvc	PRENDRE
de	S	DE
m'	Pp	JE
allier	Vvn	ALLIER
Fait	Vvc	FAIRE
que	Cs	QUE
je	Pp	JE
veux	Vvc	VOULOIR
un	Dn	UN
peu	Rg	PEU
rire	Vvn	RIRE
sur	S	SUR
mon	Ds	MON
pallier	Nc	PALLIER
:	Fw	:
Je	Pp	JE
brûle	Vvc	BRÛLER
pour	S	POUR
cela	Pd	CELA
que	Pr	QUE
notre	Ds	NOTRE
troupe	Nc	TROUPE
vienne	Vvc	VENIR
.	Fs	.
Dites	Vvc	DIRE
que	Cs	QUE
c'	Pd	CE
est	Vuc	ÊTRE
pour	S	POUR
voir	Vvn	VOIR
votre	Ds	VOTRE
comédienne	Nc	COMÉDIEN
.	Fs	.
Qui	Pt	QUI
?	Fs	?
L'	Da	LE
Étoile	Nc	Étoile
?	Fs	?
Ah	I	AH
!	Fs	!
Jalouse	Ag	JALOUX
.	Fs	.
Avouez-le	Vvc	Avouez-le
entre	S	ENTRE
nous	Pp	NOUS
,	Fw	,
Cette	Vvc	Cette
brillante	Ag	BRILLANT
Étoile	Nc	Étoile
est	Vuc	ÊTRE
un	Dn	UN
astre	Nc	ASTRE|ÂTRE
pour	S	POUR
vous	Pp	VOUS
:	Fw	:
Vous	Pp	VOUS
l'	Pp	IL
aimez	Vvc	AIMER
,	Fw	,
et	Cc	ET
votre	Ds	VOTRE
âme	Nc	ÂME
adore	Vvc	ADORER
sa	Ds	SON
puissance	Nc	PUISSANCE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
veux	Vvc	VOULOIR
pas	Rg	PAS
vous	Pp	VOUS
rendre	Vvn	RENDRE
offense	Nc	OFFENSE|OFFENSÉ
pour	S	POUR
offense	Nc	OFFENSE|OFFENSÉ
,	Fw	,
Mais	Vvc	Mais
l'	Da	LE
effet	Nc	EFFET
de	S	DE
cet	Dd	CE
astre	Nc	ASTRE|ÂTRE
est	Vuc	ÊTRE
sur	S	SUR
moi	Pp	JE
moins	Rg	MOINS
certain	Ag	CERTAIN
Que	Vvc	Que
sur	S	SUR
vous	Pp	VOUS
l'	Da	LE
ascendant	Nc	ASCENDANT
de	S	DE
monsieur	Nc	MONSIEUR
Le	Vvc	Le
Destin	Nc	DESTIN
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
comédien	Nc	COMÉDIEN
bien	Rg	BIEN
fait	Ge	FAIRE
,	Fw	,
courtois	Ag	COURTOIS
,	Fw	,
habile	Ag	HABILE
.	Fs	.
Eh	I	EH
!	Fs	!
Quoi	Pt	QUE|QUOI
donc	Rg	DONC
!	Fs	!
Sans	S	SANS
aimer	Vvn	AIMER
ne	Rp	NE
puis	Vvc	POUVOIR
-je	Vvn	-je
être	Vun	ÊTRE
civile	Ag	CIVIL
?	Fs	?
Est-il	Vvc	Est-il
assez	Rg	ASSEZ
hardi	Ag	HARDI
pour	S	POUR
présumer	Vvn	PRÉSUMER
de	S	DE
soi	Pp	IL
?	Fs	?
...	Fs	...
Non	Vvc	Non
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
avec	S	AVEC
vous	Pp	VOUS
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
venu	Ge	VENIR
chez	S	CHEZ
moi	Pp	JE
.	Fs	.
D'accord	Nc	D'accord
,	Fw	,
je	Pp	JE
l'	Pp	IL
y	Pp	Y
menai	Vvc	MENER
,	Fw	,
mais	Cc	MAIS
à	S	À
votre	Ds	VOTRE
prière	Nc	PRIÈRE
;	Fw	;
Et	Vvc	Et
ce	Dd	CE
soir	Nc	SOIR
-là	Vvc	-là
chez	S	CHEZ
vous	Pp	VOUS
la	Da	LE
chère	Nc	CHÈRE
fut	Vuc	ÊTRE
entière	Ag	ENTIER
;	Fw	;
Rien	Vvc	Rien
ne	Rp	NE
fut	Vuc	ÊTRE
épargné	Ge	ÉPARGNER
.	Fs	.
Si	Rg	SI
par	S	PAR
l'	Da	LE
extérieur	Ag	EXTÉRIEUR
On	Nc	On
peut	Vvc	POUVOIR
probablement	Rg	PROBABLEMENT
juger	Vvn	JUGER
du	S+Da	DE+LE
fond	Nc	FOND
du	S+Da	DE+LE
coeur	Nc	CUR
,	Fw	,
Le	Ga	Le
vôtre	As#Ps	VÔTRE
anx	Nc	anx
clairvoyants	Ag	CLAIRVOYANT
fut	Vuc	ÊTRE
trop	Rg	TROP
reconnaissable	Ag	RECONNAISSABLE
.	Fs	.
Quand	Cs	QUAND
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
mettait	Vvc	METTRE
de	S	DE
meilleur	Ag	MEILLEUR
sur	S	SUR
la	Da	LE
table	Nc	TABLE
Ma	Vvc	Ma
main	Nc	MAIN
faisait	Vvc	FAIRE
un	Dn	UN
choix	Nc	CHOIX
pour	S	POUR
le	Da	LE
comédien	Nc	COMÉDIEN
,	Fw	,
Les	Ga	Les
vôtres	As#Ps	VÔTRE
,	Fw	,
à	S	À
l'	Da	LE
envi	Nc	ENNUI|ENVI
,	Fw	,
sans	S	SANS
examiner	Vvn	EXAMINER
rien	Pi	RIEN
,	Fw	,
À	Nc	À
l'	Pp	IL
accabler	Vvn	ACCABLER
de	S	DE
tout	Pi	TOUT
se	Pp	IL
montrèrent	Vvc	MONTRER
avides	Ag	AVIDE
,	Fw	,
Tant	Vvc	Tant
qu'	Cs	QUE
en	S	EN
un	Dn	UN
tournemain	Nc	TOURNEMAIN
tous	Di	TOUT
les	Da	LE
plats	Nc	PLAT
étant	Ga	ÊTRE
vides	Ag	VIDE
,	Fw	,
L'	Vvc	L'
assiette	Nc	ASSIETTE
du	S+Da	DE+LE
Destin	Nc	DESTIN
fut	Vuc	ÊTRE
si	Rg	SI
pleine	Ag	PLEIN
en	S	EN
effet	Nc	EFFET
,	Fw	,
Que	Vvc	Que
chacun	Pi	CHACUN
s'	Pp	SE
étonna	Vvc	ÉTONNER
que	Cs	QUE
le	Da	LE
hasard	Nc	HASARD
eût	Vuc	AVOIR
fait	Ge	FAIRE
,	Fw	,
De	Vvc	De
morceaux	Nc	MORCEAU
entassés	Ge	ENTASSER
avec	S	AVEC
autant	Rg	AUTANT
d'	S	DE
emphase	Nc	EMPHASE
,	Fw	,
Un	Vvc	Un
si	Rg	SI
haut	Ag	HAUT
monument	Nc	MONUMENT
sur	S	SUR
aussi	Rg	AUSSI
peu	Rg	PEU
de	S	DE
base	Nc	BASE
Qu'	Ag	Qu'
est	Vuc	ÊTRE
le	Da	LE
cul	Nc	CUL
d'	S	DE
une	Dn	UN
assiette	Nc	ASSIETTE
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
En	S	EN
ce	Dd	CE
moment	Nc	MOMENT
,	Fw	,
Si	Vvc	Si
j'	Pp	JE
eus	Vuc	AVOIR
à	S	À
le	Pp	IL
servir	Vvn	SERVIR
un	Dn	UN
peu	Rg	PEU
d'	S	DE
attachement	Nc	ATTACHEMENT
,	Fw	,
Qu'	Vvc	Qu'
en	Pp	EN
pensez	Vvc	PENSER
-vous	Nc	-vous
conclure	Vvn	CONCLURE
?	Fs	?
En	S	EN
un	Dn	UN
mot	Nc	MOT
comme	Cs	COMME
en	S	EN
mille	Nc	MILLE
,	Fw	,
Ce	Vvc	Ce
n'	Rp	NE
était	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
effet	Nc	EFFET
de	S	DE
mon	Ds	MON
humeur	Nc	HUMEUR
civile	Ag	CIVIL
.	Fs	.
Eh	I	EH
bien	Rg	BIEN
!	Fs	!
En	S	EN
ce	Dd	CE
moment	Nc	MOMENT
ce	Pd	CE
qui	Pr	QUI
fait	Vvc	FAIRE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
Cette	Vvc	Cette
troupe	Nc	TROUPE
venir	Vvn	VENIR
et	Cc	ET
paraître	Vvn	PARAÎTRE
à	S	À
vos	Ds	VOTRE
yeux	Nc	OEIL|YEUX
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
une	Dn	UN
tragédie	Nc	TRAGÉDIE
ajustée	Ge	AJUSTER
au	S+Da	À+LE
théâtre	Nc	THÉÂTRE
Par	Nc	PAR
moi	Pp	JE
.	Fs	.
Je	Pp	JE
l'	Pp	IL
intitule	Vvc	INTITULER
Antoine	Nc	Antoine
et	Cc	ET
Cléopâtre	Vvc	Cléopâtre
;	Fw	;
Je	Vvc	Je
brûle	Nc	BRÛLÉ
de	S	DE
la	Pp	IL
voir	Vvn	VOIR
représenter	Vvn	REPRÉSENTER
,	Fw	,
ainsi	Rg	AINSI
...	Fs	...
Ne	Vvc	Ne
vous	Pp	VOUS
ennuyez	Vvc	ENNUYER
plus	Rg	PLUS
;	Fw	;
ils	Pp	ILS
viennent	Vvc	VENIR
,	Fw	,
les	Da	LE
voici	I	VOICI
,	Fw	,
Beau-père	Vvc	Beau-père
.	Fs	.
Avez	Vuc	AVOIR
-vous	Nc	-vous
vu	Ge	VOIR
toute	Di	TOUT
la	Da	LE
troupe	Nc	TROUPE
entière	Ag	ENTIER
?	Fs	?
Non	Rg	NON
,	Fw	,
mais	Cc	MAIS
j'	Pp	JE
ai	Vuc	AVOIR
vu	Ge	VOIR
de	S	DE
loin	Rg	LOIN
une	Dn	UN
épaisse	Ag	ÉPAIS
