	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
leg	0.2857142857142857	0.20202020202020202	0.08369408369408368	0.08107904410381282	0.07376978502975709	-0.32323232318365147	0.19523809523809538	0.13636363636363644	-0.3232323232120667	-0.05711882099156304	0.031241910106994217
fate	0.20952380952380953	0.12626262626262627	0.08326118326118326	0.08914408675131169	0.13318521941737765	-0.323232323175215	0.13809523809523816	0.07323232323232326	-0.3232323232056439	-0.05488573832186504	0.03889839902455903
observation	0.13333333333333333	0.050505050505050504	0.08282828282828283	0.09928823074182054	0.2006068967690493	-0.3232323231414692	0.09047619047619052	0.03030303030303031	-0.32323232319008094	-0.056634538002953844	0.03901470656050866
affair	0.22857142857142856	0.14646464646464646	0.0821067821067821	0.08566685361956476	0.11626607299771821	-0.32323232317861644	0.15714285714285722	0.10606060606060612	-0.3232323232113609	-0.060024518923218306	0.028147451221935946
breast	0.15714285714285714	0.07575757575757576	0.08138528138528138	0.09403244017217877	0.1765943690032315	-0.3232323231609379	0.09047619047619054	0.04040404040404043	-0.3232323232006415	-0.060401183469914355	0.03129429056007933
jesuit	0.08095238095238096	0.0	0.08095238095238096	0.10583643060142484	0.250594956740764	-0.04463944462084224	0.061904761904761935	0.0	-0.23564854896977777	-0.0559888273514749	0.042796892705104346
suspicion	0.16666666666666666	0.08585858585858586	0.0808080808080808	0.09204613909094042	0.1672997689463549	-0.3232323231655188	0.09285714285714292	0.05050505050505051	-0.3232323232063109	-0.06327997679109132	0.02536341468645292
religion	0.09047619047619047	0.010101010101010102	0.08037518037518038	0.10336255690717783	0.23984466725550901	-0.32323232292406845	0.05714285714285716	0.005050505050505051	-0.3232323230722471	-0.05964785437652226	0.03520227958683781
handkerchief	0.09523809523809523	0.015151515151515152	0.08008658008658008	0.10215865766700656	0.23455386177444876	-0.3232323230160041	0.05952380952380954	0.007575757575757576	-0.32323232312115924	-0.05970166359747884	0.03490639134423231
widow	0.1	0.020202020202020204	0.0797979797979798	0.10097600344370017	0.22931775151985306	-0.3232323230619719	0.08571428571428574	0.012626262626262626	-0.32323232313627753	-0.05181861272734005	0.04957306659323705
corner	0.3619047619047619	0.2828282828282828	0.07907647907647908	0.07023171188867584	0.016060339815884755	-0.3232323231882869	0.2595238095238097	0.18686868686868696	-0.32323232321267426	-0.05198004039020976	0.036178267528789824
conversation	0.19523809523809524	0.11616161616161616	0.07907647907647908	0.08644597406011088	0.140399873065012	-0.3232323231744814	0.10714285714285722	0.06818181818181822	-0.32323232321009043	-0.06454449348357091	0.02217406179542292
duty	0.3047619047619048	0.22727272727272727	0.07748917748917752	0.07354783077513902	0.05375146982599227	-0.3232323231861752	0.20952380952380967	0.13131313131313138	-0.32323232320974843	-0.04990838538338149	0.04282463209759092
credit	0.1380952380952381	0.06060606060606061	0.0774891774891775	0.0922163714334011	0.18927187226504255	-0.32323232315390754	0.08333333333333337	0.03535353535353536	-0.32323232319897405	-0.06118141717378475	0.030156472813125876
nothing	0.7380952380952381	0.6616161616161617	0.07647907647907648	0.04875509742316331	-0.18721041248271109	-0.32323232319393075	0.7023809523809529	0.6893939393939399	-0.32323232321790857	-0.0742301532557551	-0.0005196501662870102
intention	0.16666666666666666	0.09090909090909091	0.07575757575757575	0.08636852686571517	0.16119099214612836	-0.3232323231692302	0.09285714285714292	0.05303030303030306	-0.3232323232075496	-0.06422163815783144	0.023490780256624298
dress	0.1761904761904762	0.10101010101010101	0.0751803751803752	0.0845397021689224	0.1521673550570029	-0.32323232317229467	0.11428571428571435	0.06565656565656568	-0.3232323232076961	-0.06093927567948014	0.028782315443508004
bed	0.18095238095238095	0.10606060606060606	0.07489177489177488	0.0836463133876828	0.14771533730791225	-0.32323232317360806	0.1238095238095239	0.08080808080808083	-0.32323232321064627	-0.0630378352967867	0.024261667899019575
avenue	0.10476190476190476	0.030303030303030304	0.07445887445887446	0.09348443868020308	0.2173249580915525	-0.3232323231133477	0.09285714285714289	0.017676767676767676	-0.32323232315800215	-0.051038379023469665	0.050521260751183815
speculation	0.10476190476190476	0.030303030303030304	0.07445887445887446	0.09348443868020308	0.2173249580915525	-0.3232323231133477	0.0666666666666667	0.020202020202020204	-0.3232323231856344	-0.061746413993828825	0.03004295639993672
energy	0.19523809523809524	0.12121212121212122	0.07402597402597402	0.08104645213243575	0.13459030506782677	-0.3232323231768915	0.1095238095238096	0.06565656565656569	-0.3232323232087223	-0.06271497997104723	0.025598097749219013
smile	0.37142857142857144	0.29797979797979796	0.07344877344877349	0.0648206254539504	0.004771958978633056	-0.3232323231894261	0.24285714285714305	0.17424242424242437	-0.32323232321260376	-0.05348669857699398	0.03469113659879719
palace	0.12857142857142856	0.05555555555555555	0.073015873015873	0.08825565443106494	0.1924907353652726	-0.32323232315267847	0.1047619047619048	0.027777777777777787	-0.32323232317896455	-0.05036576376151243	0.05074920837746055
stick	0.1523809523809524	0.08080808080808081	0.07157287157287158	0.08344517676974865	0.16882081898678453	-0.3232323231674275	0.10000000000000006	0.07575757575757577	-0.3232323232136477	-0.07003303402114194	0.0119122096200724
passenger	0.0761904761904762	0.005050505050505051	0.07113997113997114	0.0937447960002266	0.2416792047898323	-0.3232323227131572	0.05476190476190478	0.0025252525252525255	-0.3232323229255106	-0.059594045155565684	0.035500924532717935
wi	0.0761904761904762	0.005050505050505051	0.07113997113997114	0.0937447960002266	0.2416792047898323	-0.3232323227131572	0.07380952380952382	0.0025252525252525255	-0.3232323228187931	-0.05249122798929729	0.04931387868199484
governor	0.0761904761904762	0.005050505050505051	0.07113997113997114	0.0937447960002266	0.2416792047898323	-0.3232323227131572	0.059523809523809534	0.007575757575757576	-0.32323232312115924	-0.059701663597478846	0.03490639134423231
grey	0.08095238095238096	0.010101010101010102	0.07085137085137086	0.09260723435686255	0.2363611197158657	-0.3232323229565163	0.04523809523809525	0.007575757575757576	-0.3232323231478386	-0.06502877647218014	0.024323821077085563
seigneur	0.08095238095238096	0.010101010101010102	0.07085137085137086	0.09260723435686255	0.2363611197158657	-0.3232323229565163	0.11904761904761904	0.005050505050505051	-0.3232323228988312	-0.036563698586149995	0.07831263216079769
fort	0.08095238095238096	0.010101010101010102	0.07085137085137086	0.09260723435686255	0.2363611197158657	-0.3232323229565163	0.09761904761904765	0.005050505050505051	-0.3232323229588598	-0.04455436789820193	0.06389811151854997
breeze	0.1	0.030303030303030304	0.0696969696969697	0.08825565443106499	0.2156314041863862	-0.3232323231187557	0.05714285714285716	0.015151515151515152	-0.32323232317896455	-0.06341449984348277	0.027099640383727447
capital	0.11428571428571428	0.045454545454545456	0.06883116883116883	0.08518633215783547	0.20062410864328678	-0.3232323231457956	0.06666666666666671	0.022727272727272728	-0.323232323190822	-0.06268807536056895	0.02806150018523377
state	0.20476190476190476	0.13636363636363635	0.0683982683982684	0.07410671358234815	0.12035563148200168	-0.323232323180647	0.16666666666666674	0.07828282828282832	-0.3232323232022014	-0.0461148353059427	0.053231881398526505
youth	0.20952380952380953	0.1414141414141414	0.06810966810966812	0.07333207251507176	0.11617242215340773	-0.3232323231813337	0.1214285714285715	0.11868686868686872	-0.3232323232178483	-0.07805060794367218	-0.0031539427008473913
news	0.20952380952380953	0.1414141414141414	0.06810966810966812	0.07333207251507176	0.11617242215340773	-0.3232323231813337	0.2000000000000001	0.09343434343434348	-0.3232323232020386	-0.03933487346541378	0.06261277815081398
health	0.12857142857142856	0.06060606060606061	0.06796536796536795	0.08226975146943612	0.18605025586617213	-0.32323232315931555	0.06904761904761908	0.040404040404040414	-0.3232323232081451	-0.0683918527819663	0.01616924540990875
child	0.3	0.23232323232323232	0.06767676767676767	0.06504493035509282	0.047554992339840674	-0.32323232318788375	0.26666666666666683	0.1489898989898991	-0.32323232320700046	-0.03519156345175721	0.06321884366982868
taste	0.1380952380952381	0.0707070707070707	0.0673881673881674	0.08040466892819315	0.1765631751274656	-0.3232323231651098	0.07380952380952385	0.04797979797979798	-0.3232323232105585	-0.06944113259061958	0.013882821570897402
present	0.14285714285714285	0.07575757575757576	0.06709956709956709	0.07949476127937218	0.17188575191599448	-0.3232323231674275	0.08333333333333338	0.050505050505050525	-0.3232323232089788	-0.06683138537422552	0.018737036526893736
bottle	0.14285714285714285	0.07575757575757576	0.06709956709956709	0.07949476127937218	0.17188575191599448	-0.3232323231674275	0.09761904761904767	0.04545454545454546	-0.32323232320193845	-0.05962094976604396	0.03240796934220939
prisoner	0.14761904761904762	0.08080808080808081	0.06681096681096681	0.07859945719974827	0.16725133611847387	-0.3232323231694555	0.11904761904761908	0.06313131313131314	-0.3232323232056439	-0.05822191002117292	0.03377268523961093
mademoiselle	0.06666666666666667	0.0	0.06666666666666667	0.08936824975307754	0.24526106827686306	-0.09380289378150108	0.06190476190476189	0.0	-0.23564854896977785	-0.05598882735147492	0.042796892705104346
year	0.5714285714285714	0.5050505050505051	0.06637806637806631	0.04888292383441812	-0.11515316233381888	-0.3232323231933858	0.566666666666667	0.46969696969697	-0.3232323232152542	-0.04291318665902628	0.034034889611746715
employer	0.08095238095238096	0.015151515151515152	0.0658008658008658	0.08609055343738388	0.22934955435419452	-0.32323232304845195	0.05476190476190478	0.010101010101010102	-0.32323232315562006	-0.06241902925578606	0.029378567285461753
fashion	0.24761904761904763	0.18181818181818182	0.0658008658008658	0.067519230076313	0.08390256115131806	-0.3232323231854541	0.161904761904762	0.11616161616161623	-0.32323232321260376	-0.062015460098611724	0.024338466455640514
cloud	0.24761904761904763	0.18181818181818182	0.0658008658008658	0.067519230076313	0.08390256115131806	-0.3232323231854541	0.17857142857142866	0.11616161616161623	-0.32323232321057377	-0.055800495078126885	0.03451373098730409
em	0.08571428571428572	0.020202020202020204	0.06551226551226551	0.08503697283395814	0.22415524982777335	-0.32323232308630784	0.06428571428571432	0.022727272727272728	-0.3232323231923042	-0.0635759275063525	0.026338676971693287
majesty	0.08571428571428572	0.020202020202020204	0.06551226551226551	0.08503697283395814	0.22415524982777335	-0.32323232308630784	0.08333333333333336	0.010101010101010102	-0.323232323115601	-0.051764803506383475	0.04992698066429848
to-morrow	0.17142857142857143	0.10606060606060606	0.06536796536796537	0.07433013454815421	0.14469791484350047	-0.3232323231766983	0.10238095238095245	0.06313131313131316	-0.323232323209379	-0.06443687504165777	0.02260556187096896
voyage	0.09047619047619047	0.025252525252525252	0.06522366522366523	0.08400202071702974	0.21901386909129822	-0.32323232310902134	0.06428571428571432	0.012626262626262626	-0.323232323160289	-0.05980928203939199	0.03432273338634413
daughter	0.1761904761904762	0.1111111111111111	0.0650793650793651	0.07351548425763835	0.14030594502306531	-0.32323232317775186	0.1952380952380953	0.08080808080808086	-0.3232323231981403	-0.03640227092328026	0.06861949067314572
none	0.42857142857142855	0.36363636363636365	0.0649350649350649	0.054531883164277185	-0.03789189282954046	-0.3232323231917634	0.3023809523809526	0.24494949494949514	-0.3232323232148579	-0.057656913201128854	0.025424683926442853
chance	0.42857142857142855	0.36363636363636365	0.0649350649350649	0.054531883164277185	-0.03789189282954046	-0.3232323231917634	0.30476190476190496	0.25505050505050525	-0.3232323232154175	-0.06053570652230582	0.021126250957214494
mate	0.1	0.03535353535353535	0.06464646464646465	0.08198605523391406	0.20888568422472487	-0.3232323231349796	0.17142857142857146	0.025252525252525256	-0.32323232313627753	-0.024564242312832926	0.09549970237862515
despair	0.10476190476190476	0.04040404040404041	0.06435786435786436	0.08100411063109415	0.20389685919693518	-0.3232323231430916	0.05714285714285717	0.022727272727272728	-0.32323232319675077	-0.06623948394370315	0.02112625095721446
fellow	0.44285714285714284	0.3787878787878788	0.06406926406926405	0.05312681038316347	-0.04699823852162255	-0.3232323231920879	0.3619047619047622	0.28787878787878807	-0.32323232321453704	-0.051468852791122274	0.031780504246516995
soldier	0.28095238095238095	0.21717171717171718	0.06378066378066377	0.0629343705835595	0.057271111886411624	-0.32323232318780176	0.30952380952380965	0.19696969696969713	-0.32323232321009043	-0.037101790795715794	0.05629130711358895
prayer	0.11904761904761904	0.05555555555555555	0.06349206349206349	0.07815717181852115	0.1892199320867577	-0.3232323231585781	0.07619047619047621	0.030303030303030304	-0.32323232319675077	-0.06196165087765514	0.028993718139358096
detail	0.20952380952380953	0.14646464646464646	0.06305916305916306	0.06814429876059791	0.11059068273567271	-0.323232323183092	0.13809523809523816	0.0858585858585859	-0.32323232320956735	-0.059594045155565684	0.029983669301562273
fault	0.13333333333333333	0.0707070707070707	0.06262626262626263	0.07545005577644376	0.17495842265501144	-0.3232323231674275	0.07380952380952385	0.03787878787878789	-0.3232323232047546	-0.06567448712365907	0.021495504577361654
guard	0.21904761904761905	0.15656565656565657	0.06248196248196247	0.06670854513234879	0.10241333569795186	-0.3232323231841748	0.17619047619047626	0.10858585858585865	-0.3232323232093666	-0.053863363123690056	0.03813748278360413
