	docprops1	docprops2	origzeta	log2zeta	log10zeta	divzeta	meanrelfreqs	relfreqs1	relfreqs2	ratiorelfreqs	subrelfreqs	logrelfreqs
letter	0.275	0.1	0.17500000000000002	0.2119405823373738	0.2942780950246418	-0.4499999999196154	0.23333333333333334	0.4	0.25	-0.4499999999696	0.1389999999999999	0.1565574680761445
table	0.275	0.1	0.17500000000000002	0.2119405823373738	0.2942780950246418	-0.4499999999196154	0.25	0.35000000000000003	0.15000000000000002	-0.4499999999556667	0.15799999999999992	0.19091339331707338
recollection	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.09166666666666667	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
silence	0.225	0.05	0.175	0.22692256624002224	0.36273743098672684	-0.44999999986846156	0.2	0.22500000000000003	0.05	-0.4499999999145	0.1484999999999999	0.19410719278664
success	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.1	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
animal	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.11666666666666668	0.22500000000000003	0.0	-0.022499999989549935	0.16749999999999993	0.23220792393479817
track	0.225	0.05	0.175	0.22692256624002224	0.36273743098672684	-0.44999999986846156	0.09166666666666667	0.25	0.05	-0.449999999905	0.15799999999999992	0.20765951121214685
point	0.375	0.2	0.175	0.18776457163445393	0.17398261792008962	-0.4499999999451923	0.39166666666666666	0.42500000000000004	0.30000000000000004	-0.4499999999730833	0.1294999999999999	0.14171074450274676
nerve	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.125	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
street	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.15000000000000002	0.22500000000000003	0.0	-0.022499999989549935	0.16749999999999993	0.23220792393479817
finger	0.225	0.05	0.175	0.22692256624002224	0.36273743098672684	-0.44999999986846156	0.16666666666666666	0.22500000000000003	0.05	-0.4499999999145	0.1484999999999999	0.19410719278664
home	0.225	0.05	0.175	0.22692256624002224	0.36273743098672684	-0.44999999986846156	0.16666666666666666	0.25	0.05	-0.449999999905	0.15799999999999992	0.20765951121214685
situation	0.175	0.0	0.175	0.24450812173714953	0.43821666140797044	0.061538461551952583	0.14166666666666666	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
reason	0.225	0.05	0.175	0.22692256624002224	0.36273743098672684	-0.44999999986846156	0.25833333333333336	0.30000000000000004	0.05	-0.44999999988600003	0.17699999999999994	0.23345911465021257
trace	0.2	0.05	0.15000000000000002	0.2010496565900802	0.35193336770011796	-0.44999999988307693	0.11666666666666667	0.2	0.05	-0.449999999924	0.1389999999999999	0.18007925847250728
room	0.5	0.35	0.15000000000000002	0.14306590053132928	0.016518032164996616	-0.44999999995824175	1.0083333333333333	1.3750000000000002	0.55	-0.4499999999525	0.39549999999999996	0.3154588993349557
example	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.13333333333333333	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
detail	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.15833333333333335	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
knowledge	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.1916666666666667	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
mischief	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.058333333333333334	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
evening	0.3	0.15	0.15	0.17633329975302287	0.22218780119888093	-0.4499999999415385	0.2916666666666667	0.375	0.2	-0.449999999964375	0.1484999999999999	0.17287626887308993
sound	0.25	0.1	0.15	0.18776457163445393	0.2841826263206546	-0.4499999999269231	0.18333333333333335	0.30000000000000004	0.15000000000000002	-0.449999999962	0.1389999999999999	0.16667839112183108
study	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.15000000000000002	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
appearance	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.07500000000000001	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
pipe	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.18333333333333335	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
telegram	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.10833333333333334	0.27499999999999997	0.0	0.07250000000855	0.1864999999999999	0.2588681414990896
earth	0.25	0.1	0.15	0.18776457163445393	0.2841826263206546	-0.4499999999269231	0.2	0.27499999999999997	0.1	-0.44999999994775003	0.1484999999999999	0.1859841680118745
baronet	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.07500000000000001	0.22500000000000003	0.0	-0.022499999989549935	0.16749999999999993	0.23220792393479817
story	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.15833333333333333	0.22500000000000003	0.0	-0.022499999989549935	0.16749999999999993	0.23220792393479817
afternoon	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.07500000000000001	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
murderer	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.06666666666666667	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
world	0.3	0.15	0.15	0.17633329975302287	0.22218780119888093	-0.4499999999415385	0.45000000000000007	0.30000000000000004	0.15000000000000002	-0.449999999962	0.1389999999999999	0.16667839112183108
criminal	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.08333333333333333	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
people	0.25	0.1	0.15	0.18776457163445393	0.2841826263206546	-0.4499999999269231	0.275	0.35	0.1	-0.4499999999335	0.17699999999999988	0.22291087450639796
address	0.15	0.0	0.15	0.21668209235692146	0.4265970103325184	-0.011538461522721977	0.09166666666666667	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
minute	0.3	0.15	0.15	0.17633329975302287	0.22218780119888093	-0.4499999999415385	0.30000000000000004	0.32500000000000007	0.2	-0.449999999969125	0.12949999999999992	0.14935447847672717
name	0.35	0.2	0.14999999999999997	0.16639199498217455	0.16505781302286993	-0.44999999994884615	0.5416666666666666	0.6000000000000001	0.4	-0.44999999997150003	0.15799999999999992	0.16389262997209875
sign	0.275	0.15	0.12500000000000003	0.15292491251041512	0.21241287829193417	-0.44999999994641027	0.275	0.4	0.15000000000000002	-0.4499999999493333	0.1769999999999999	0.21376276117098045
size	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
oath	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.07500000000000001	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
presence	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.10833333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
work	0.375	0.25	0.125	0.13689597107818005	0.1034188333923643	-0.44999999995615386	0.42500000000000004	0.475	0.30000000000000004	-0.4499999999699167	0.14849999999999988	0.16275534582740336
morning	0.425	0.3	0.125	0.13028335036764233	0.0545199009799166	-0.44999999995858975	0.5666666666666667	0.5499999999999999	0.30000000000000004	-0.44999999996516665	0.17699999999999988	0.19238038618259967
report	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
landlady	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.041666666666666664	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
theory	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.10833333333333334	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
individual	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
quarter	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
volume	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.1	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
horror	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
cab	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.15000000000000002	0.27499999999999997	0.0	0.07250000000855	0.1864999999999999	0.2588681414990896
action	0.225	0.1	0.125	0.16276888072812207	0.2737448738568482	-0.4499999999342308	0.14166666666666666	0.22500000000000003	0.1	-0.44999999995725	0.12949999999999992	0.1593239504475831
fright	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
inspector	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
scent	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.07500000000000001	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
confidence	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.11666666666666668	0.2	0.0	-0.06999999998859996	0.15799999999999992	0.21817998962066548
cause	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
advantage	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.10833333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
poison	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.18333333333333335	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
footmark	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.06666666666666667	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
way	0.825	0.7	0.125	0.09630027253893932	-0.2495317460550624	-0.44999999996554946	1.4250000000000003	1.375	1.35	-0.44999999998064816	0.09149999999999987	0.08903941552120682
book	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.13333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
drink	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
affair	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.1	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
notice	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
probability	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
housekeeper	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
evidence	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
inquiry	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
sense	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.14166666666666666	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
profession	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.06666666666666667	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
dust	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.058333333333333334	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
opportunity	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.07500000000000001	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
explanation	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.09166666666666667	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
boot	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.09166666666666667	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
outline	0.125	0.0	0.125	0.18776457163445393	0.4145215720380062	-0.08461538459739654	0.05	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
smile	0.175	0.05	0.12499999999999999	0.1742357100963354	0.3407363442960335	-0.4499999998976923	0.19166666666666668	0.2	0.05	-0.449999999924	0.1389999999999999	0.18007925847250728
message	0.175	0.05	0.12499999999999999	0.1742357100963354	0.3407363442960335	-0.4499999998976923	0.10833333333333334	0.22500000000000003	0.1	-0.44999999995725	0.12949999999999992	0.1593239504475831
hall	0.175	0.05	0.12499999999999999	0.1742357100963354	0.3407363442960335	-0.4499999998976923	0.14166666666666666	0.2	0.1	-0.449999999962	0.11999999999999991	0.1452960161334504
place	0.4	0.3	0.10000000000000003	0.11008202458443515	0.04608418945043799	-0.44999999996102563	0.5	0.6000000000000001	0.4	-0.44999999997150003	0.15799999999999992	0.16389262997209875
writing	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.05	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
datum	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
spring	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.08333333333333333	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
eleven	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
writer	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
colour	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.07500000000000001	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
spot	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
colleague	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
beginning	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.07500000000000001	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
reasoning	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.05	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
mission	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
family	0.2	0.1	0.1	0.13689597107818002	0.2629408105702393	-0.4499999999415385	0.2	0.22500000000000003	0.1	-0.44999999995725	0.12949999999999992	0.1593239504475831
sitting-room	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
print	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
subject	0.2	0.1	0.1	0.13689597107818002	0.2629408105702393	-0.4499999999415385	0.25	0.25	0.1	-0.4499999999525	0.1389999999999999	0.17287626887308993
eyebrow	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
circumstance	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.08333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
no.	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.07500000000000001	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
absence	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.05	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
boy	0.25	0.15	0.1	0.12874890180749524	0.20231740958794692	-0.44999999995128204	0.225	0.30000000000000004	0.15000000000000002	-0.449999999962	0.1389999999999999	0.16667839112183108
footstep	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
ground	0.2	0.1	0.1	0.13689597107818002	0.2629408105702393	-0.4499999999415385	0.25	0.22500000000000003	0.1	-0.44999999995725	0.12949999999999992	0.1593239504475831
atmosphere	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.1	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
collar	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
character	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.07500000000000001	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
breast	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
clue	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
prayer	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
statement	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.09166666666666667	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
train	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.13333333333333333	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
pound	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.16666666666666669	0.175	0.0	-0.11749999998765004	0.1484999999999999	0.2036418381252939
member	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
risk	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
suspicion	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.058333333333333334	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
law	0.2	0.1	0.1	0.13689597107818002	0.2629408105702393	-0.4499999999415385	0.15833333333333333	0.275	0.2	-0.449999999973875	0.1104999999999999	0.12436164646735358
analysis	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.03333333333333333	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
lodge	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.1	0.275	0.0	0.07250000000855011	0.18649999999999992	0.25886814149908965
secret	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.11666666666666667	0.125	0.0	-0.21249999998575	0.1294999999999999	0.1728762688730899
launch	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.05	0.15000000000000002	0.0	-0.16499999998669995	0.1389999999999999	0.18855494926546912
deduction	0.1	0.0	0.1	0.15766642252996277	0.40195312449444054	-0.15769230767207099	0.041666666666666664	0.1	0.0	-0.25999999998479995	0.11999999999999991	0.1565574680761445
