Voilà	Vvc	Voilà
donc	Rg	DONC
tout	Di	TOUT
le	Da	LE
fruit	Nc	FRUIT
de	S	DE
tes	Ds	TON
soins	Nc	SOIN
vigilants	Ag	VIGILANT
!	Fs	!
Tu	Pp	TU
vois	Vvc	ALLER|VOIR
si	Cs	SI
le	Da	LE
sang	Nc	SANG
parle	Vvc	PARLER
au	S+Da	À+LE
cur	Nc	CUR
de	S	DE
mes	Ds	MON
enfants	Nc	ENFANT
.	Fs	.
En	Pp	EN
vain	Ag	VAIN
,	Fw	,
cher	Ag	CHER
Polémon	Nc	Polémon
,	Fw	,
ta	Ds	TON
tendresse	Nc	TENDRESSE
éclairée	Ge	ÉCLAIRER
Guida	Vvc	GUIDER
les	Da	LE
premiers	Ag	PREMIER
ans	Nc	AN
de	S	DE
Thyeste	Nc	Thyeste
et	Cc	ET
d'	S	DE
Atrée	Nc	Atrée
:	Fw	:
Ils	Pp	ILS
sont	Vuc	ÊTRE
nés	Ge	NAÎTRE
pour	S	POUR
ma	Ds	MON
perte	Nc	PERTE
,	Fw	,
ils	Pp	ILS
abrègent	Vvc	ABRÉGER
mes	Ds	MON
jours	Nc	JOUR|JOURS
.	Fs	.
Leur	Ds	LEUR
haine	Nc	HAINE
invétérée	Ge	INVÉTÉRER
et	Cc	ET
leurs	Ds	LEUR
cruels	Ag	CRUEL
amours	Nc	AMOUR
Ont	Vvc	Ont
produit	Ge	PRODUIRE
tous	Di	TOUT
les	Da	LE
maux	Nc	MAL
où	Pr	OÙ
mon	Ds	MON
esprit	Nc	ESPRIT
succombe	Vvc	SUCCOMBER
.	Fs	.
Ma	Ds	MON
carrière	Nc	CARRIÈRE
est	Vuc	ÊTRE
finie	Ge	FINIR
;	Fw	;
ils	Pp	ILS
ont	Vuc	AVOIR
creusé	Ge	CREUSER
ma	Ds	MON
tombe	Nc	TOMBE
:	Fw	:
Je	Pp	JE
me	Pp	JE
meurs	Vvc	MOURIR
!	Fs	!
Espérez	Vvc	Espérez
un	Dn	UN
plus	Rg	PLUS
doux	Ag	DOUX
avenir	Nc	AVENIR
.	Fs	.
Deux	Nc	DEUX
frères	Ag	FRÈRE
divisés	Ge	DIVISER
pourraient	Vvc	POUVOIR
se	Pp	IL
réunir	Vvn	RÉUNIR
.	Fs	.
Nos	Ds	NOTRE
archontes	Nc	ARCHONTE
sont	Vuc	ÊTRE
las	Ag	LAS
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
intestine	Ag	INTESTIN
Qui	Vvc	Qui
des	Dn	UN
peuples	Nc	PEUPLE
d'	S	DE
Argos	Nc	Argos
annonçait	Vvc	ANNONCER
la	Da	LE
ruine	Nc	RUINE
.	Fs	.
On	Pp	ON
veut	Vvc	VOULOIR
éteindre	Vvn	ÉTEINDRE
un	Dn	UN
feu	Nc	FEU
prêt	Ag	PRÊT
à	S	À
tout	Pi	TOUT
embraser	Vvn	EMBRASER
,	Fw	,
Et	Vvc	Et
forcer	Vvn	FORCER
,	Fw	,
s'	Cs	SI
il	Pp	IL
se	Pp	IL
peut	Vvc	POUVOIR
,	Fw	,
vos	Ds	VOTRE
fils	Nc	FIL|FILS
à	S	À
s'	Pp	SE
embrasser	Vvn	EMBRASSER
.	Fs	.
Ils	Pp	ILS
se	Pp	IL
baissent	Vvc	BAISSER
trop	Rg	TROP
:	Fw	:
Thyeste	Nc	Thyeste
est	Vuc	ÊTRE
trop	Rg	TROP
coupable	Ag	COUPABLE
;	Fw	;
Le	Vvc	Le
sombre	Ag	SOMBRE
et	Cc	ET
dur	Ag	DUR
Atrée	Nc	Atrée
est	Vuc	ÊTRE
trop	Rg	TROP
inexorable	Ag	INEXORABLE
.	Fs	.
Aux	S+Da	À+LES
autels	Nc	AUTEL
de	S	DE
l'	Da	LE
hymen	Nc	HYMEN
,	Fw	,
en	S	EN
ce	Dd	CE
temple	Nc	TEMPLE
,	Fw	,
à	S	À
mes	Ds	MON
yeux	Nc	OEIL|YEUX
,	Fw	,
Bravant	Ga	BRAVER
toutes	Di	TOUT
les	Da	LE
lois	Nc	LOI
,	Fw	,
outrageant	Ga	OUTRAGER
tous	Di	TOUT
les	Da	LE
dieux	Nc	DIEU|DIEUX
,	Fw	,
Thyeste	Vvc	Thyeste
n'	Rp	NE
écoutant	Ga	ÉCOUTER
qu'	Cs	QUE
un	Dn	UN
amour	Nc	AMOUR
adultère	Ag	ADULTÈRE
,	Fw	,
Ravit	Vvc	RAVIR
entre	S	ENTRE
mes	Ds	MON
bras	Nc	BRAS
la	Da	LE
femme	Nc	FEMME
de	S	DE
son	Ds	SON
frère	Nc	FRÈRE
.	Fs	.
À	Vvc	À
garder	Vvn	GARDER
sa	Ds	SON
conquête	Nc	CONQUÊTE
il	Pp	IL
ose	Vvc	OSER
s'	Pp	SE
obstiner	Vvn	OBSTINER
.	Fs	.
Je	Pp	JE
connais	Vvc	CONNAÎTRE
bien	Rg	BIEN
Atrée	Ag	Atrée
,	Fw	,
il	Pp	IL
ne	Rp	NE
peut	Vvc	POUVOIR
pardonner	Vvn	PARDONNER
.	Fs	.
Érope	Nc	Érope
,	Fw	,
au	S+Da	À+LE
milieu	Nc	MILIEU
d'	S	DE
eux	Pp	EUX
,	Fw	,
déplorable	Ag	DÉPLORABLE
victime	Nc	VICTIME
Des	Vvc	Des
fureurs	Nc	FUREUR
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
,	Fw	,
de	S	DE
la	Da	LE
haine	Nc	HAINE
,	Fw	,
et	Cc	ET
du	S+Da	DE+LE
crime	Nc	CRIME
,	Fw	,
Attendant	Ga	ATTENDRE
son	Ds	SON
destin	Nc	DESTIN
du	S+Da	DE+LE
destin	Nc	DESTIN
des	S+Da	DE+LE|DE+LES
combats	Nc	COMBAT
,	Fw	,
Voit	Vvc	VOIR
encor	Nc	encor
ses	Ds	SON
beaux	Ag	BEAU
jours	Nc	JOUR|JOURS
entourés	Ge	ENTOURER
du	S+Da	DE+LE
trépas	Nc	TRÉPAS
;	Fw	;
Et	Vvc	Et
moi	Pp	JE
,	Fw	,
dans	S	DANS
ce	Dd	CE
saint	Ag	SAINT
temple	Nc	TEMPLE
où	Pr	OÙ
je	Pp	JE
suis	Vuc	ÊTRE
retirée	Ge	RETIRER
,	Fw	,
Dans	Vvc	Dans
les	Da	LE
pleurs	Nc	PLEUR
,	Fw	,
dans	S	DANS
les	Da	LE
cris	Nc	CRI
,	Fw	,
de	S	DE
terreur	Nc	TERREUR
dévorée	Ge	DÉVORER
,	Fw	,
Tremblante	Ga	TREMBLER
pour	S	POUR
eux	Pp	EUX
tous	Pi	TOUT
,	Fw	,
je	Pp	JE
tends	Vvc	TENDRE
ces	Dd	CE
faibles	Ag	FAIBLE
bras	Nc	BRAS
À	Nc	À
des	S+Da	DE+LE|DE+LES
dieux	Nc	DIEU|DIEUX
irrités	Ge	IRRITER
qui	Pr	QUI
ne	Rp	NE
m'	Pp	JE
écoutent	Vvc	ÉCOUTER
pas	Rg	PAS
.	Fs	.
Malgré	Vvc	Malgré
l'	Da	LE
acharnement	Nc	ACHARNEMENT
de	S	DE
la	Da	LE
guerre	Nc	GUERRE
civile	Ag	CIVIL
,	Fw	,
Les	Vvc	Les
deux	Nc	DEUX
partis	Nc	PARTI
du	S+Da	DE+LE
moins	Nc	MOINS
respectent	Vvc	RESPECTER
votre	Ds	VOTRE
asile	Nc	ASILE
;	Fw	;
Et	Vvc	Et
même	Rg	MÊME
entre	S	ENTRE
mes	Ds	MON
mains	Nc	MAIN
vos	Ds	VOTRE
enfants	Nc	ENFANT
ont	Vuc	AVOIR
juré	Ge	JURER
Que	Vvc	Que
ce	Dd	CE
temple	Nc	TEMPLE
à	S	À
tous	Di	TOUT
deux	Nc	DEUX
serait	Vuc	ÊTRE
toujours	Rg	TOUJOURS
sacré	Ge	SACRER
.	Fs	.
J'	Pp	JE
ose	Vvc	OSER
espérer	Vvn	ESPÉRER
bien	Rg	BIEN
plus	Rg	PLUS
.	Fs	.
Depuis	S	DEPUIS
près	Rg	PRÈS
d'	S	DE
une	Dn	UN
année	Nc	ANNÉE
Que	Vvc	Que
nous	Pp	NOUS
voyons	Vvc	VOIR
Argos	Nc	Argos
au	S+Da	À+LE
meurtre	Nc	MEURTRE
abandonnée	Ge	ABANDONNER
,	Fw	,
Peut-être	Vvc	Peut-être
ai	Vuc	AVOIR
-je	Ge	-je
amolli	Ge	AMOLLIR
cette	Dd	CE
férocité	Nc	FÉROCITÉ
Qui	Vvc	Qui
de	S	DE
nos	Ds	NOTRE
factions	Nc	FACTION
nourrit	Vvc	NOURRIR
l'	Da	LE
atrocité	Nc	ATROCITÉ
.	Fs	.
Le	Da	LE
sénat	Nc	SÉNAT
me	Pp	JE
seconde	Vvc	SECONDER
;	Fw	;
on	Pp	ON
propose	Vvc	PROPOSER
un	Dn	UN
partage	Nc	PARTAGE
Des	Vvc	Des
états	Nc	ÉTAT|ÉTATS
que	Pr	QUE
Pélops	Nc	Pélops
reçut	Vvc	RECEVOIR
pour	S	POUR
héritage	Nc	HÉRITAGE
.	Fs	.
Thyeste	Vvc	Thyeste
dans	S	DANS
Mycène	Nc	Mycène
,	Fw	,
et	Cc	ET
son	Ds	SON
frère	Nc	FRÈRE
en	S	EN
ces	Dd	CE
lieux	Nc	LIEU|LIEUX
,	Fw	,
L'	Vvc	L'
un	Pi	UN
de	S	DE
l'	Da	LE
autre	Ag	AUTRE
écartés	Nc	ÉCARTÉ
,	Fw	,
n'	Rp	NE
auront	Vuc	AVOIR
plus	Rg	PLUS
sous	S	SOUS
leurs	Ds	LEUR
yeux	Nc	OEIL|YEUX
Cet	Vvc	Cet
éternel	Ag	ÉTERNEL
objet	Nc	OBJET
de	S	DE
discorde	Nc	DISCORDE
et	Cc	ET
d'	S	DE
envie	Nc	ENVIE
,	Fw	,
Qui	Vvc	Qui
désole	Vvc	DÉSOLER
une	Dn	UN
mère	Nc	MÈRE
ainsi	Rg	AINSI
que	Cs	QUE
la	Da	LE
patrie	Nc	PATRIE
.	Fs	.
L'	Da	LE
absence	Nc	ABSENCE
affaiblira	Vvc	AFFAIBLIR
leurs	Ds	LEUR
sentiments	Nc	SENTIMENT
jaloux	Ag	JALOUX
;	Fw	;
On	Vvc	On
rendra	Vvc	RENDRE
dès	S	DÈS
ce	Dd	CE
jour	Nc	JOUR
Érope	Nc	Érope
à	S	À
son	Ds	SON
époux	Nc	ÉPOUX
:	Fw	:
On	Pp	ON
rétablit	Vvc	RÉTABLIR
des	Dn	UN
lois	Nc	LOI
le	Da	LE
sacré	Nc	SACRÉ
caractère	Nc	CARACTÈRE
.	Fs	.
Vos	Ds	VOTRE
deux	Nc	DEUX
fils	Nc	FIL|FILS
régneront	Vvc	RÉGNER
en	S	EN
révérant	Ga	RÉVÉRER
leur	Ds	LEUR
mère	Nc	MÈRE
.	Fs	.
Ce	Pd	CE
sont	Vuc	ÊTRE
là	Rg	LÀ
nos	Ds	NOTRE
desseins	Nc	DESSEIN
.	Fs	.
Puissent	Vvc	POUVOIR
les	Da	LE
dieux	Nc	DIEU|DIEUX
plus	Rg	PLUS
doux	Ag	DOUX
Favoriser	Nc	FAVORISER
mon	Ds	MON
zèle	Nc	ZÈLE
et	Cc	ET
s'	Pp	SE
apaiser	Vvn	APAISER
pour	S	POUR
vous	Pp	VOUS
!	Fs	!
Espérons	Vvc	Espérons
:	Fw	:
mais	Cc	MAIS
enfin	Rg	ENFIN
la	Da	LE
mère	Nc	MÈRE
des	S+Da	DE+LE|DE+LES
Atrides	Nc	Atrides
Voit	Vvc	VOIR
l'	Da	LE
inceste	Nc	INCESTE
autour	Rg	AUTOUR
d'	S	DE
elle	Pp	IL
avec	S	AVEC
les	Da	LE
parricides	Nc	PARRICIDE
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
sort	Nc	SORT
de	S	DE
mon	Ds	MON
sang	Nc	SANG
.	Fs	.
Tes	Ds	TON
soins	Nc	SOIN
et	Cc	ET
ta	Ds	TON
vertu	Nc	VERTU
Contre	Vvc	CONTRER
la	Da	LE
destinée	Nc	DESTINÉE
ont	Vuc	AVOIR
en	S	EN
vain	Ag	VAIN
combattu	Ge	COMBATTRE
.	Fs	.
Il	Pp	IL
est	Vuc	ÊTRE
donc	Rg	DONC
en	S	EN
naissant	Ga	NAÎTRE
des	Dn	UN
races	Ag	RACÉ
condamnées	Nc	CONDAMNÉ
,	Fw	,
Par	Nc	PAR
un	Dn	UN
triste	Ag	TRISTE
ascendant	Nc	ASCENDANT
vers	S	VERS
le	Da	LE
crime	Nc	CRIME
entraînées	Ge	ENTRAÎNER
,	Fw	,
Que	Vvc	Que
formèrent	Vvc	FORMER
des	Dn	UN
dieux	Nc	DIEU|DIEUX
les	Da	LE
décrets	Nc	DÉCRET
éternels	Ag	ÉTERNEL
Pour	Vvc	Pour
être	Vun	ÊTRE
en	S	EN
épouvante	Nc	ÉPOUVANTE
aux	S+Da	À+LES
malheureux	Ag	MALHEUREUX
mortels	Nc	MORTEL
!	Fs	!
La	Da	LE
maison	Nc	MAISON
de	S	DE
Tantale	Nc	TANTALE
eut	Vuc	AVOIR
ce	Dd	CE
noir	Ag	NOIR
caractère	Nc	CARACTÈRE
:	Fw	:
Il	Pp	IL
s'	Pp	SE
étendit	Vvc	ÉTENDRE
sur	S	SUR
moi	Pp	JE
...	Fs	...
Le	Vvc	Le
trépas	Nc	TRÉPAS
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
Fut	Vvc	Fut
autrefois	Rg	AUTREFOIS
le	Da	LE
prix	Nc	PRIX
de	S	DE
mon	Ds	MON
fatal	Ag	FATAL
amour	Nc	AMOUR
.	Fs	.
Ce	Pd	CE
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
à	S	À
des	Dn	UN
forfaits	Nc	FORFAIT
que	Cs	QUE
mon	Ds	MON
sang	Nc	SANG
doit	Vvc	DEVOIR
le	Da	LE
jour	Nc	JOUR
.	Fs	.
Mes	Ds	MON
souvenirs	Nc	SOUVENIR
affreux	Ag	AFFREUX
,	Fw	,
mes	Ds	MON
alarmes	Nc	ALARME
timides	Ag	TIMIDE
,	Fw	,
Tout	Vvc	Tout
me	Pp	JE
fait	Vvc	FAIRE
frissonner	Vvn	FRISSONNER
au	S+Da	À+LE
nom	Nc	NOM
des	S+Da	DE+LE|DE+LES
Pélopides	Nc	Pélopides
.	Fs	.
Quelquefois	Rg	QUELQUEFOIS
la	Da	LE
sagesse	Nc	SAGESSE
a	Vuc	AVOIR
maîtrisé	Ge	MAÎTRISER
le	Da	LE
sort	Nc	SORT
;	Fw	;
C'	Vvc	C'
est	Vuc	ÊTRE
le	Da	LE
tyran	Nc	TYRAN
du	S+Da	DE+LE
faible	Nc	FAIBLE
et	Cc	ET
l'	Da	LE
esclave	Nc	ESCLAVE
du	S+Da	DE+LE
fort	Nc	FORT
.	Fs	.
Nous	Pp	NOUS
faisons	Vvc	FAIRE
nos	Ds	NOTRE
destins	Nc	DESTIN
,	Fw	,
quoi	Pr	QUE|QUOI
que	Cs	QUE
vous	Pp	VOUS
puissiez	Vvc	POUVOIR
dire	Vvn	DIRE
;	Fw	;
L'	Vvc	L'
homme	Nc	HOMME
,	Fw	,
par	S	PAR
sa	Ds	SON
raison	Nc	RAISON
,	Fw	,
sur	S	SUR
l'	Da	LE
homme	Nc	HOMME
a	Vuc	AVOIR
quelque	Di	QUELQUE
empire	Nc	EMPIRE
.	Fs	.
Le	Da	LE
remords	Nc	REMORD
parle	Vvc	PARLER
au	S+Da	À+LE
cur	Nc	CUR
,	Fw	,
on	Pp	ON
l'	Pp	IL
écoute	Vvc	ÉCOUTER
à	S	À
la	Da	LE
fin	Nc	FIN
;	Fw	;
Ou	Vvc	Ou
bien	Rg	BIEN
cet	Dd	CE
univers	Nc	UNIVERS
,	Fw	,
esclave	Nc	ESCLAVE
du	S+Da	DE+LE
destin	Nc	DESTIN
,	Fw	,
Jouet	Nc	JOUET
des	S+Da	DE+LE|DE+LES
passions	Nc	PASSION
l'	Da	LE
une	Pi	UN
à	S	À
l'	Da	LE
autre	Ag	AUTRE
contraires	Nc	CONTRAIRE
,	Fw	,
Ne	Vvc	Ne
serait	Vuc	ÊTRE
qu'	Rg	QUE
un	Dn	UN
amas	Nc	AMAS
de	S	DE
crimes	Nc	CRIME
