Oui	Rg	OUI
;	Fw	;
Mais	Vvc	Mais
enfin	Rg	ENFIN
étant	Ga	ÊTRE
veuf	Nc	VEUF
,	Fw	,
il	Pp	IL
a	Vuc	AVOIR
demandé	Ge	DEMANDER
grâce	Nc	GRÂCE
;	Fw	;
Sa	Vvc	Sa
femme	Nc	FEMME
était	Vuc	ÊTRE
son	Ds	SON
crime	Nc	CRIME
,	Fw	,
elle	Pp	IL
est	Vuc	ÊTRE
morte	Ge	MOURIR
,	Fw	,
il	Pp	IL
s'	Pp	SE
efface	Vvc	EFFACER
.	Fs	.
Les	Da	LE
Lettres	Nc	LETTRE|LETTRÉ
l'	Pp	IL
ont	Vuc	AVOIR
de	S	DE
loin	Rg	LOIN
assuré	Ge	ASSURER
du	S+Da	DE+LE
pardon	Nc	PARDON
.	Fs	.
Je	Pp	JE
crois	Vvc	CROIRE|CROÎTRE
le	Pp	IL
voir	Vvn	VOIR
encor	Nc	encor
;	Fw	;
il	Pp	IL
avait	Vuc	AVOIR
l'	Da	LE
air	Nc	AIR
si	Rg	SI
bon	Ag	BON
.	Fs	.
C'	Pd	CE
était	Vuc	ÊTRE
un	Dn	UN
de	S	DE
ses	Ds	SON
Gens	Nc	GENS|GENT
qu'	Pr	QUE
on	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
voir	Vvn	VOIR
sans	S	SANS
prendre	Vvn	PRENDRE
,	Fw	,
Dès	Vvc	Dès
la	Da	LE
première	Ag	PREMIER
fois	Nc	FOI|FOIS
,	Fw	,
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
quoi	Pt	QUE|QUOI
de	S	DE
tendre	Nc	TENDRE
.	Fs	.
Son	Ds	SON
malheur	Nc	MALHEUR
fut	Vuc	ÊTRE
d'	S	DE
aimer	Vvn	AIMER
un	Dn	UN
peu	Rg	PEU
trop	Rg	TROP
fortement	Rg	FORTEMENT
.	Fs	.
Qu'	Pt	QUE
est	Vuc	ÊTRE
-ce	Vvc	-ce
donc	Rg	DONC
?	Fs	?
Vous	Pp	VOUS
voilà	S	VOILÀ
tout	Pi	TOUT
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
comment	Pt	COMMENT
?	Fs	?
Tu	Pp	TU
me	Pp	JE
fais	Vvc	FAIRE
réfléchir	Vvn	RÉFLÉCHIR
sur	S	SUR
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
hasarde	Vvc	HASARDER
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
au	S+Da	À+LE
bien	Rg	BIEN
seulement	Rg	SEULEMENT
que	Cs	QUE
mon	Ds	MON
père	Nc	PÈRE
prend	Vvc	PRENDRE
garde	Nc	GARDE
.	Fs	.
L'	Da	LE
époux	Nc	ÉPOUX
qu'	Pr	QUE
on	Pp	ON
me	Pp	JE
promet	Vvc	PROMETTRE
,	Fw	,
peut	Vvc	POUVOIR
n'	Rp	NE
être	Vun	ÊTRE
pas	Rg	PAS
de	S	DE
ceux	Pd	CELUI
Qui	Vvc	Qui
font	Vvc	FAIRE
parler	Vvn	PARLER
d'abord	Nc	d'abord
leur	Ds	LEUR
mérite	Nc	MÉRITE
pour	S	POUR
eux	Pp	EUX
.	Fs	.
Mon	Ds	MON
coeur	Nc	CUR
n'	Rp	NE
ose	Vvc	OSER
m'	Pp	JE
en	S	EN
faire	Vvn	FAIRE
une	Dn	UN
aimable	Ag	AIMABLE
peinture	Nc	PEINTURE
;	Fw	;
Et	Vvc	Et
s'	Cs	SI
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
t'	Pp	TU
expliquer	Vvn	EXPLIQUER
ce	Pd	CE
que	Pr	QUE
je	Pp	JE
m'	Pp	JE
en	S	EN
figure	Nc	FIGURE|FIGURÉ
,	Fw	,
Avec	Vvc	Avec
un	Dn	UN
tel	Ag	TEL
excès	Nc	EXCÈS
la	Da	LE
fortune	Nc	FORTUNE
lui	Pp	IL
rit	Vvc	RIRE
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
me	Pp	JE
trompera	Vvc	TROMPER
fort	Rg	FORT
,	Fw	,
s'	Cs	SI
il	Pp	IL
est	Vuc	ÊTRE
riche	Ag	RICHE
en	S	EN
esprit	Nc	ESPRIT
.	Fs	.
Le	Da	LE
bien	Rg	BIEN
fait	Ge	FAIRE
de	S	DE
grands	Ag	GRAND
sots	Nc	SOT
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
un	Dn	UN
prétexte	Nc	PRÉTEXTE
honnête	Ag	HONNÊTE
Pour	Nc	POUR
porter	Vvn	PORTER
sans	S	SANS
rougir	Vvn	ROUGIR
la	Da	LE
qualité	Nc	QUALITÉ
de	S	DE
bête	Ag	BÊTE
.	Fs	.
Mais	Cc	MAIS
n'	Rp	NE
appréhendez	Vvc	APPRÉHENDER
rien	Pi	RIEN
;	Fw	;
Don	Nc	DON
César	Nc	César
d'	S	DE
Avalos	Nc	Avalos
,	Fw	,
Quoique	Ag	Quoique
riche	Nc	RICHE
,	Fw	,
n'	Rp	NE
est	Vuc	ÊTRE
point	Rg	POINT
du	S+Da	DE+LE
nombre	Nc	NOMBRE
de	S	DE
ces	Dd	CE
sots	Nc	SOT
.	Fs	.
La	Da	LE
preuve	Nc	PREUVE
par	S	PAR
Enrique	Nc	Enrique
en	Pp	EN
est	Vuc	ÊTRE
assez	Rg	ASSEZ
facile	Ag	FACILE
.	Fs	.
Ainsi	Rg	AINSI
que	Cs	QUE
Don	Nc	DON
César	Nc	César
Enrique	Ag	Enrique
est	Vuc	ÊTRE
de	S	DE
Séville	Nc	Séville
,	Fw	,
Et	Vvc	Et
le	Da	LE
bien	Nc	BIEN
qui	Pr	QUI
s'	Pp	SE
en	Pp	EN
dit	Vvc	DIRE
par	S	PAR
lui-même	Pp	LUI-MÊME
affermi	Ge	AFFERMIR
,	Fw	,
Est	Vvc	Est
d'autant	Ag	d'autant
moins	Rg	MOINS
suspect	Ag	SUSPECT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
est	Vuc	ÊTRE
son	Ds	SON
Ennemi	Nc	ENNEMI
.	Fs	.
Peut-être	Rg	Peut-être
est	Vuc	ÊTRE
-ce	Vvc	-ce
par	S	PAR
là	Rg	LÀ
qu'	Cs	QUE
il	Pp	IL
tâche	Vvc	TÂCHER
de	S	DE
lui	Pp	IL
nuire	Vvn	NUIRE
.	Fs	.
Quelquefois	Rg	QUELQUEFOIS
on	Pp	ON
élève	Vvc	ÉLEVER
afin	S	AFIN
de	Dn	UN
mieux	Rg	MIEUX
détruire	Vvn	DÉTRUIRE
,	Fw	,
Rien	Vvc	Rien
n'	Rp	NE
est	Vuc	ÊTRE
plus	Rg	PLUS
dangereux	Ag	DANGEREUX
que	Cs	QUE
de	S	DE
préoccuper	Vvn	PRÉOCCUPER
.	Fs	.
Et	Cc	ET
vous	Pp	VOUS
croyez	Vvc	CROIRE
qu'	Cs	QUE
Enrique	Ag	Enrique
oserait	Vvc	OSER
vous	Pp	VOUS
tromper	Vvn	TROMPER
,	Fw	,
Lui	Pd	Lui
qui	Pr	QUI
depuis	S	DEPUIS
deux	Nc	DEUX
ans	Nc	AN
que	Pr	QUE
dure	Vvc	DURER
son	Ds	SON
affaire	Nc	AFFAIRE|AFFAIRÉ
,	Fw	,
N'	Vvc	N'
a	S	À
d'	Dn	UN
amis	Nc	AMI
à	S	À
Madrid	Nc	Madrid
que	Cs	QUE
ceux	Pd	CELUI
de	S	DE
votre	Ds	VOTRE
père	Nc	PÈRE
?	Fs	?
Quand	Cs	QUAND
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
dire	Vvn	DIRE
oui	Rg	OUI
,	Fw	,
pour	S	POUR
ne	Rp	NE
plus	Rg	PLUS
dire	Vvn	DIRE
non	Rg	NON
,	Fw	,
Crois	Vvc	CROIRE|CROÎTRE
-moi	Vvc	-moi
,	Fw	,
l'	Pp	IL
on	Pp	ON
n'	Rp	NE
y	Pp	Y
saurait	Vvc	SAURER|SAVOIR
faire	Vvn	FAIRE
trop	Rg	TROP
de	S	DE
façon	Nc	FAÇON
;	Fw	;
La	Vvc	La
chose	Nc	CHOSE
est	Vuc	ÊTRE
pour	S	POUR
mon	Ds	MON
compte	Nc	COMPTE
.	Fs	.
Eh	I	EH
,	Fw	,
puisque	Cs	PUISQUE
c'	Pd	CE
est	Vuc	ÊTRE
la	Da	LE
mode	Nc	MODE
,	Fw	,
Ne	Vvc	Ne
songez	Vvc	SONGER
qu'	Cs	QUE
aux	S+Da	À+LES
écus	Nc	ÉCU|ÉCUS
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
là	Rg	LÀ
le	Da	LE
plus	Rg	PLUS
commode	Ag	COMMODE
.	Fs	.
Quand	Cs	QUAND
les	Da	LE
maris	Nc	MARI
en	Pp	EN
ont	Vuc	AVOIR
,	Fw	,
de	S	DE
quoi	Pr	QUE|QUOI
s'	Pp	SE
inquiéter	Vvn	INQUIÉTER
?	Fs	?
S'	Pp	SE
ils	Pp	ILS
veulent	Vvc	VOULOIR
être	Vun	ÊTRE
Sots	Nc	SOT
,	Fw	,
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
les	Pp	ILS
contenter	Vvn	CONTENTER
.	Fs	.
Est-il	Vvc	Est-il
si	Rg	SI
difficile	Ag	DIFFICILE
?	Fs	?
Ainsi	Rg	AINSI
sans	S	SANS
nul	Di	NUL
scrupule	Nc	SCRUPULE
Le	Vvc	Le
bien	Rg	BIEN
te	Pp	TU
ferait	Vvc	FAIRE|FERRER
prendre	Vvn	PRENDRE
un	Dn	UN
mari	Nc	MARI
ridicule	Ag	RIDICULE
,	Fw	,
Un	Vvc	Un
de	S	DE
ces	Dd	CE
obstinés	Nc	OBSTINÉ
dont	Pr	DONT
rien	Pi	RIEN
ne	Rp	NE
vient	Vvc	VENIR
à	S	À
bout	Nc	BOUT
?	Fs	?
Vivent	Vvc	VIVRE
les	Da	LE
gens	Nc	GENS|GENT
d'	S	DE
esprit	Nc	ESPRIT
,	Fw	,
ils	Pp	ILS
se	Pp	IL
tirent	Vvc	TIRER
de	S	DE
tout	Pi	TOUT
.	Fs	.
Mais	Cc	MAIS
quand	Cs	QUAND
pour	S	POUR
Don	Nc	DON
César	Nc	César
la	Da	LE
crainte	Nc	CRAINTE
vous	Pp	VOUS
arrête	Vvc	ARRÊTER
,	Fw	,
Dites	Vvc	DIRE
,	Fw	,
n'	Rp	NE
auriez	Vuc	AVOIR
-vous	Nc	-vous
point	Rg	POINT
quelque	Di	QUELQUE
autre	Ag	AUTRE
chose	Nc	CHOSE
en	S	EN
tête	Nc	TÊTE
.	Fs	.
Moi	Pp	JE
,	Fw	,
qu'	Cs	QUE
y	Pp	Y
pourrai	Vvc	POUVOIR
-je	Vvc	-je
avoir	Vun	AVOIR
?	Fs	?
Est	Vuc	ÊTRE
-ce	Vvc	-ce
que	Cs	QUE
l'	Pp	IL
on	Pp	ON
me	Pp	JE
voit	Vvc	VOIR
...	Fs	...
Eh	Nc	Eh
,	Fw	,
mon	Ds	MON
Dieu	Nc	DIEU
,	Fw	,
le	Da	LE
mal	Nc	MAL
vient	Vvc	VENIR
plus	Rg	PLUS
vite	Rg	VITE
qu'	Cs	QUE
on	Pp	ON
ne	Rp	NE
croit	Vvc	CROIRE|CROÎTRE
.	Fs	.
Que	Pt	QUE
sait	Vvc	SAVOIR
-on	Nc	-on
?	Fs	?
Depuis	S	DEPUIS
peu	Rg	PEU
je	Pp	JE
vous	Pp	VOUS
trouve	Vvc	TROUVER
inquiète	Ag	INQUIET
.	Fs	.
De	S	DE
votre	Ds	VOTRE
cabinet	Nc	CABINET
vous	Pp	VOUS
aimez	Vvc	AIMER
la	Da	LE
retraite	Nc	RETRAITE|RETRAITÉ
,	Fw	,
Sans	Vvc	Sans
moi	Pp	JE
chez	S	CHEZ
Léonor	Nc	Léonor
vous	Pp	VOUS
allez	Vvc	ALLER
fort	Rg	FORT
souvent	Rg	SOUVENT
.	Fs	.
C'	Pd	CE
est	Vuc	ÊTRE
ma	Ds	MON
cousine	Nc	COUSIN
.	Fs	.
Elle	Pp	IL
est	Vuc	ÊTRE
une	Dn	UN
tête	Nc	TÊTE
à	S	À
l'	Da	LE
évent	Nc	ÉVENT
;	Fw	;
Et	Vvc	Et
pour	S	POUR
vous	Pp	VOUS
parler	Vvn	PARLER
franc	Ag	FRANC
,	Fw	,
vous	Pp	VOUS
auriez	Vuc	AVOIR
bien	Rg	BIEN
la	Da	LE
mine	Nc	MINE
D'	Vvc	D'
avoir	Vun	AVOIR
fait	Ge	FAIRE
un	Dn	UN
cousin	Nc	COUSIN
en	S	EN
cherchant	Ga	CHERCHER
la	Da	LE
cousine	Nc	COUSIN
.	Fs	.
Quoi	Pt	QUE|QUOI
,	Fw	,
tu	Pp	TU
présumerais	Vvc	PRÉSUMER
que	Cs	QUE
j'	Pp	JE
aurais	Vuc	AVOIR
pu	Ge	POUVOIR
...	Fs	...
Ma	Vvc	Ma
foi	Nc	FOI
,	Fw	,
Si	Vvc	Si
vous	Pp	VOUS
me	Pp	JE
le	Pp	IL
cachez	Vvc	CACHER
,	Fw	,
défiez	Vvc	DÉFIER
-vous	Nc	-vous
de	S	DE
moi	Pp	JE
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
,	Fw	,
pour	S	POUR
le	Pp	IL
savoir	Vvn	SAVOIR
,	Fw	,
mettre	Vvn	METTRE
tout	Pi	TOUT
en	S	EN
usage	Nc	USAGE
;	Fw	;
Et	Vvc	Et
si	Cs	SI
j'	Pp	JE
apprends	Vvc	APPRENDRE
sans	S	SANS
vous	Pp	VOUS
...	Fs	...
vous	Pp	VOUS
rougissez	Vvc	ROUGIR
?	Fs	?
Courage	Nc	COURAGE
,	Fw	,
C'	Vvc	C'
est	Vuc	ÊTRE
bon	Ag	BON
signe	Nc	SIGNE
.	Fs	.
Enfin	Rg	ENFIN
donc	Rg	DONC
vous	Pp	VOUS
aimez	Vvc	AIMER
?	Fs	?
Moi	Pp	JE
,	Fw	,
non	Rg	NON
pas	Rg	PAS
,	Fw	,
Mais	Vvc	Mais
...	Fs	...
Quelqu'un	Pi	QUELQU'UN
est	Vuc	ÊTRE
épris	Ge	ÉPRENDRE
de	S	DE
vos	Ds	VOTRE
jeunes	Ag	JEUNE
appas	Nc	APPAS
!	Fs	!
Eh	I	EH
.	Fs	.
Poursuivez	Vvc	POURSUIVRE
.	Fs	.
Au	S+Da	À+LE
moins	Nc	MOINS
garde	Nc	GARDE
-toi	Vvc	-toi
d'	S	DE
en	Pp	EN
rien	Pi	RIEN
dire	Vvn	DIRE
.	Fs	.
Je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
rien	Pi	RIEN
encor	Nc	encor
.	Fs	.
Ce	Pd	CE
quelqu'un	Pi	QUELQU'UN
qui	Pr	QUI
soupire	Vvc	SOUPIRER
Est	Vvc	Est
bien	Rg	BIEN
fait	Ge	FAIRE
?	Fs	?
L'	Da	LE
air	Nc	AIR
,	Fw	,
le	Da	LE
port	Nc	PORT
,	Fw	,
la	Da	LE
taille	Nc	TAILLE
,	Fw	,
tout	Rg	TOUT
en	Pp	EN
plaît	Vvc	PLAIRE
.	Fs	.
Galant	Nc	GALANT
,	Fw	,
spirituel	Ag	SPIRITUEL
,	Fw	,
mais	Cc	MAIS
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
qui	Pt	QUI
c'	Pd	CE
est	Vuc	ÊTRE
.	Fs	.
Vous	Pp	VOUS
l'	Pp	IL
ignorez	Vvc	IGNORER
?	Fs	?
Apprends	Vvc	APPRENDRE
l'	Da	LE
aventure	Nc	AVENTURE
bizarre	Ag	BIZARRE
Qui	Vvc	Qui
m'	Pp	JE
expose	Vvc	EXPOSER
aux	S+Da	À+LES
chagrins	Ag	CHAGRIN
que	Cs	QUE
l'	Da	LE
amour	Nc	AMOUR
me	Pp	JE
prépare	Vvc	PRÉPARER
.	Fs	.
Un	Pi	UN
de	S	DE
ces	Dd	CE
derniers	Ag	DERNIER
soirs	Nc	SOIR
étant	Ga	ÊTRE
sortie	Ge	SORTIR
exprès	Rg	EXPRÈS
Pour	Ag	Pour
aller	Nc	ALLER
où	Pr	OÙ
chacun	Pi	CHACUN
aime	Vvc	AIMER
prendre	Vvn	PRENDRE
le	Da	LE
frais	Nc	FRAI|FRAIS
,	Fw	,
Je	Vvc	Je
marchais	Vvc	MARCHER
à	S	À
pas	Rg	PAS
lents	Ag	LENT
avecque	Vvc	avecque
ma	Ds	MON
cousine	Nc	COUSIN
,	Fw	,
Quand	Nc	Quand
un	Dn	UN
je	Pp	JE
ne	Rp	NE
sais	Vvc	SAVOIR
qui	Pt	QUI
d'	S	DE
assez	Rg	ASSEZ
mauvaise	Ag	MAUVAIS
mine	Nc	MINE
,	Fw	,
Troublant	Ga	TROUBLER
notre	Ds	NOTRE
entretien	Nc	ENTRETIEN
par	S	PAR
de	Dn	UN
sots	Ag	SOT
compliments	Nc	COMPLIMENT
,	Fw	,
Nous	Vvc	Nous
ôte	Vvc	ÔTER
la	Da	LE
douceur	Nc	DOUCEUR
de	S	DE
ces	Dd	CE
heureux	Ag	HEUREUX
moments	Nc	MOMENT
.	Fs	.
Sa	Ds	SON
poursuite	Nc	POURSUITE
obstinée	Ge	OBSTINER
allant	Ga	ALLER
à	S	À
l'	Da	LE
insolence	Nc	INSOLENCE
,	Fw	,
Un	Vvc	Un
Cavalier	Nc	CAVALIER
survient	Vvc	SURVENIR
qui	Pr	QUI
prend	Vvc	PRENDRE
notre	Ds	NOTRE
défense	Nc	DÉFENSE
.	Fs	.
Il	Pp	IL
repousse	Vvc	REPOUSSER
l'	Da	LE
insulte	Nc	INSULTE|INSULTÉ
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
air	Nc	AIR
peu	Rg	PEU
commun	Ag	COMMUN
,	Fw	,
Met	Vvc	METTRE
la	Da	LE
main	Nc	MAIN
à	S	À
l'	Da	LE
épée	Nc	ÉPÉE
,	Fw	,
et	Cc	ET
fait	Vvc	FAIRE
fuir	Vvn	FUIR
l'	Da	LE
importun	Nc	IMPORTUN
.	Fs	.
Juge	Nc	JUGE
à	S	À
quoi	Pt	QUE|QUOI
ce	Dd	CE
service	Nc	SERVICE
engage	Vvc	ENGAGER
une	Dn	UN
belle	Ag	BEAU
âme	Nc	ÂME
.	Fs	.
Ce	Dd	CE
cavalier	Nc	CAVALIER
m'	Pp	JE
aborde	Vvc	ABORDER
,	Fw	,
et	Cc	ET
d'	S	DE
un	Dn	UN
oeil	Nc	IL
tout	Rg	TOUT
de	S	DE
flamme	Nc	FLAMME
S'	Vvc	S'
attachant	Ga	ATTACHER
fortement	Rg	FORTEMENT
à	S	À
me	Pp	JE
considérer	Vvn	CONSIDÉRER
,	Fw	,
Me	Vvc	Me
fait	Ge	FAIRE
l'	Da	LE
offre	Nc	OFFRE
d'	S	DE
un	Dn	UN
coeur	Nc	CUR
que	Pr	QUE
je	Pp	JE
fais	Vvc	FAIRE
soupirer	Vvn	SOUPIRER
.	Fs	.
Cent	Nc	CENT
discours	Nc	DISCOURS
obligeants	Ga	OBLIGER
secondent	Vvc	SECONDER
cet	Dd	CE
hommage	Nc	HOMMAGE
.	Fs	.
Que	Cs	QUE
d'	S	DE
esprit	Nc	ESPRIT
!	Fs	!
On	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
en	Pp	EN
montrer	Vvn	MONTRER
davantage	Rg	DAVANTAGE
;	Fw	;
Mais	Vvc	Mais
la	Da	LE
nuit	Nc	NUIT
survenant	Ga	SURVENIR
,	Fw	,
nous	Pp	NOUS
rompons	Vvc	ROMPRE
l'	Da	LE
entretien	Nc	ENTRETIEN
,	Fw	,
Lui	Nc	Lui
sans	S	SANS
dire	Vvn	DIRE
son	Ds	SON
nom	Nc	NOM
,	Fw	,
moi	Pp	JE
sans	S	SANS
dire	Vvn	DIRE
le	Da	LE
mien	Ps	MIEN
.	Fs	.
Le	Da	LE
reste	Nc	RESTE
au	S+Da	À+LE
lendemain	Nc	LENDEMAIN
,	Fw	,
à	S	À
même	Ag	MÊME
heure	Nc	HEURE|HURE
,	Fw	,
au	S+Da	À+LE
lieu	Nc	LIEU
même	Ag	MÊME
,	Fw	,
Il	Vvc	Il
me	Pp	JE
répond	Vvc	RÉPONDRE
d'	S	DE
un	Dn	UN
feu	Nc	FEU
qui	Pr	QUI
va	Vvc	ALLER
jusqu'	S	JUSQUE
à	S	À
l'	Da	LE
extrême	Ag	EXTRÊME
,	Fw	,
Et	Vvc	Et
devant	S	DEVANT
Léonor	Nc	Léonor
veut	Vvc	VOULOIR
m'	Pp	JE
engager	Vvn	ENGAGER
sa	Ds	SON
foi	Nc	FOI
,	Fw	,
Que	Vvc	Que
jamais	Rg	JAMAIS
,	Fw	,
quoi	Pr	QUE|QUOI
qu'	Pr	QUE
on	Pp	ON
fasse	Vvc	FAIRE
,	Fw	,
il	Pp	IL
n'	Rp	NE
aimera	Vvc	AIMER
que	Cs	QUE
moi	Pp	JE
.	Fs	.
Je	Pp	JE
l'	Pp	IL
ai	Vuc	AVOIR
vu	Ge	VOIR
quatre	Nc	QUATRE
fois	Nc	FOI|FOIS
;	Fw	;
toujours	Rg	TOUJOURS
même	Ag	MÊME
assurance	Nc	ASSURANCE
D'	Nc	D'
un	Dn	UN
amour	Nc	AMOUR
sans	S	SANS
égal	Nc	ÉGAL
,	Fw	,
d'	S	DE
une	Dn	UN
entière	Ag	ENTIER
constance	Nc	CONSTANCE
.	Fs	.
Mon	Ds	MON
coeur	Nc	CUR
contre	S	CONTRE
sa	Ds	SON
flamme	Nc	FLAMME
a	Vuc	AVOIR
peine	Nc	PEINE
à	S	À
s'	Pp	SE
obstiner	Vvn	OBSTINER
,	Fw	,
Et	Vvc	Et
voudrait	Vvc	VOULOIR
