Euric	Nc	Euric
un	Dn	UN
ingrate	Ag	INGRAT
digne	Ag	DIGNE
de	S	DE
sa	Ds	SON
fureur	Nc	FUREUR
Et	Vvc	Et
pour	S	POUR
qui	Pr	QUI
son	Ds	SON
estime	Nc	ESTIME
est	Vuc	ÊTRE
changé	Ge	CHANGER
en	S	EN
horreur	Nc	HORREUR
.	Fs	.
Venez	Vvc	VENIR
par	S	PAR
vos	Ds	VOTRE
conseils	Nc	CONSEIL
dissiper	Vvn	DISSIPER
vos	Ds	VOTRE
alarmes	Nc	ALARME
,	Fw	,
Qui	Vvc	Qui
d'	S	DE
un	Dn	UN
si	Rg	SI
beau	Ag	BEAU
destin	Nc	DESTIN
empoisonnent	Vvc	EMPOISONNER
les	Da	LE
charmes	Nc	CHARME
;	Fw	;
Pour	Nc	POUR
détourner	Vvn	DÉTOURNER
l'	Da	LE
orage	Nc	ORAGE
,	Fw	,
ou	Cc	OU
pour	S	POUR
le	Pp	IL
prévenir	Vvn	PRÉVENIR
,	Fw	,
Elle	Vvc	Elle
vous	Pp	VOUS
fait	Vvc	FAIRE
chercher	Vvn	CHERCHER
pour	S	POUR
vous	Pp	VOUS
entretenir	Vvn	ENTRETENIR
.	Fs	.
Dans	S	DANS
cette	Dd	CE
occasion	Nc	OCCASION
montrez	Vvc	MONTRER
-lui	Nc	-lui
votre	Ds	VOTRE
zèle	Nc	ZÈLE
.	Fs	.
Et	Cc	ET
quelle	Dt	QUEL
âme	Nc	ÂME
assez	Rg	ASSEZ
basse	Ag	BAS
ose	Vvc	OSER
être	Vun	ÊTRE
encore	Rg	ENCORE
rebelle	Ag	REBELLE
?	Fs	?
Vous	Pp	VOUS
a-t	Ag	a-t
-on	Nc	-on
dit	Vvc	DIRE
le	Da	LE
nom	Nc	NOM
du	S+Da	DE+LE
coupable	Nc	COUPABLE
?	Fs	?
Seigneur	Nc	SEIGNEUR
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ose	Vvc	OSER
en	Pp	EN
soupçonner	Vvn	SOUPÇONNER
le	Pp	IL
Reine	Vvc	Reine
votre	Ds	VOTRE
soeur	Nc	SUR
.	Fs	.
Mais	Cc	MAIS
un	Pi	UN
des	S+Da	DE+LE|DE+LES
officiers	Nc	OFFICIER
qui	Pr	QUI
doit	Vvc	DEVOIR
répondre	Vvn	RÉPONDRE
d'	S	DE
elle	Pp	IL
,	Fw	,
A	Vvc	A
sans	S	SANS
doute	Nc	DOUTE
à	S	À
la	Da	LE
Reine	Nc	REINE|ROI
appris	Vvc	APPRENDRE
quelque	Di	QUELQUE
nouvelle	Ag	NOUVEAU
.	Fs	.
Il	Pp	IL
l'	Pp	IL
a	Vuc	AVOIR
vu	Ge	VOIR
en	S	EN
secret	Nc	SECRET
,	Fw	,
et	Cc	ET
même	Rg	MÊME
en	S	EN
ce	Dd	CE
moment	Nc	MOMENT
Elle	Vvc	Elle
lui	Pp	IL
parle	Vvc	PARLER
encore	Rg	ENCORE
en	S	EN
son	Ds	SON
appartement	Nc	APPARTEMENT
.	Fs	.
Votre	Ds	VOTRE
avis	Nc	AVIS
est	Vuc	ÊTRE
le	Da	LE
seul	Ag	SEUL
que	Cs	QUE
la	Da	LE
Reine	Nc	REINE|ROI
veut	Vvc	VOULOIR
suivre	Vvn	SUIVRE
.	Fs	.
Qui	Pt	QUI
trouble	Vvc	TROUBLER
son	Ds	SON
repos	Nc	REPOS
est	Vuc	ÊTRE
indigne	Ag	INDIGNE
de	S	DE
vivre	Vvn	VIVRE
.	Fs	.
Voilà	Vvc	Voilà
mon	Ds	MON
sentiment	Nc	SENTIMENT
que	Cs	QUE
rien	Pi	RIEN
ne	Rp	NE
peut	Vvc	POUVOIR
changer	Vvn	CHANGER
.	Fs	.
De	S	DE
quelque	Di	QUELQUE
part	Nc	PART
qu'	Pr	QUE
il	Pp	IL
vienne	Vvc	VENIR
écartons	Vvc	ÉCARTER
le	Da	LE
danger	Nc	DANGER
.	Fs	.
Allons	Vvc	ALLER
trouver	Vvn	TROUVER
le	Da	LE
Reine	Nc	REINE|ROI
,	Fw	,
et	Cc	ET
lui	Pp	IL
faisons	Vvc	FAIRE
entendre	Vvn	ENTENDRE
Qu'	Vvc	Qu'
il	Pp	IL
faut	Vvc	FAILLIR|FALLOIR
exécuter	Vvn	EXÉCUTER
l'	Da	LE
arrêt	Nc	ARRÊT
qu'	Pr	QUE
elle	Pp	IL
a	Vuc	AVOIR
fait	Ge	FAIRE
rendre	Vvn	RENDRE
.	Fs	.
La	Da	LE
nature	Nc	NATURE
outrage	Nc	OUTRAGE
a	Vuc	AVOIR
beau	Ag	BEAU
s'	Cs	SI
en	S	EN
émouvoir	Vvn	ÉMOUVOIR
,	Fw	,
Sa	Vvc	Sa
voix	Nc	VOIX
est	Vuc	ÊTRE
impuissante	Ag	IMPUISSANT
où	Pr	OÙ
parle	Vvc	PARLER
mon	Ds	MON
devoir	Nc	DEVOIR
.	Fs	.
Auriez	Vuc	AVOIR
-vous	Ge	-vous
jamais	Rg	JAMAIS
cru	Ge	CROIRE|CROÎTRE
qu'	Rg	QUE
insensible	Ag	INSENSIBLE
à	S	À
mes	Ds	MON
grâces	Nc	GRÂCE
,	Fw	,
De	Vvc	De
tant	Rg	TANT
de	S	DE
conjures	Nc	CONJURÉ
il	Pp	IL
eût	Vuc	AVOIR
suivi	Ge	SUIVRE
les	Da	LE
traces	Nc	TRACE|TRACÉ
?	Fs	?
Lui	Pp	IL
,	Fw	,
que	Cs	QUE
j'	Pp	JE
ai	Vuc	AVOIR
tant	Rg	TANT
de	S	DE
fois	Nc	FOI|FOIS
comblé	Ge	COMBLER
d'	S	DE
honneurs	Nc	HONNEUR
,	Fw	,
de	S	DE
biens	Nc	BIEN
,	Fw	,
Prodigue	Vvc	PRODIGUER
de	S	DE
ses	Ds	SON
jours	Nc	JOUR|JOURS
attente	Vvc	ATTENTER
sur	S	SUR
les	Da	LE
miens	Ps	MIEN
!	Fs	!
En	S	EN
quelque	Di	QUELQUE
rang	Nc	RANG
qu'	Pr	QUE
il	Pp	IL
soit	Vuc	ÊTRE
je	Pp	JE
lui	Pp	IL
ferait	Vvc	FAIRE|FERRER
connaître	Vvn	CONNAÎTRE
;	Fw	;
Que	Vvc	Que
je	Pp	JE
sais	Vvc	SAVOIR
du	S+Da	DE+LE
plus	Rg	PLUS
haut	Rg	HAUT
précipiter	Vvn	PRÉCIPITER
un	Dn	UN
traître	Nc	TRAÎTRE
;	Fw	;
Que	Vvc	Que
jamais	Rg	JAMAIS
un	Dn	UN
sujet	Nc	SUJET
qui	Pr	QUI
viole	Vvc	VIOLER
sa	Ds	SON
foi	Nc	FOI
,	Fw	,
Ne	Vvc	Ne
dérobe	Vvc	DÉROBER
sa	Ds	SON
vie	Nc	VIE
aux	S+Da	À+LES
rigueurs	Nc	RIGUEUR
de	S	DE
la	Da	LE
loi	Nc	LOI
;	Fw	;
Que	Vvc	Que
plus	Rg	PLUS
à	S	À
mes	Ds	MON
bontés	Nc	BONTÉ
il	Pp	IL
était	Vuc	ÊTRE
redevable	Nc	REDEVABLE
,	Fw	,
Plus	Vvc	PLAIRE
son	Ds	SON
crime	Nc	CRIME
est	Vuc	ÊTRE
énorme	Ag	ÉNORME
et	Cc	ET
ma	Ds	MON
haine	Nc	HAINE
équitable	Ag	ÉQUITABLE
.	Fs	.
Et	Cc	ET
qu'	Cs	QUE
après	S	APRÈS
l'	Da	LE
injustice	Nc	INJUSTICE
où	Pr	OÙ
l'	Da	LE
ingrat	Nc	INGRAT
se	Pp	IL
résout	Vvc	RÉSOUDRE
,	Fw	,
Ma	Vvc	Ma
tendresse	Nc	TENDRESSE
irritée	Ge	IRRITER
est	Vuc	ÊTRE
capable	Ag	CAPABLE
de	S	DE
tout	Pi	TOUT
.	Fs	.
Madame	Nc	MADAME
,	Fw	,
quelque	Di	QUELQUE
horreur	Nc	HORREUR
que	Cs	QUE
le	Da	LE
Duc	Nc	DUC
vous	Pp	VOUS
imprime	Vvc	IMPRIMER
;	Fw	;
Elle	Vvc	Elle
n'	Rp	NE
égale	Vvc	ÉGALER
pas	Rg	PAS
la	Da	LE
grandeur	Nc	GRANDEUR
de	S	DE
son	Ds	SON
crime	Nc	CRIME
.	Fs	.
Il	Pp	IL
voulait	Vvc	VOULOIR
,	Fw	,
le	Da	LE
perfide	Ag	PERFIDE
,	Fw	,
attenter	Vvn	ATTENTER
à	S	À
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
,	Fw	,
Pour	Nc	POUR
faire	Vvn	FAIRE
réussir	Vvn	RÉUSSIR
ses	Ds	SON
nouvelles	Ag	NOUVEAU
amours	Nc	AMOUR
.	Fs	.
Ses	Ds	SON
amours	Nc	AMOUR
!	Fs	!
Juste	Ag	JUSTE
ciel	Nc	CIEL
,	Fw	,
que	Cs	QUE
m'	Pp	JE
apprend	Vvc	APPRENDRE
-on	Nc	-on
encore	Rg	ENCORE
?	Fs	?
Et	Cc	ET
pour	S	POUR
qui	Pr	QUI
?	Fs	?
Pour	S	POUR
ma	Ds	MON
soeur	Nc	SUR
.	Fs	.
L'	Pp	IL
aime-t-il	Vvc	aime-t-il
?	Fs	?
Il	Pp	IL
l'	Pp	IL
adore	Vvc	ADORER
.	Fs	.
Il	Pp	IL
l'	Pp	IL
adore	Vvc	ADORER
:	Fw	:
Qu'	Pr	QUE
entends	Vvc	ENTENDRE
-je	Nc	-je
?	Fs	?
Et	Cc	ET
quel	Dt	QUEL
autre	Ag	AUTRE
motif	Nc	MOTIF
D'	Nc	D'
un	Dn	UN
ministre	Nc	MINISTRE
d'	S	DE
État	Nc	État
serait	Vuc	ÊTRE
un	Dn	UN
fugitive	Ag	FUGITIF
?	Fs	?
Quoi	Pt	QUE|QUOI
!	Fs	!
Pour	S	POUR
mon	Ds	MON
ennemie	Ag	ENNEMI
il	Pp	IL
a	Vuc	AVOIR
l'	Da	LE
âme	Nc	ÂME
obsédée	Ge	OBSÉDER
!	Fs	!
Eh	I	EH
faut-il	Ag	faut-il
que	Cs	QUE
si	Rg	SI
tard	Rg	TARD
j'	Pp	JE
en	Pp	EN
soit	Vuc	ÊTRE
persuadée	Ge	PERSUADER
!	Fs	!
Depuis	S	DEPUIS
plus	Rg	PLUS
de	S	DE
dix	Nc	DIX
mois	Nc	MOI|MOIS
confus	Ag	CONFUS
,	Fw	,
sombre	Vvc	SOMBRER
,	Fw	,
interdit	Nc	INTERDIT
,	Fw	,
Son	Nc	SON
infidèle	Ag	INFIDÈLE
coeur	Nc	CUR
m'	Pp	JE
en	Pp	EN
avait	Vuc	AVOIR
assez	Rg	ASSEZ
dit	Ge	DIRE
:	Fw	:
Mais	Cc	MAIS
le	Da	LE
mien	Ps	MIEN
trop	Rg	TROP
facile	Ag	FACILE
à	S	À
se	Pp	IL
laisser	Vvn	LAISSER
surprendre	Vvn	SURPRENDRE
,	Fw	,
À	Nc	À
ce	Dd	CE
langage	Nc	LANGAGE
obscure	Ag	OBSCUR
ne	Rp	NE
voulait	Vvc	VOULOIR
rien	Pi	RIEN
comprendre	Vvn	COMPRENDRE
Enfin	Nc	Enfin
,	Fw	,
voyant	Ga	VOIR
l'	Da	LE
ingrat	Nc	INGRAT
m'	Pp	JE
éviter	Vvn	ÉVITER
tous	Di	TOUT
les	Da	LE
jours	Nc	JOUR|JOURS
,	Fw	,
De	Vvc	De
ma	Ds	MON
faveur	Nc	FAVEUR
pour	S	POUR
lui	Pp	IL
j'	Pp	JE
interrompts	Vvc	interrompts
le	Da	LE
cours	Nc	COUR|COURS|COURT
.	Fs	.
Si	Rg	SI
d'	S	DE
un	Dn	UN
coup	Nc	COUP
si	Rg	SI
cruel	Ag	CRUEL
il	Pp	IL
eût	Vuc	AVOIR
senti	Ge	SENTIR
l'	Da	LE
atteinte	Nc	ATTEINTE
,	Fw	,
Il	Vvc	Il
l'	Pp	IL
aurait	Vuc	AVOIR
recouvrée	Ge	RECOUVRER
à	S	À
sa	Ds	SON
première	Ag	PREMIER
plainte	Nc	PLAINTE
.	Fs	.
À	Vvc	À
ceux	Pd	CELUI
qui	Pr	QUI
la	Pp	IL
briguaient	Vvc	BRIGUER
ne	Rp	NE
pouvant	Ga	POUVOIR
l'	Da	LE
accorder	Vvn	ACCORDER
,	Fw	,
Je	Vvc	Je
lui	Pp	IL
laissais	Vvc	LAISSER
le	Da	LE
temps	Nc	TEMPS
de	S	DE
la	Pp	IL
redemander	Vvn	REDEMANDER
.	Fs	.
Dans	S	DANS
la	Da	LE
crainte	Nc	CRAINTE
où	Pr	OÙ
j'	Pp	JE
étais	Vuc	ÊTRE
de	S	DE
la	Pp	IL
trouver	Vvn	TROUVER
coupable	Ag	COUPABLE
,	Fw	,
Tout	Vvc	Tout
ce	Pd	CE
qui	Pr	QUI
l'	Pp	IL
excusais	Vvc	EXCUSER
me	Pp	JE
semblait	Vvc	SEMBLER
véritable	Ag	VÉRITABLE
;	Fw	;
Et	Vvc	Et
mon	Ds	MON
coeur	Nc	CUR
de	S	DE
concert	Nc	CONCERT
avec	S	AVEC
sa	Ds	SON
trahison	Nc	TRAHISON
,	Fw	,
De	Vvc	De
parti	Nc	PARTI
de	S	DE
mes	Ds	MON
sens	Nc	SENS
avait	Vuc	AVOIR
mis	Ge	METTRE
ma	Ds	MON
raison	Nc	RAISON
.	Fs	.
À	Vvc	À
moins	Rg	MOINS
que	Cs	QUE
cette	Dd	CE
nuit	Nc	NUIT
sa	Ds	SON
fureur	Nc	FUREUR
me	Pp	JE
prévienne	Vvc	PRÉVENIR
,	Fw	,
Je	Vvc	Je
jure	Nc	JURÉ
que	Cs	QUE
sa	Ds	SON
mort	Nc	MORT
devancera	Vvc	DEVANCER
la	Da	LE
mienne	Ps	MIEN
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
pour	S	POUR
lui	Pp	IL
porter	Vvn	PORTER
de	S	DE
plus	Rg	PLUS
sensibles	Ag	SENSIBLE
coups	Nc	COUP
,	Fw	,
Mais	Vvc	Mais
yeux	Nc	OEIL|YEUX
se	Pp	IL
repaîtrons	Vvc	REPAÎTRE
d'	S	DE
un	Dn	UN
spectacle	Nc	SPECTACLE
si	Rg	SI
doux	Ag	DOUX
.	Fs	.
J'	Pp	JE
aurais	Vuc	AVOIR
plus	Rg	PLUS
de	S	DE
rigueur	Nc	RIGUEUR
qu'	Pr	QUE
il	Pp	IL
n'	Rp	NE
a	Vuc	AVOIR
d'	S	DE
ingratitude	Nc	INGRATITUDE
.	Fs	.
On	Pp	ON
ne	Rp	NE
peut	Vvc	POUVOIR
lui	Pp	IL
trouver	Vvn	TROUVER
un	Dn	UN
supplice	Nc	SUPPLICE
trop	Rg	TROP
rude	Ag	RUDE
.	Fs	.
Par	S	PAR
un	Dn	UN
crime	Nc	CRIME
si	Rg	SI
grand	Ag	GRAND
il	Pp	IL
viole	Vvc	VIOLER
à	S	À
la	Da	LE
fois	Nc	FOI|FOIS
,	Fw	,
Tout	Vvc	Tout
ce	Pd	CE
qu'	Pr	QUE
ont	Vuc	AVOIR
de	S	DE
plus	Rg	PLUS
saint	Ag	SAINT
les	Da	LE
plus	Rg	PLUS
augustes	Ag	AUGUSTE
lois	Nc	LOI
.	Fs	.
Il	Pp	IL
trahit	Vvc	TRAHIR
son	Ds	SON
devoir	Nc	DEVOIR
,	Fw	,
vos	Ds	VOTRE
bienfaits	Nc	BIENFAIT
,	Fw	,
sa	Ds	SON
naissance	Nc	NAISSANCE
;	Fw	;
Il	Vvc	Il
est	Vuc	ÊTRE
sans	S	SANS
foi	Nc	FOI
,	Fw	,
sans	S	SANS
zèle	Nc	ZÈLE
et	Cc	ET
sans	S	SANS
reconnaissance	Nc	RECONNAISSANCE
:	Fw	:
Et	Cc	ET
l'	Pp	IL
on	Pp	ON
peut	Vvc	POUVOIR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
en	S	EN
cette	Dd	CE
occasion	Nc	OCCASION
,	Fw	,
Prendre	Nc	PRENDRE
contre	S	CONTRE
un	Dn	UN
ingrate	Ag	INGRAT
trop	Rg	TROP
de	S	DE
précaution	Nc	PRÉCAUTION
.	Fs	.
Ne	Rp	NE
souffrez	Vvc	SOUFFRIR
près	Rg	PRÈS
de	S	DE
vous	Pp	VOUS
que	Cs	QUE
ceux	Pd	CELUI
dont	Pr	DONT
le	Da	LE
pur	Ag	PUR
zèle	Nc	ZÈLE
?	Fs	?
Et	Cc	ET
les	Da	LE
rois	Nc	ROI
savant	Ag	SAVANT
-ils	Vvc	-ils
quand	Cs	QUAND
on	Pp	ON
leur	Pp	LEUR
est	Vuc	ÊTRE
fidèle	Ag	FIDÈLE
?	Fs	?
Environnés	Vvc	Environnés
partout	Rg	PARTOUT
de	S	DE
gens	Nc	GENS|GENT
intéressés	Ge	INTÉRESSER
Ils	Vvc	Ils
n'	Rp	NE
ont	Vuc	AVOIR
point	Rg	POINT
de	S	DE
défauts	Nc	DÉFAUT
qui	Pr	QUI
ne	Rp	NE
soient	Vuc	ÊTRE
encensés	Ge	ENCENSER
:	Fw	:
À	Vvc	À
tous	Di	TOUT
leurs	Ds	LEUR
mouvements	Nc	MOUVEMENT
une	Dn	UN
foule	Nc	FOULE
importune	Ag	IMPORTUN
>	Vvc	>
D'	Rg	D'
un	Dn	UN
pas	Rg	PAS
précipité	Ge	PRÉCIPITER
court	Vvc	COURIR
près	Rg	PRÈS
la	Da	LE
fortune	Nc	FORTUNE
;	Fw	;
Et	Vvc	Et
ceux	Pd	CELUI
qui	Pr	QUI
devant	S	DEVANT
eux	Pp	EUX
se	Pp	IL
présentement	Rg	PRÉSENTEMENT
le	Da	LE
plus	Rg	PLUS
,	Fw	,
Le	Vvc	Le
font	Vvc	FAIRE
moins	Rg	MOINS
pour	S	POUR
les	Pp	ILS
voir	Vvn	VOIR
que	Cs	QUE
pour	S	POUR
en	Pp	EN
être	Vun	ÊTRE
vus	Ge	VOIR
.	Fs	.
Si	Cs	SI
je	Pp	JE
choisis	Vvc	CHOISIR
quelqu'un	Pi	QUELQU'UN
j'	Pp	JE
éprouverai	Vvc	ÉPROUVER
peut-être	Rg	PEUT-ÊTRE
,	Fw	,
Qu'	Vvc	Qu'
au	S+Da	À+LE
lieu	Nc	LIEU
du	S+Da	DE+LE
plus	Rg	PLUS
zélé	Ag	ZÉLÉ
ce	Pd	CE
sera	Vuc	ÊTRE
le	Da	LE
plus	Rg	PLUS
traître	Ag	TRAÎTRE
.	Fs	.
De	S	DE
ce	Dd	CE
devoir	Nc	DEVOIR
vous	Pp	VOUS
-même	Vvc	-même
acquittez	Nc	ACQUITTÉ
-vous	Vvc	-vous
si	Rg	SI
bien	Rg	BIEN
,	Fw	,
Que	Vvc	Que
de	S	DE
la	Da	LE
pat	Nc	PAT
du	S+Da	DE+LE
Duc	Nc	DUC
il	Pp	IL
ne	Rp	NE
m'	Pp	JE
arrive	Vvc	ARRIVER
rien	Pi	RIEN
.	Fs	.
Je	Pp	JE
vous	Pp	VOUS
en	Pp	EN
donne	Vvc	DONNER
l'	Da	LE
ordre	Nc	ORDRE
,	Fw	,
et	Cc	ET
e	Vvc	e
soin	Nc	SOIN
vous	Pp	VOUS
regarde	Vvc	REGARDER
.	Fs	.
Hola	I	HOLA
!	Fs	!
Madame	Nc	MADAME
?	Fs	?
Euric	Nc	Euric
,	Fw	,
pour	S	POUR
commander	Vvn	COMMANDER
ma	Ds	MON
garde	Nc	GARDE
,	Fw	,
Du	Vvc	Du
Comte	Nc	COMTE|COMTÉ
de	S	DE
Morray	Vvc	Morray
je	Pp	JE
viens	Vvc	VENIR
de	S	DE
faire	Vvn	FAIRE
le	Da	LE
choix	Nc	CHOIX
:	Fw	:
Ayez	Vuc	AVOIR
soin	Nc	SOIN
cette	Dd	CE
nuit	Nc	NUIT
d'	S	DE
obéir	Vvn	OBÉIR
à	S	À
sa	Ds	SON
voix	Nc	VOIX
.	Fs	.
Je	Pp	JE
l'	Pp	IL
ordonne	Vvc	ORDONNER
.	Fs	.
Charmé	Vvc	Charmé
de	S	DE
cette	Dd	CE
confiance	Nc	CONFIANCE
,	Fw	,
Je	Vvc	Je
jure	Nc	JURÉ
que	Cs	QUE
vos	Ds	VOTRE
jours	Nc	JOUR|JOURS
sont	Vuc	ÊTRE
en	S	EN
pleine	Ag	PLEIN
assurance	Nc	ASSURANCE
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
vos	Ds	VOTRE
ennemis	Nc	ENNEMI
n'	Rp	NE
iront	Vvc	ALLER
point	Rg	POINT
jusqu'	S	JUSQUE
à	S	À
vous	Pp	VOUS
,	Fw	,
Qu'	Vvc	Qu'
on	Pp	ON
ne	Rp	NE
m'	Pp	JE
ait	Vuc	AVOIR
vu	Ge	VOIR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
expirer	Vvn	EXPIRER
sous	S	SOUS
leurs	Ds	LEUR
coups	Nc	COUP
.	Fs	.
Si	Cs	SI
l'	Pp	IL
on	Pp	ON
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
trompé	Ge	TROMPER
,	Fw	,
nous	Pp	NOUS
touchons	Vvc	TOUCHER
presqu'à	Rg	presqu'à
l'	Da	LE
heure	Nc	HEURE|HURE
,	Fw	,
Que	Vvc	Que
pour	S	POUR
sa	Ds	SON
trahison	Nc	TRAHISON
le	Da	LE
Duc	Nc	DUC
croit	Vvc	CROIRE|CROÎTRE
la	Da	LE
meilleure	Nc	MEILLEUR
.	Fs	.
Pour	S	POUR
flatter	Vvn	FLATTER
ses	Ds	SON
désirs	Nc	DÉSIR
Newcastle	Ag	Newcastle
est	Vuc	ÊTRE
d'accord	Nc	d'accord
,	Fw	,
De	Vvc	De
lui	Pp	IL
faire	Vvn	FAIRE
en	S	EN
secret	Nc	SECRET
ouvrir	Vvn	OUVRIR
le	Da	LE
premier	Ag	PREMIER
port	Nc	PORT
;	Fw	;
Et	Vvc	Et
moi	Pp	JE
,	Fw	,
pour	S	POUR
découvrir	Vvn	DÉCOUVRIR
ses	Ds	SON
injustes	Ag	INJUSTE
pratiques	Nc	PRATIQUE
,	Fw	,
Je	Vvc	Je
me	Pp	JE
dois	Vvc	DEVOIR
assurer	Vvn	ASSURER
de	S	DE
tous	Di	TOUT
ses	Ds	SON
domestiques	Ag	DOMESTIQUE
.	Fs	.
Je	Pp	JE
vais	Vvc	ALLER
pourvoir	Vvn	POURVOIR
à	S	À
tout	Pi	TOUT
.	Fs	.
Pour	S	POUR
vous	Pp	VOUS
,	Fw	,
qui	Pr	QUI
tant	Rg	TANT
de	S	DE
fois	Nc	FOI|FOIS
Parûtes	Vvc	Parûtes
consommé	Ge	CONSOMMER
à	S	À
l'	Da	LE
étude	Nc	ÉTUDE
des	S+Da	DE+LE|DE+LES
rois	Nc	ROI
:	Fw	:
Qui	Pr	QUI
dès	S	DÈS
vos	Ds	VOTRE
jeunes	Ag	JEUNE
ans	Nc	AN
réduite	Ge	RÉDUIRE
à	S	À
vous	Pp	VOUS
contraindre	Vvn	CONTRAINDRE
;	Fw	;
Avec	Vvc	Avec
tant	Rg	TANT
de	S	DE
succès	Nc	SUCCÈS
apprîtes	Vvc	APPRENDRE
l'	Da	LE
art	Nc	ART
de	S	DE
feindre	Vvn	FEINDRE
;	Fw	;
Jusqu'	Vvc	Jusqu'
à	S	À
ce	Pd	CE
que	Pr	QUE
du	S+Da	DE+LE
Duc	Nc	DUC
le	Da	LE
sort	Nc	SORT
soit	Vuc	ÊTRE
éclairci	Ge	ÉCLAIRCIR
,	Fw	,
Songez	Vvc	SONGER
que	Cs	QUE
le	Da	LE
silence	Nc	SILENCE
est	Vuc	ÊTRE
nécessaire	Ag	NÉCESSAIRE
ici	Rg	ICI
.	Fs	.
Il	Pp	IL
sort	Vvc	SORTIR
.	Fs	.
Comte	Nc	COMTE|COMTÉ
,	Fw	,
pour	S	POUR
cet	Dd	CE
ingrat	Nc	INGRAT
la	Da	LE
mort	Nc	MORT
aura	Vuc	AVOIR
des	Dn	UN
charmes	Nc	CHARME
.	Fs	.
Des	S+Da	DE+LE|DE+LES
yeux	Nc	OEIL|YEUX
qui	Pr	QUI
l'	Pp	IL
ont	Vuc	AVOIR
séduit	Ge	SÉDUIRE
il	Pp	IL
obtiendra	Vvc	OBTENIR
des	Dn	UN
larmes	Nc	LARME
.	Fs	.
Pour	S	POUR
lui	Pp	IL
faire	Vvn	FAIRE
un	Dn	UN
destin	Nc	DESTIN
qui	Pr	QUI
soit	Vuc	ÊTRE
plus	Rg	PLUS
rigoureux	Ag	RIGOUREUX
,	Fw	,
Ne	Vvc	Ne
donnons	Vvc	DONNER
le	Da	LE
trépas	Nc	TRÉPAS
qu'	Cs	QUE
à	S	À
l'	Da	LE
objet	Nc	OBJET
de	S	DE
ses	Ds	SON
feux	Nc	FEU|FEUX
.	Fs	.
Ce	Pd	CE
sera	Vuc	ÊTRE
pour	S	POUR
ce	Dd	CE
traître	Nc	TRAÎTRE
une	Dn	UN
douleur	Nc	DOULEUR
mortelle	Ag	MORTEL
,	Fw	,
D'	Vvc	D'
adorer	Vvn	ADORER
votre	Ds	VOTRE
soeur	Nc	SUR
,	Fw	,
et	Cc	ET
de	S	DE
vivre	Vvn	VIVRE
sans	S	SANS
elle	Pp	IL
:	Fw	:
Et	Cc	ET
ce	Pd	CE
qu'	Pr	QUE
aura	Vuc	AVOIR
d'	S	DE
horrible	Ag	HORRIBLE
un	Pi	UN
si	Rg	SI
funeste	Ag	FUNESTE
sort	Nc	SORT
,	Fw	,
Lui	Nc	Lui
seul	Ag	SEUL
de	S	DE
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
aime	Vvc	AIMER
aura	Vuc	AVOIR
hâté	Ge	HÂTER
la	Da	LE
mort	Nc	MORT
.	Fs	.
Ainsi	Rg	AINSI
ma	Ds	MON
cruauté	Nc	CRUAUTÉ
,	Fw	,
sans	S	SANS
permettre	Vvn	PERMETTRE
qu'	Cs	QUE
il	Pp	IL
meure	Vvc	MURER
,	Fw	,
Forcera	Vvc	FORCER
le	Da	LE
perfide	Ag	PERFIDE
à	S	À
mourir	Vvn	MOURIR
à	S	À
toute	Di	TOUT
heure	Nc	HEURE|HURE
.	Fs	.
Et	Cc	ET
je	Pp	JE
l'	Pp	IL
accablerai	Vvc	ACCABLER
par	S	PAR
l'	Da	LE
horreur	Nc	HORREUR
de	S	DE
ma	Ds	MON
voir	Vvn	VOIR
Jouir	Vvn	JOUIR
de	S	DE
ma	Ds	MON
vengeance	Nc	VENGEANCE
et	Cc	ET
de	S	DE
son	Ds	SON
désespoir	Nc	DÉSESPOIR
.	Fs	.
À	Vvc	À
languir	Vvn	LANGUIR
dans	S	DANS
la	Da	LE
honte	Nc	HONTE
on	Pp	ON
pourrait	Vvc	POUVOIR
le	Pp	IL
contraindre	Vvn	CONTRAINDRE
Si	Vvc	Si
de	S	DE
sa	Ds	SON
perfidie	Nc	PERFIDIE
on	Pp	ON
n'	Rp	NE
avait	Vuc	AVOIR
rien	Pi	RIEN
à	S	À
craindre	Vvn	CRAINDRE
.	Fs	.
Pour	S	POUR
nous	Pp	NOUS
rendre	Vvn	RENDRE
le	Da	LE
joug	Nc	JOUG
et	Cc	ET
le	Da	LE
culte	Nc	CULTE
romain	Ag	ROMAIN
,	Fw	,
La	Vvc	La
Flandre	Nc	Flandre
est	Vuc	ÊTRE
toute	Rg	TOUTE
prête	Ag	PRÊT
à	S	À
lui	Pp	IL
tender	Nc	TENDER
la	Da	LE
main	Nc	MAIN
.	Fs	.
Peut-être	Rg	Peut-être
est	Vuc	ÊTRE
-ce	Vvc	-ce
pour	S	POUR
lui	Pp	IL
que	Cs	QUE
le	Da	LE
prince	Nc	PRINCE
de	S	DE
Parme	Nc	PARME
,	Fw	,
