Ah	I	AH
!	Fs	!
Je	Pp	JE
t'	Pp	TU
étrillerai	Vvc	ÉTRILLER
sur	S	SUR
le	Da	LE
ventre	Nc	VENTRE
et	Cc	ET
partout	Rg	PARTOUT
;	Fw	;
Maroufle	Vvc	MAROUFLER
,	Fw	,
tu	Pp	TU
mets	Vvc	METTRE
donc	Rg	DONC
ma	Ds	MON
patience	Nc	PATIENCE
à	S	À
bout	Nc	BOUT
?	Fs	?
Vit	Vvc	VIVRE|VOIR
-on	Nc	-on
jamais	Rg	JAMAIS
valet	Nc	VALET
d'	S	DE
une	Dn	UN
audace	Nc	AUDACE
pareille	Ag	PAREIL
?	Fs	?
Tu	Pp	TU
me	Pp	JE
veux	Vvc	VOULOIR
conseiller	Vvn	CONSEILLER
;	Fw	;
et	Cc	ET
moi	Pp	JE
je	Pp	JE
te	Pp	TU
conseille	Vvc	CONSEILLER
De	Nc	DÉ
ne	Rp	NE
t'	Pp	TU
ingérer	Vvn	INGÉRER
plus	Rg	PLUS
à	S	À
donner	Vvn	DONNER
des	Dn	UN
avis	Nc	AVIS
,	Fw	,
Qui	Vvc	Qui
seront	Vuc	ÊTRE
mieux	Rg	MIEUX
payés	Ge	PAYER
,	Fw	,
qu'	Cs	QUE
ils	Pp	ILS
ne	Rp	NE
seront	Vuc	ÊTRE
suivis	Nc	SUIVI
.	Fs	.
Conseillant	Ga	CONSEILLER
bien	Rg	BIEN
...	Fs	...
Poursuis	Vvc	POURSUIVRE
,	Fw	,
parle	Vvc	PARLER
,	Fw	,
corrige	Nc	CORRIGÉ
,	Fw	,
cause	Nc	CAUSE
,	Fw	,
Trouve	Vvc	TROUVER
à	S	À
redire	Vvn	REDIRE
en	S	EN
moi	Pp	JE
jusqu'	S	JUSQUE
à	S	À
la	Da	LE
moindre	Ag	MOINDRE
chose	Nc	CHOSE
,	Fw	,
Et	Vvc	Et
tu	Pp	TU
verras	Vvc	VOIR
encor	Nc	encor
si	Cs	SI
je	Pp	JE
frappe	Vvc	FRAPPER
bien	Rg	BIEN
fort	Rg	FORT
.	Fs	.
Lorsque	Cs	LORSQUE
vous	Pp	VOUS
me	Pp	JE
frappez	Vvc	FRAPPER
vous	Pp	VOUS
avez	Vuc	AVOIR
toujours	Rg	TOUJOURS
tort	Nc	TORT
;	Fw	;
Et	Vvc	Et
moi	Pp	JE
toujours	Rg	TOUJOURS
raison	Nc	RAISON
