Quoi	Pt	QUE|QUOI
au	S+Da	À+LE
front	Nc	FRONT
,	Fw	,
d'	S	DE
où	Pr	OÙ
j'	Pp	JE
osai	Vvc	OSER
l'	Pp	IL
arracher	Vvn	ARRACHER
;	Fw	;
Et	Vvc	Et
sais	Vvc	SAVOIR
,	Fw	,
que	Cs	QUE
sur	S	SUR
le	Da	LE
mien	Ps	MIEN
,	Fw	,
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
il	Pp	IL
a	Vuc	AVOIR
de	S	DE
lustre	Nc	LUSTRE
,	Fw	,
D'	Nc	D'
un	Dn	UN
énorme	Ag	ÉNORME
forfait	Nc	FORFAIT
,	Fw	,
n'	Rp	NE
est	Vuc	ÊTRE
qu'	Rg	QUE
une	Dn	UN
marque	Nc	MARQUE
illustre	Ag	ILLUSTRE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
le	Pp	IL
voulez	Vvc	VOULOIR
donc	Rg	DONC
,	Fw	,
au	S+Da	À+LE
front	Nc	FRONT
de	S	DE
votre	Ds	VOTRE
fils	Nc	FIL|FILS
,	Fw	,
Je	Vvc	Je
m'	Pp	JE
en	Pp	EN
prive	Vvc	PRIVER
avec	S	AVEC
joie	Nc	JOIE
,	Fw	,
et	Cc	ET
je	Pp	JE
vous	Pp	VOUS
l'	Pp	IL
ai	Vuc	AVOIR
promis	Ge	PROMETTRE
;	Fw	;
Je	Vvc	Je
ne	Rp	NE
le	Pp	IL
puis	Vvc	POUVOIR
garder	Vvn	GARDER
par	S	PAR
droit	Nc	DROIT
héréditaire	Ag	HÉRÉDITAIRE
,	Fw	,
Après	Vvc	Après
m'	Pp	JE
être	Vun	ÊTRE
souillé	Ge	SOUILLER
,	Fw	,
du	S+Da	DE+LE
meurtre	Nc	MEURTRE
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
;	Fw	;
Mardesane	Vvc	Mardesane
en	Pp	EN
sera	Vuc	ÊTRE
plus	Rg	PLUS
juste	Ag	JUSTE
successeur	Nc	SUCCESSEUR
,	Fw	,
Du	Vvc	Du
bien	Rg	BIEN
de	S	DE
son	Ds	SON
aïeul	Nc	AÏEUL
,	Fw	,
faisons-le	V	faisons-le
possesseur	Nc	POSSESSEUR
;	Fw	;
Si	Vvc	Si
l'	Da	LE
acquisition	Nc	ACQUISITION
,	Fw	,
en	Pp	EN
fut	Vuc	ÊTRE
illégitime	Ag	ILLÉGITIME
;	Fw	;
J'	Vvc	J'
en	Pp	EN
ai	Vuc	AVOIR
joui	Ge	JOUIR
sans	S	SANS
droit	Nc	DROIT
,	Fw	,
la	Da	LE
garde	Nc	GARDE
en	Pp	EN
est	Vuc	ÊTRE
un	Dn	UN
crime	Nc	CRIME
;	Fw	;
Je	Vvc	Je
le	Pp	IL
retiens	Vvc	RETENIR
à	S	À
tort	Nc	TORT
,	Fw	,
comme	Cs	COMME
à	S	À
tort	Nc	TORT
je	Pp	JE
le	Pp	IL
pris	Vvc	PRENDRE
,	Fw	,
J'	Vvc	J'
en	Pp	EN
dépouillai	Vvc	DÉPOUILLER
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
et	Cc	ET
j'	Pp	JE
en	Pp	EN
frustre	Vvc	FRUSTRER
mes	Ds	MON
fils	Nc	FIL|FILS
;	Fw	;
Ne	Vvc	Ne
consultons	Vvc	CONSULTER
donc	Rg	DONC
plus	Rg	PLUS
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
allons	Vvc	ALLER
élire	Vvn	ÉLIRE
,	Fw	,
À	Nc	À
la	Da	LE
tête	Nc	TÊTE
du	S+Da	DE+LE
Camp	Nc	CAMP
,	Fw	,
une	Dn	UN
tête	Nc	TÊTE
à	S	À
l'	Da	LE
Empire	Nc	EMPIRE
;	Fw	;
Tranquille	Vvc	Tranquille
,	Fw	,
et	Cc	ET
déchargé	Ge	DÉCHARGER
d'	S	DE
un	Dn	UN
faix	Nc	FAIX
qui	Pr	QUI
m'	Pp	JE
a	Vuc	AVOIR
lassé	Ge	LACER|LASSER
,	Fw	,
Je	Vvc	Je
verrai	Vvc	VOIR
sans	S	SANS
regret	Nc	REGRET
,	Fw	,
en	S	EN
cet	Dd	CE
âge	Nc	ÂGE
glacé	Ge	GLACER
,	Fw	,
Mon	Nc	Mon
sceptre	Nc	SCEPTRE
soutenu	Ge	SOUTENIR
,	Fw	,
d'	S	DE
une	Dn	UN
main	Nc	MAIN
plus	Rg	PLUS
capable	Ag	CAPABLE
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
sang	Nc	SANG
innocent	Ag	INNOCENT
,	Fw	,
succéder	Vvn	SUCCÉDER
au	S+Da	À+LE
coupable	Nc	COUPABLE
.	Fs	.
Mais	Cc	MAIS
peut-il	Rg	peut-il
l'	Da	LE
accepter	Nc	ACCEPTER
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
sans	S	SANS
attentat	Nc	ATTENTAT
Contre	Vvc	CONTRER
le	Da	LE
droit	Nc	DROIT
d'	S	DE
aînesse	Nc	AÎNESSE
,	Fw	,
et	Cc	ET
la	Da	LE
loi	Nc	LOI
de	S	DE
l'	Da	LE
État	Nc	État
?	Fs	?
De	S	DE
mon	Ds	MON
zèle	Nc	ZÈLE
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
excusez	Vvc	EXCUSER
la	Da	LE
licence	Nc	LICENCE
,	Fw	,
Syroës	Vvc	Syroës
,	Fw	,
a	Vuc	AVOIR
pour	S	POUR
lui	Pp	IL
,	Fw	,
le	Da	LE
droit	Nc	DROIT
de	S	DE
la	Da	LE
naissance	Nc	NAISSANCE
;	Fw	;
Voulez	Vvc	VOULOIR
-vous	Nc	-vous
voir	Vvn	VOIR
armer	Vvn	ARMER
la	Da	LE
Perse	Nc	PERSE
contre	S	CONTRE
soi	Pp	IL
,	Fw	,
Et	Vvc	Et
lui	Pp	IL
donner	Vvn	DONNER
la	Da	LE
guerre	Nc	GUERRE
en	S	EN
lui	Pp	IL
donnant	Ga	DONNER
un	Dn	UN
Roi	Nc	ROI
?	Fs	?
Songez	Vvc	SONGER
à	S	À
quels	Dt	QUEL
malheurs	Nc	MALHEUR
vous	Pp	VOUS
l'	Pp	IL
exposez	Vvc	EXPOSER
en	S	EN
butte	Nc	BUTTE
,	Fw	,
Un	Vvc	Un
rang	Nc	RANG
si	Rg	SI
élevé	Ge	ÉLEVER
,	Fw	,
vaut	Vvc	VALOIR
bien	Rg	BIEN
qu'	Cs	QUE
on	Pp	ON
le	Da	LE
dispute	Nc	DISPUTE
.	Fs	.
Objet	Nc	OBJET
de	S	DE
nos	Ds	NOTRE
encens	Nc	ENCENS
,	Fw	,
Soleil	Nc	SOLEIL
!	Fs	!
tu	Pp	TU
m'	Pp	JE
es	Vuc	ÊTRE
témoin	Ag	TÉMOIN
,	Fw	,
Si	Vvc	Si
l'	Da	LE
intérêt	Nc	INTÉRÊT
d'	S	DE
un	Dn	UN
fils	Nc	FIL|FILS
,	Fw	,
me	Pp	JE
produit	Vvc	PRODUIRE
aucun	Di	AUCUN
soin	Nc	SOIN
!	Fs	!
Et	Cc	ET
si	Cs	SI
l'	Da	LE
ambition	Nc	AMBITION
qu'	Pr	QUE
excite	Vvc	EXCITER
un	Dn	UN
Diadème	Nc	Diadème
,	Fw	,
Pour	Nc	POUR
en	S	EN
parer	Vvn	PARER
autrui	Pi	AUTRUI
,	Fw	,
sortirait	Vvc	SORTIR
de	S	DE
moi-même	Pp	LUI-MÊME
!	Fs	!
Votre	Ds	VOTRE
seul	Ag	SEUL
intérêt	Nc	INTÉRÊT
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
m'	Pp	JE
en	Pp	EN
peut	Vvc	POUVOIR
priver	Vvn	PRIVER
,	Fw	,
Je	Vvc	Je
le	Pp	IL
perds	Vvc	PERDRE
sans	S	SANS
regret	Nc	REGRET
,	Fw	,
quand	Cs	QUAND
il	Pp	IL
vous	Pp	VOUS
faut	Vvc	FAILLIR|FALLOIR
sauver	Vvn	SAUVER
?	Fs	?
Mais	Cc	MAIS
déposant	Ga	DÉPOSER
ce	Dd	CE
faix	Nc	FAIX
,	Fw	,
où	Pr	OÙ
votre	Ds	VOTRE
âge	Nc	ÂGE
succombe	Vvc	SUCCOMBER
,	Fw	,
Voyez	Vvc	VOIR
,	Fw	,
sur	S	SUR
qui	Pr	QUI
des	Dn	UN
deux	Nc	DEUX
,	Fw	,
il	Pp	IL
importe	Vvc	IMPORTER
qu'	Cs	QUE
il	Pp	IL
tombe	Vvc	TOMBER
;	Fw	;
L'	Vvc	L'
intérêt	Nc	INTÉRÊT
de	S	DE
l'	Da	LE
aîné	Nc	AÎNÉ
,	Fw	,
(	Fw	(
vous	Pp	VOUS
vivant	Ga	VIVRE
)	Fw	)
est	Vuc	ÊTRE
couvert	Ge	COUVRIR
,	Fw	,
Et	Vvc	Et
son	Ds	SON
aînesse	Nc	AÎNESSE
,	Fw	,
encor	Nc	encor
,	Fw	,
n'	Rp	NE
a	Vuc	AVOIR
point	Rg	POINT
de	S	DE
droit	Nc	DROIT
ouvert	Ge	OUVRIR
;	Fw	;
Un	Vvc	Un
Roi	Nc	ROI
qui	Pr	QUI
fuit	Vvc	FUIR
le	Da	LE
soin	Nc	SOIN
,	Fw	,
et	Cc	ET
dont	Pr	DONT
l'	Da	LE
âge	Nc	ÂGE
s'	Pp	SE
abaisse	Vvc	ABAISSER
,	Fw	,
Peut	Vvc	POUVOIR
dessus	S	DESSUS
qui	Pr	QUI
lui	Pp	IL
plaît	Vvc	PLAIRE
reposer	Vvn	REPOSER
sa	Ds	SON
vieillesse	Nc	VIEILLESSE
;	Fw	;
Et	Vvc	Et
pour	S	POUR
faire	Vvn	FAIRE
en	S	EN
autrui	Pi	AUTRUI
,	Fw	,
considérer	Vvn	CONSIDÉRER
ses	Ds	SON
lois	Nc	LOI
Donner	Nc	DONNER
à	S	À
ses	Ds	SON
agents	Nc	AGENT
,	Fw	,
la	Da	LE
qualité	Nc	QUALITÉ
de	S	DE
Rois	Vvc	Rois
.	Fs	.
Syroës	Nc	Syroës
,	Fw	,
appuyé	Ge	APPUYER
,	Fw	,
du	S+Da	DE+LE
droit	Nc	DROIT
qu'	Pr	QUE
il	Pp	IL
peut	Vvc	POUVOIR
prétendre	Vvn	PRÉTENDRE
,	Fw	,
Sitôt	Vvc	Sitôt
qu'	Cs	QUE
il	Pp	IL
régnera	Vvc	RÉGNER
,	Fw	,
ne	Rp	NE
voudra	Vvc	VOULOIR
plus	Rg	PLUS
dépendre	Vvn	DÉPENDRE
;	Fw	;
Et	Vvc	Et
vous	Pp	VOUS
croyant	Ga	CROIRE
l'	Da	LE
Empire	Nc	EMPIRE
,	Fw	,
avecques	Vvc	avecques
lui	Pp	IL
commun	Nc	COMMUN
,	Fw	,
Vous	Nc	Vous
serez	Vuc	ÊTRE
à	S	À
son	Ds	SON
règne	Nc	RÈGNE
,	Fw	,
un	Dn	UN
obstacle	Nc	OBSTACLE
importun	Ag	IMPORTUN
;	Fw	;
Vous	Nc	Vous
le	Pp	IL
verrez	Vvc	VOIR
bientôt	Rg	BIENTÔT
,	Fw	,
s'	Cs	SI
il	Pp	IL
se	Pp	IL
sent	Vvc	SENTIR
l'	Da	LE
avantage	Nc	AVANTAGE
,	Fw	,
Éloigner	Nc	Éloigner
les	Da	LE
objets	Nc	OBJET
,	Fw	,
qui	Pr	QUI
lui	Pp	IL
feront	Vvc	FAIRE
ombrage	Nc	OMBRAGE
;	Fw	;
Et	Vvc	Et
je	Pp	JE
puis	Vvc	POUVOIR
craindre	Vvn	CRAINDRE
pis	Nc	PIS
,	Fw	,
après	S	APRÈS
que	Cs	QUE
ce	Dd	CE
matin	Nc	MATIN|MÂTIN
,	Fw	,
Il	Vvc	Il
eût	Vuc	AVOIR
,	Fw	,
sans	S	SANS
Mardesane	Nc	Mardesane
,	Fw	,
été	Ge	ÊTRE
mon	Ds	MON
assassin	Nc	ASSASSIN
;	Fw	;
Et	Vvc	Et
que	Cs	QUE
pour	S	POUR
cet	Dd	CE
effet	Nc	EFFET
,	Fw	,
il	Pp	IL
a	Vuc	AVOIR
tiré	Ge	TIRER
l'	Da	LE
épée	Nc	ÉPÉE
.	Fs	.
Ô	Nc	Ô
Dieux	Ag	Dieux
!	Fs	!
que	Pt	QUE
dites	Vvc	DIRE
-vous	Nc	-vous
!	Fs	!
Il	Pp	IL
ne	Rp	NE
m'	Pp	JE
a	Vuc	AVOIR
point	Rg	POINT
trompée	Ge	TROMPER
;	Fw	;
Comme	Vvc	Comme
il	Pp	IL
croit	Vvc	CROIRE|CROÎTRE
mon	Ds	MON
crédit	Nc	CRÉDIT
,	Fw	,
fatal	Ag	FATAL
à	S	À
son	Ds	SON
espoir	Nc	ESPOIR
,	Fw	,
Il	Vvc	Il
n'	Rp	NE
a	Vuc	AVOIR
jamais	Rg	JAMAIS
cessé	Ge	CESSER
,	Fw	,
de	S	DE
choquer	Vvn	CHOQUER
mon	Ds	MON
pouvoir	Nc	POUVOIR
;	Fw	;
Et	Vvc	Et
pour	S	POUR
toute	Di	TOUT
raison	Nc	RAISON
,	Fw	,
j'	Pp	JE
ai	Vuc	AVOIR
l'	Da	LE
honneur	Nc	HONNEUR
de	S	DE
vous	Pp	VOUS
plaire	Vvn	PLAIRE
,	Fw	,
Et	Vvc	Et
la	Da	LE
haine	Nc	HAINE
du	S+Da	DE+LE
fils	Nc	FIL|FILS
,	Fw	,
naît	Vvc	NAÎTRE
de	S	DE
l'	Da	LE
amour	Nc	AMOUR
du	S+Da	DE+LE
Père	Nc	Père
.	Fs	.
Que	Pt	QUE
puis	Vvc	POUVOIR
-je	Vvc	-je
attendre	Vvn	ATTENDRE
,	Fw	,
donc	Rg	DONC
,	Fw	,
de	S	DE
son	Ds	SON
autorité	Nc	AUTORITÉ
?	Fs	?
Je	Pp	JE
pourvoirai	Vvc	POURVOIR
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
à	S	À
votre	Ds	VOTRE
sûreté	Nc	SÛRETÉ
.	Fs	.
Élevant	Nc	Élevant
Mardesane	Vvc	Mardesane
,	Fw	,
à	S	À
ce	Dd	CE
degré	Nc	DEGRÉ
suprême	Ag	SUPRÊME
,	Fw	,
Vous	Nc	Vous
régnerez	Vvc	RÉGNER
(	Fw	(
Seigneur	Nc	SEIGNEUR
)	Fw	)
en	S	EN
un	Dn	UN
autre	Pi	AUTRE
vous	Pp	VOUS
-même	Vvc	-même
;	Fw	;
Sous	Vvc	Sous
le	Da	LE
gouvernement	Nc	GOUVERNEMENT
,	Fw	,
qu'	Cs	QUE
il	Pp	IL
se	Pp	IL
verra	Vvc	VOIR
commis	Ge	COMMETTRE
,	Fw	,
Et	Vvc	Et
l'	Da	LE
État	Nc	État
,	Fw	,
et	Cc	ET
le	Pp	IL
Roi	Vvc	Roi
,	Fw	,
tout	Rg	TOUT
vous	Pp	VOUS
sera	Vuc	ÊTRE
soumis	Ge	SOUMETTRE
;	Fw	;
Et	Vvc	Et
pour	S	POUR
votre	Ds	VOTRE
repos	Nc	REPOS
,	Fw	,
dont	Pr	DONT
l'	Da	LE
intérêt	Nc	INTÉRÊT
nous	Pp	NOUS
touche	Vvc	TOUCHER
,	Fw	,
Vos	Nc	Vos
ordres	Nc	ORDRE
,	Fw	,
seulement	Rg	SEULEMENT
,	Fw	,
passeront	Vvc	PASSER
par	S	PAR
sa	Ds	SON
bouche	Nc	BOUCHE
;	Fw	;
Par	Nc	PAR
lui	Pp	IL
vous	Pp	VOUS
régnerez	Vvc	RÉGNER
,	Fw	,
par	S	PAR
vous	Pp	VOUS
il	Pp	IL
régnera	Vvc	RÉGNER
,	Fw	,
Et	Vvc	Et
ce	Pd	CE
seront	Vuc	ÊTRE
vos	Ds	VOTRE
lois	Nc	LOI
qu'	Pr	QUE
il	Pp	IL
vous	Pp	VOUS
dispensera	Vvc	DISPENSER
.	Fs	.
Le	Da	LE
soin	Nc	SOIN
le	Pp	IL
regardant	Ga	REGARDER
,	Fw	,
la	Da	LE
gloire	Nc	GLOIRE
sera	Vuc	ÊTRE
nôtre	As#Ps	NÔTRE
;	Fw	;
Je	Vvc	Je
connais	Vvc	CONNAÎTRE
sa	Ds	SON
vertu	Nc	VERTU
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
mon	Ds	MON
sang	Nc	SANG
,	Fw	,
c'	Pd	CE
est	Vuc	ÊTRE
le	Da	LE
vôtre	As#Ps	VÔTRE
,	Fw	,
Dont	Vvc	Dont
vos	Ds	VOTRE
chastes	Ag	CHASTE
ardeurs	Nc	ARDEUR
,	Fw	,
ont	Vuc	AVOIR
honoré	Ge	HONORER
ce	Dd	CE
flanc	Nc	FLANC
,	Fw	,
Et	Vvc	Et
que	Cs	QUE
j'	Pp	JE
ose	Vvc	OSER
pleiger	Nc	pleiger
,	Fw	,
du	S+Da	DE+LE
reste	Nc	RESTE
de	S	DE
mon	Ds	MON
sang	Nc	SANG
.	Fs	.
Par	S	PAR
les	Da	LE
pleurs	Nc	PLEUR
,	Fw	,
que	Cs	QUE
je	Pp	JE
dois	Vvc	DEVOIR
,	Fw	,
aux	S+Da	À+LES
cendres	Nc	CENDRE
de	S	DE
mon	Ds	MON
père	Nc	PÈRE
,	Fw	,
Par	Nc	PAR
le	Da	LE
char	Nc	CHAR
éclatant	Ag	ÉCLATANT
,	Fw	,
du	S+Da	DE+LE
Dieu	Nc	DIEU
que	Pr	QUE
je	Pp	JE
révère	Vvc	RÉVÉRER
,	Fw	,
Par	Nc	PAR
l'	Da	LE
âge	Nc	ÂGE
qui	Pr	QUI
me	Pp	JE
reste	Vvc	RESTER
,	Fw	,
et	Cc	ET
qu'	Cs	QUE
il	Pp	IL
éclairera	Vvc	ÉCLAIRER
,	Fw	,
Mardesane	Vvc	Mardesane
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
aujourd'hui	Rg	AUJOURD'HUI
régnera	Vvc	RÉGNER
;	Fw	;
Je	Vvc	Je
vous	Pp	VOUS
l'	Pp	IL
avais	Vuc	AVOIR
promis	Ge	PROMETTRE
,	Fw	,
et	Cc	ET
mon	Ds	MON
repos	Nc	REPOS
me	Pp	JE
presse	Vvc	PRESSER
,	Fw	,
Autant	Ga	Autant
que	Cs	QUE
mon	Ds	MON
amour	Nc	AMOUR
,	Fw	,
d'	S	DE
acquitter	Vvn	ACQUITTER
ma	Ds	MON
promesse	Nc	PROMESSE
;	Fw	;
Par	Nc	PAR
forme	Vvc	FORMER
,	Fw	,
Sardarigue	Vvc	Sardarigue
,	Fw	,
assemblez	Vvc	ASSEMBLER
le	Da	LE
Conseil	Nc	CONSEIL
,	Fw	,
Mais	Vvc	Mais
,	Fw	,
du	S+Da	DE+LE
couronnement	Nc	COURONNEMENT
,	Fw	,
disposez	Vvc	DISPOSER
l'	Da	LE
appareil	Nc	APPAREIL
.	Fs	.
Ou	Cc	OU
la	Pp	IL
Reine	Vvc	Reine
,	Fw	,
Seigneur	Nc	SEIGNEUR
,	Fw	,
semble	Vvc	SEMBLER
être	Vun	ÊTRE
intéressée	Ge	INTÉRESSER
,	Fw	,
Je	Vvc	Je
n'	Rp	NE
ose	Vvc	OSER
plus	Rg	PLUS
avant	Rg	AVANT
,	Fw	,
vous	Pp	VOUS
ouvrir	Vvn	OUVRIR
ma	Ds	MON
pensée	Nc	PENSÉE
;	Fw	;
Mais	Vvc	Mais
...	Fs	...
On	Vvc	On
n'	Rp	NE
a	Vuc	AVOIR
pas	Rg	PAS
dessein	Nc	DESSEIN
,	Fw	,
d'	S	DE
en	Pp	EN
croire	Vvn	CROIRE
vos	Ds	VOTRE
avis	Nc	AVIS
.	Fs	.
Ils	Pp	ILS
n'	Rp	NE
ont	Vuc	AVOIR
point	Rg	POINT
fait	Ge	FAIRE
de	S	DE
tort	Nc	TORT
,	Fw	,
quand	Cs	QUAND
on	Pp	ON
les	Pp	ILS
a	Vuc	AVOIR
suivis	Ge	SUIVRE
.	Fs	.
Et	Cc	ET
ce	Dd	CE
projet	Nc	PROJET
,	Fw	,
Madame	Nc	MADAME
,	Fw	,
est	Vuc	ÊTRE
d'	S	DE
assez	Rg	ASSEZ
d'	S	DE
importance	Nc	IMPORTANCE
,	Fw	,
Pour	Nc	POUR
ne	Rp	NE
le	Pp	IL
pas	Rg	PAS
presser	Vvn	PRESSER
,	Fw	,
avecques	Vvc	avecques
tant	Rg	TANT
d'	S	DE
instance	Nc	INSTANCE
.	Fs	.
Si	Cs	SI
j'	Pp	JE
en	Pp	EN
prévois	Vvc	PRÉVOIR
l'	Da	LE
issue	Nc	ISSUE
,	Fw	,
elle	Pp	IL
doit	Vvc	DEVOIR
aller	Vvn	ALLER
loin	Rg	LOIN
.	Fs	.
Je	Pp	JE
prendrai	Vvc	PRENDRE
vos	Ds	VOTRE
conseils	Nc	CONSEIL
,	Fw	,
quand	Cs	QUAND
j'	Pp	JE
en	Pp	EN
aurai	Vuc	AVOIR
besoin	Nc	BESOIN
.	Fs	.
Cependant	Rg	CEPENDANT
,	Fw	,
pour	S	POUR
ne	Rp	NE
rien	Pi	RIEN
tenter	Vvn	TENTER
à	S	À
notre	Ds	NOTRE
honte	Nc	HONTE
,	Fw	,
Arrêtez	Vvc	Arrêtez
Syroës	Vvc	Syroës
,	Fw	,
et	Cc	ET
m'	Pp	JE
en	Pp	EN
rendez	Vvc	RENDRE
bon	Ag	BON
compte	Nc	COMPTE
.	Fs	.
Si	Cs	SI
vous	Pp	VOUS
voulez	Vvc	VOULOIR
(	Fw	(
grand	Ag	GRAND
Roi	Vvc	Roi
)	Fw	)
voir	Vvn	VOIR
le	Da	LE
peuple	Nc	PEUPLE
en	S	EN
courroux	Nc	COURROUX
,	Fw	,
Le	Vvc	Le
camp	Nc	CAMP
,	Fw	,
et	Cc	ET
tout	Di	TOUT
l'	Da	LE
État	Nc	État
,	Fw	,
soulevés	Ge	SOULEVER
contre	S	CONTRE
vous	Pp	VOUS
;	Fw	;
Imposez	Vvc	IMPOSER
-moi	Vvc	-moi
cet	Dd	CE
ordre	Nc	ORDRE
,	Fw	,
et	Cc	ET
faites	Vvc	FAIRE
qu'	Cs	QUE
on	Pp	ON
l'	Pp	IL
arrête	Vvc	ARRÊTER
.	Fs	.
À	Nc	À
ne	Rp	NE
pas	Rg	PAS
obéir	Vvn	OBÉIR
,	Fw	,
il	Pp	IL
va	Vvc	ALLER
de	S	DE
votre	Ds	VOTRE
tête	Nc	TÊTE
.	Fs	.
Ô	Nc	Ô
Dieux	Ag	Dieux
,	Fw	,
dont	Pr	DONT
les	Da	LE
décrets	Nc	DÉCRET
passent	Vvc	PASSER
nos	Ds	NOTRE
jugements	Nc	JUGEMENT
,	Fw	,
Rendez	Vvc	RENDRE
vaine	Ag	VAIN
,	Fw	,
l'	Da	LE
horreur	Nc	HORREUR
,	Fw	,
de	S	DE
mes	Ds	MON
pressentiments	Nc	PRESSENTIMENT
!	Fs	!
Si	Cs	SI
les	Da	LE
Grands	Nc	GRAND
écoutaient	Vvc	ÉCOUTER
,	Fw	,
tout	Pi	TOUT
ce	Pd	CE
qu'	Pr	QUE
on	Pp	ON
leur	Pp	LEUR
propose	Vvc	PROPOSER
,	Fw	,
Ils	Vvc	Ils
ne	Rp	NE
résoudraient	Vvc	RÉSOUDRE
rien	Pi	RIEN
,	Fw	,
et	Cc	ET
craindrais	Vvc	CRAINDRE
toute	Di	TOUT
chose	Nc	CHOSE
,	Fw	,
Le	Vvc	Le
peuple	Nc	PEUPLE
parle	Vvc	PARLER
assez	Rg	ASSEZ
,	Fw	,
mais	Cc	MAIS
exécute	Vvc	EXÉCUTER
peu	Rg	PEU
,	Fw	,
Et	Vvc	Et
s'	Pp	SE
alentit	Vvc	alentit
bientôt	Rg	BIENTÔT
,	Fw	,
après	S	APRÈS
son	Ds	SON
premier	Ag	PREMIER
feu	Nc	FEU
.	Fs	.
Un	Dn	UN
exemple	Nc	EXEMPLE
en	S	EN
tous	Di	TOUT
cas	Nc	CAS
,	Fw	,
à	S	À
l'	Da	LE
un	Pi	UN
des	S+Da	DE+LE|DE+LES
chefs	Nc	CHEF
funeste	Ag	FUNESTE
,	Fw	,
En	Vvc	En
ces	Dd	CE
soulèvements	Nc	SOULÈVEMENT
,	Fw	,
désarme	Vvc	DÉSARMER
tout	Di	TOUT
le	Da	LE
reste	Nc	RESTE
.	Fs	.
Venez	Vvc	VENIR
,	Fw	,
l'	Da	LE
État	Nc	État
lassé	Ge	LACER|LASSER
,	Fw	,
de	S	DE
ployer	Vvn	PLOYER
sous	S	SOUS
ma	Ds	MON
loi	Nc	LOI
,	Fw	,
Et	Vvc	Et
mon	Ds	MON
propre	Ag	PROPRE
repos	Nc	REPOS
,	Fw	,
nous	Pp	NOUS
demandent	Vvc	DEMANDER
un	Dn	UN
Roi	Nc	ROI
;	Fw	;
Prince	Vvc	Prince
,	Fw	,
allons	Vvc	ALLER
le	Pp	IL
donner	Vvn	DONNER
,	Fw	,
et	Cc	ET
consultez	Vvc	CONSULTER
vos	Ds	VOTRE
forces	Nc	FORCE|FORCÉ
.	Fs	.
Funeste	Ag	FUNESTE
ambition	Nc	AMBITION
,	Fw	,
cache	Vvc	CACHER
-moi	Vvc	-moi
tes	Ds	TON
amorces	Nc	AMORCE
!	Fs	!
Mes	Ds	MON
jours	Nc	JOUR|JOURS
,	Fw	,
prêts	Ag	PRÊT
d'	S	DE
arriver	Vvn	ARRIVER
,	Fw	,
à	S	À
leur	Ds	LEUR
dernière	Ag	DERNIER
nuit	Nc	NUIT
,	Fw	,
Et	Vvc	Et
l'	Da	LE
incommodité	Nc	INCOMMODITÉ
,	Fw	,
qui	Pr	QUI
les	Pp	ILS
presse	Vvc	PRESSER
,	Fw	,
et	Cc	ET
les	Pp	ILS
suit	Vvc	SUIVRE
,	Fw	,
Et	Vvc	Et
qui	Pr	QUI
bientôt	Rg	BIENTÔT
m'	Pp	JE
appelle	Vvc	APPELER
,	Fw	,
au	S+Da	À+LE
tribunal	Nc	TRIBUNAL
céleste	Ag	CÉLESTE
;	Fw	;
Souffrent	Vvc	SOUFFRIR
qu'	Cs	QUE
à	S	À
mon	Ds	MON
Empire	Nc	EMPIRE
,	Fw	,
après	S	APRÈS
ma	Ds	MON
mort	Nc	MORT
je	Pp	JE
reste	Vvc	RESTER
;	Fw	;
Les	Vvc	Les
travaux	Nc	TRAVAIL|TRAVAUX
,	Fw	,
et	Cc	ET
les	Da	LE
soins	Nc	SOIN
,	Fw	,
qui	Pr	QUI
m'	Pp	JE
ont	Vuc	AVOIR
tant	Rg	TANT
fait	Ge	FAIRE
vieillir	Vvn	VIEILLIR
,	Fw	,
Ne	Vvc	Ne
peuvent	Vvc	POUVOIR
toutefois	Rg	TOUTEFOIS
,	Fw	,
entier	Ag	ENTIER
m'	Pp	JE
ensevelir	Vvn	ENSEVELIR
;	Fw	;
Malgré	Vvc	Malgré
l'	Da	LE
effort	Nc	EFFORT
du	S+Da	DE+LE
temps	Nc	TEMPS
,	Fw	,
et	Cc	ET
de	S	DE
mes	Ds	MON
destinées	Nc	DESTINÉE
,	Fw	,
J'	Vvc	J'
ai	Vuc	AVOIR
par	S	PAR
qui	Pr	QUI
prolonger	Vvn	PROLONGER
ma	Ds	MON
gloire	Nc	GLOIRE
,	Fw	,
et	Cc	ET
mes	Ds	MON
années	Nc	ANNÉE
,	Fw	,
Par	Nc	PAR
qui	Pr	QUI
las	Ag	LAS
de	S	DE
régner	Vvn	RÉGNER
,	Fw	,
voir	Vvn	VOIR
le	Da	LE
règne	Nc	RÈGNE
suivant	Ga	SUIVRE
,	Fw	,
Me	Vvc	Me
le	Pp	IL
perpétuer	Vvn	PERPÉTUER
,	Fw	,
et	Cc	ET
