Astre	Nc	ASTRE|ÂTRE
majestueux	Ag	MAJESTUEUX
,	Fw	,
flambeau	Nc	FLAMBEAU
de	S	DE
l'	Da	LE
Univers	Nc	UNIVERS
,	Fw	,
Qui	Vvc	Qui
,	Fw	,
sur	S	SUR
un	Dn	UN
trône	Nc	TRÔNE
d'	S	DE
or	Nc	OR
,	Fw	,
parais	Vvc	PARAÎTRE|PARER
le	Da	LE
Dieu	Nc	DIEU
des	S+Da	DE+LE|DE+LES
airs	Nc	AIR
;	Fw	;
Vainqueur	Nc	VAINQUEUR
des	S+Da	DE+LE|DE+LES
feux	Nc	FEU|FEUX
brillants	Ga	BRILLER
que	Cs	QUE
la	Da	LE
nuit	Nc	NUIT
fait	Vvc	FAIRE
éclore	Vvn	ÉCLORE
;	Fw	;
Toi	Vvc	TAIRE
qui	Pr	QUI
ravis	Vvc	RAVIR
les	Da	LE
coeurs	Nc	CUR
,	Fw	,
et	Cc	ET
que	Cs	QUE
mon	Ds	MON
oeil	Nc	IL
abhorre	Vvc	ABHORRER
,	Fw	,
Image	Nc	IMAGE
du	S+Da	DE+LE
tyran	Nc	TYRAN
qui	Pr	QUI
m'	Pp	JE
enlève	Vvc	ENLEVER
mes	Ds	MON
droits	Nc	DROIT|DROITS
;	Fw	;
Splendeur	Nc	SPLENDEUR
qui	Pr	QUI
me	Pp	JE
confond	Vvc	CONFONDRE
,	Fw	,
Soleil	Nc	SOLEIL
,	Fw	,
entends	Vvc	ENTENDRE
ma	Ds	MON
voix	Nc	VOIX
.	Fs	.
Un	Dn	UN
temps	Nc	TEMPS
fut	Vuc	ÊTRE
que	Cs	QUE
j'	Pp	JE
aurais	Vuc	AVOIR
obscurci	Ge	OBSCURCIR
ta	Ds	TON
lumière	Nc	LUMIÈRE
,	Fw	,
Lorsqu'	Vvc	Lorsqu'
assis	Ge	ASSEOIR
dans	S	DANS
l'	Da	LE
Olympe	Nc	OLYMPE
,	Fw	,
au-dessus	Rg	AU-DESSUS
de	S	DE
ta	Ds	TON
sphère	Nc	SPHÈRE
,	Fw	,
Des	Vvc	Des
purs	Ag	PUR
adorateurs	Nc	ADORATEUR
du	S+Da	DE+LE
souverain	Nc	SOUVERAIN
des	S+Da	DE+LE|DE+LES
Cieux	Nc	CIEL|CIEUX
,	Fw	,
J'	Vvc	J'
étais	Vuc	ÊTRE
le	Da	LE
plus	Rg	PLUS
puissant	Ag	PUISSANT
et	Cc	ET
le	Da	LE
plus	Rg	PLUS
radieux	Ag	RADIEUX
:	Fw	:
Je	Pp	JE
le	Pp	IL
serais	Vuc	ÊTRE
encor	Nc	encor
,	Fw	,
si	Cs	SI
mon	Ds	MON
orgueil	Nc	ORGUEIL
funeste	Ag	FUNESTE
N'	Vvc	N'
eût	Vuc	AVOIR
armé	Ge	ARMER
contre	S	CONTRE
moi	Pp	JE
la	Da	LE
colère	Nc	COLÈRE
céleste	Ag	CÉLESTE
.	Fs	.
J'	Pp	JE
osai	Vvc	OSER
braver	Vvn	BRAVER
un	Dn	UN
Dieu	Nc	DIEU
qui	Pr	QUI
faisait	Vvc	FAIRE
mon	Ds	MON
appui	Nc	APPUI
,	Fw	,
Méconnaître	Nc	Méconnaître
ses	Ds	SON
dons	Nc	DON
,	Fw	,
me	Pp	JE
liguer	Vvn	LIGUER
contre	S	CONTRE
lui	Pp	IL
,	Fw	,
Le	Vvc	Le
combattre	Vvn	COMBATTRE
,	Fw	,
et	Cc	ET
porter	Vvn	PORTER
cette	Dd	CE
fureur	Nc	FUREUR
extrême	Ag	EXTRÊME
Jusqu'	Vvc	Jusqu'
à	S	À
lui	Pp	IL
disputer	Vvn	DISPUTER
l'	Da	LE
autorité	Nc	AUTORITÉ
suprême	Ag	SUPRÊME
,	Fw	,
À	Nc	À
ce	Dd	CE
Dieu	Nc	DIEU
,	Fw	,
qui	Pr	QUI
pour	S	POUR
moi	Pp	JE
toujours	Rg	TOUJOURS
plus	Rg	PLUS
libéral	Ag	LIBÉRAL
,	Fw	,
Me	Vvc	Me
plaça	Vvc	PLACER
dans	S	DANS
un	Dn	UN
rang	Nc	RANG
qui	Pr	QUI
n'	Rp	NE
avait	Vuc	AVOIR
point	Rg	POINT
d'	S	DE
égal	Nc	ÉGAL
:	Fw	:
Devait-il	Vvc	Devait-il
dans	S	DANS
le	Da	LE
sein	Nc	SEIN
de	S	DE
la	Da	LE
Béatitude	Nc	Béatitude
S'	Vvc	S'
attendre	Vvn	ATTENDRE
de	S	DE
ma	Ds	MON
part	Nc	PART
à	S	À
tant	Rg	TANT
d'	S	DE
ingratitude	Nc	INGRATITUDE
?	Fs	?
Funeste	Ag	FUNESTE
souvenir	Nc	SOUVENIR
!	Fs	!
Inutiles	Ag	INUTILE
remords	Nc	REMORD
!	Fs	!
L'	Pp	IL
ai	Vuc	AVOIR
-je	Ge	-je
vu	Ge	VOIR
se	Pp	IL
lasser	Vvn	LACER|LASSER
de	S	DE
m'	Pp	JE
ouvrir	Vvn	OUVRIR
ses	Ds	SON
trésors	Nc	TRÉSOR
,	Fw	,
De	Vvc	De
me	Pp	JE
communiquer	Vvn	COMMUNIQUER
sa	Ds	SON
grandeur	Nc	GRANDEUR
ineffable	Ag	INEFFABLE
?	Fs	?
On	Pp	ON
eût	Vuc	AVOIR
dit	Ge	DIRE
qu'	Cs	QUE
envers	S	ENVERS
moi	Pp	JE
toujours	Rg	TOUJOURS
inépuisable	Ag	INÉPUISABLE
,	Fw	,
Ce	Vvc	Ce
grand	Ag	GRAND
Dieu	Nc	DIEU
ne	Rp	NE
régnait	Vvc	RÉGNER
que	Rg	QUE
pour	S	POUR
me	Pp	JE
rendre	Vvn	RENDRE
heureux	Ag	HEUREUX
,	Fw	,
Qu'	Vvc	Qu'
il	Pp	IL
