	docprops1	docprops2	relfreqs1	relfreqs2	meanrelfreqs	sd0	sd2	sdX	sr0	sr2	srX	dd0	dd2	ddX	dr0	dr2	drX
ill.	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
ill-treatment	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
yonde	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
youhavefound	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
statesman	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
stimulation	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
canna	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.006082725060827251	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
calibre	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
station-master	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
stationery	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
statistician	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
statu	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
ill-doings	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
californian	0.0049261083743842365	0.0	0.009852216748768473	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07329304417779144	0.07971352090785871	0.07971352090785876	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.39609256848513896	-0.3580053994952439	-0.3580053994952439
candle-power	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
stimulant	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
indigo-planting	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
candidacy	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
ill-lit	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
stead	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
indigo-planter	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
stealth	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
yam-planting	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
yam	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hip-pocket	0.0049261083743842365	0.0	0.009852216748768473	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07329304417779144	0.07971352090785871	0.07971352090785876	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.39609256848513896	-0.3580053994952439	-0.3580053994952439
ironworks	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hoemoglobin	0.0049261083743842365	0.0	0.009852216748768473	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07329304417779144	0.07971352090785871	0.07971352090785876	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.39609256848513896	-0.3580053994952439	-0.3580053994952439
jack-in-a-box	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
acquittal	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
workhouse	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
irregular	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
cats'-eyes	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
workmanship	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
irony	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
homecoming	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
jack-in-office	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
category	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
iron-working	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
iron-work	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
cataract	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
iron-clamped	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
spin	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
spine	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
honesty	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
c2	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hocus-pocus	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
honou	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hit	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
wood-piles	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
jessamine	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
wooden-leg	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
celibate	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
by-streets	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hisself	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
historian	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
acuteness	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
straight-walking	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
storekeeper	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
by-way	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hive	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
jauntiness	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
story-teller	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hoard	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
bygone	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
hoax	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
janitor	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.004866180048661801	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
irishwoman	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
castor	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
inquisition	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
insurance-money	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
house-surgeon	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
cart	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.007299270072992701	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
carrying	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
sporting	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.004866180048661801	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
house-tops	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
householder	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
abstraction	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
springing	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
abstainer	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
intercourse	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.004866180048661801	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
absentee	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
inst	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
aborigine	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
carouse	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
squalor	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0024330900243309003	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
squareness	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
yacht	0.0049261083743842365	0.0	0.009852216748768473	0.0	0.0036496350364963507	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07329304417779144	0.07971352090785871	0.07971352090785876	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.39609256848513896	-0.3580053994952439	-0.3580053994952439
squeeze	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.0012165450121654502	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
absurdity	0.0049261083743842365	0.0	0.0049261083743842365	0.0	0.004866180048661801	0.0049261083743842365	0.05329002091810022	0.05329002091810034	0.07167381530114014	0.07172537213294933	0.07172537213294937	-0.40101732555336456	-0.2853540452405648	-0.2853540452405648	-0.4068374930228722	-0.357806512194837	-0.357806512194837
