	docprops1	docprops2	relfreqs1	relfreqs2	devprops1	devprops2	meanrelfreqs	sd0	sd2	sr0	sr2	sg0	sg2	dd0	dd2	dr0	dr2	dg0	dg2
figure	0.39	0.40441176470588236	0.25500000000000017	0.2720588235294119	0.61	0.5955882352941173	0.280637254901961	-0.014411764705882346	0.0351015391758456	0.1269606458232476	0.09092783141031888	0.011657329598505694	0.007994368667642228	-0.5367647058556547	-0.3036476512484605	-0.5367647058546268	-0.4519238370340345	-0.5367647058711829	-0.10314916091142869
oil	0.03	0.04411764705882353	0.02	0.022058823529411766	0.9700000000000004	0.9558823529411749	0.020833333333333336	-0.014117647058823533	0.01184456427205851	0.133724556890684	0.09783631050822929	0.011497159611508712	0.006362319361957562	-0.5367647058635273	-0.30274769986958117	-0.5367647058555328	-0.45247888373220135	-0.5367647058712858	-0.10290029318257239
pack	0.03	0.04411764705882353	0.015000000000000001	0.02573529411764706	0.9700000000000003	0.9558823529411749	0.017156862745098044	-0.014117647058823533	0.01184456427205851	0.12981209852814724	0.08115885854570812	0.01149715961150865	0.006362319361957514	-0.5367647058635273	-0.30274769986958117	-0.5367647058651114	-0.45198627877128217	-0.5367647058712858	-0.1029002931825724
voyage	0.03	0.04411764705882353	0.02	0.022058823529411766	0.9700000000000003	0.9558823529411749	0.03921568627450982	-0.014117647058823533	0.01184456427205851	0.133724556890684	0.09783631050822929	0.01149715961150865	0.006362319361957514	-0.5367647058635273	-0.30274769986958117	-0.5367647058555328	-0.45247888373220135	-0.5367647058712858	-0.1029002931825724
brethren	0.03	0.04411764705882353	0.025	0.02573529411764706	0.9700000000000003	0.955882352941175	0.018382352941176478	-0.014117647058823533	0.01184456427205851	0.13432137257310486	0.10040971218919964	0.01149715961150859	0.006362319361957514	-0.5367647058635273	-0.30274769986958117	-0.5367647058536171	-0.45255301165135065	-0.5367647058712858	-0.1029002931825724
weakness	0.03	0.04411764705882353	0.015000000000000001	0.022058823529411766	0.9700000000000003	0.9558823529411751	0.030637254901960804	-0.014117647058823533	0.01184456427205851	0.1314699198682052	0.08801029589032285	0.011497159611508531	0.006362319361957466	-0.5367647058635273	-0.30274769986958117	-0.5367647058622379	-0.4521936935835436	-0.5367647058712858	-0.1029002931825724
bill	0.03	0.04411764705882353	0.015000000000000001	0.022058823529411766	0.9700000000000003	0.9558823529411751	0.02083333333333334	-0.014117647058823533	0.01184456427205851	0.1314699198682052	0.08801029589032285	0.011497159611508531	0.006362319361957466	-0.5367647058635273	-0.30274769986958117	-0.5367647058622379	-0.4521936935835436	-0.5367647058712858	-0.1029002931825724
marble	0.03	0.04411764705882353	0.015000000000000001	0.02573529411764706	0.9700000000000003	0.9558823529411751	0.02818627450980393	-0.014117647058823533	0.01184456427205851	0.12981209852814724	0.08115885854570812	0.011497159611508531	0.006362319361957466	-0.5367647058635273	-0.30274769986958117	-0.5367647058651114	-0.45198627877128217	-0.5367647058712858	-0.1029002931825724
scout	0.03	0.04411764705882353	0.015000000000000001	0.022058823529411766	0.9700000000000002	0.9558823529411751	0.015931372549019614	-0.014117647058823533	0.01184456427205851	0.1314699198682052	0.08801029589032285	0.011497159611508469	0.006362319361957466	-0.5367647058635273	-0.30274769986958117	-0.5367647058622379	-0.4521936935835436	-0.5367647058712858	-0.1029002931825724
device	0.06	0.07352941176470588	0.030000000000000002	0.040441176470588244	0.9400000000000005	0.9264705882352926	0.034313725490196095	-0.013529411764705887	0.018724316637551894	0.1299447242353519	0.08392763349825291	0.011176819637512872	0.006319973443756335	-0.5367647058597621	-0.3033170875196869	-0.5367647058604093	-0.4520382020126355	-0.5367647058712876	-0.10268767807619585
title	0.06	0.07352941176470588	0.030000000000000002	0.03676470588235295	0.9400000000000005	0.9264705882352928	0.02450980392156864	-0.013529411764705887	0.018724316637551894	0.13160254557540982	0.0900520375701744	0.01117681963751275	0.006319973443756286	-0.5367647058597621	-0.3033170875196869	-0.5367647058582148	-0.45223351633709885	-0.5367647058712876	-0.10268767807619586
lock	0.06	0.07352941176470588	0.035	0.040441176470588244	0.9400000000000003	0.9264705882352926	0.036764705882352956	-0.013529411764705887	0.018724316637551894	0.1321993612578307	0.09264098815402871	0.01117681963751275	0.006319973443756286	-0.5367647058597621	-0.3033170875196869	-0.536764705856752	-0.4523091718531027	-0.5367647058712876	-0.10268767807619586
corner	0.34	0.35294117647058826	0.25000000000000017	0.2316176470588237	0.6600000000000005	0.6470588235294106	0.22426470588235312	-0.012941176470588234	0.0351015391758456	0.1429420435414062	0.11421973617249147	0.010856479663516851	0.007241594583416949	-0.5367647058556833	-0.30412449282103315	-0.5367647058504242	-0.45328175694483336	-0.5367647058712287	-0.10315114803929985
summit	0.09	0.10294117647058823	0.05	0.05147058823529414	0.9100000000000004	0.8970588235294106	0.0649509803921569	-0.012941176470588234	0.02351994640600407	0.13398980830509327	0.09951135893400449	0.010856479663516789	0.006275120584718246	-0.5367647058581485	-0.30373390111083565	-0.5367647058536171	-0.45252002224154864	-0.5367647058712894	-0.10672527427321699
sister	0.12	0.1323529411764706	0.09500000000000001	0.09926470588235298	0.8800000000000003	0.8676470588235277	0.13970588235294126	-0.012352941176470594	0.027054289360272998	0.13272986408664922	0.0967689184299955	0.010536139689521253	0.006227531371195857	-0.5367647058572521	-0.3040557436856319	-0.5367647058540428	-0.45240385535242833	-0.5367647058712915	-0.10342158342871552
hood	0.01	0.022058823529411766	0.01	0.011029411764705883	0.9900000000000004	0.9779411764705865	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.13418874686590024	0.09961326866653092	0.010375969702523361	0.005875072238011488	-0.5367647058698025	-0.303059409435623	-0.5367647058555328	-0.45253314767323954	-0.5367647058713123	-0.10297975738781305
procession	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705865	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523361	0.005875072238011488	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
jailer	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705865	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
lump	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.015931372549019614	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
twain	0.01	0.022058823529411766	0.005	0.01838235294117647	0.9900000000000003	0.9779411764705865	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.12861846716330552	0.07406804417000012	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058743069	-0.45180055496410865	-0.5367647058713123	-0.10297975738781305
vase	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705865	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
wile	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
helm	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
clothing	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705866	0.008578431372549019	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011488	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
repentance	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
vista	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.012254901960784317	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
twist	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
hell-fire	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
director	0.01	0.022058823529411766	0.005	0.022058823529411766	0.9900000000000003	0.9779411764705865	0.008578431372549019	-0.012058823529411766	0.011553580897409446	0.12696064582324756	0.0670070505678832	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.536764705875648	-0.45158409560422796	-0.5367647058713123	-0.10297975738781305
root	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705865	0.01348039215686275	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
coin	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705865	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.010375969702523302	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
regard	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.015931372549019614	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
hindrance	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
closing	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
bunch	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705868	0.012254901960784317	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
cat	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.017156862745098044	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
clerkship	0.01	0.022058823529411766	0.01	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.13418874686590024	0.09961326866653092	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058555328	-0.45253314767323954	-0.5367647058713123	-0.10297975738781305
complaint	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
turning	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
cravat	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705866	0.011029411764705883	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
market	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.030637254901960797	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
tracery	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705866	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
architect	0.01	0.022058823529411766	0.005	0.01838235294117647	0.9900000000000003	0.9779411764705866	0.008578431372549019	-0.012058823529411766	0.011553580897409446	0.12861846716330552	0.07406804417000012	0.010375969702523241	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058743069	-0.45180055496410865	-0.5367647058713123	-0.10297975738781305
prow	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
fleet	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.011029411764705883	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
tavern	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
wand	0.01	0.022058823529411766	0.01	0.022058823529411766	0.9900000000000003	0.9779411764705868	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.1292152828457264	0.07774742873850438	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.45189582423137026	-0.5367647058713123	-0.10297975738781305
Indian	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.01348039215686275	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
dresser	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
strivings	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
caribou	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
fir	0.01	0.022058823529411766	0.01	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.13418874686590024	0.09961326866653092	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058555328	-0.45253314767323954	-0.5367647058713123	-0.10297975738781305
artisan	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
dot	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
descendant	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.008578431372549019	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
superior	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
sickness	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
ringing	0.01	0.022058823529411766	0.015000000000000001	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.011029411764705883	-0.012058823529411766	0.011553580897409446	0.13644338388837904	0.10987613581834937	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058421228	-0.4528181821265294	-0.5367647058713123	-0.10297975738781305
banishment	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
pang	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
reminiscence	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.012254901960784317	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
relish	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705869	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
ban	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
gear	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
gust	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.011029411764705883	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
kerchief	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705868	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
approval	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.006127450980392157	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
elm	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705868	0.00980392156862745	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
footing	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000004	0.9779411764705869	0.01348039215686275	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252318	0.005875072238011441	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
tie	0.01	0.022058823529411766	0.005	0.014705882352941176	0.9900000000000003	0.9779411764705868	0.020833333333333336	-0.012058823529411766	0.011553580897409446	0.13027628850336348	0.08135181843599584	0.01037596970252318	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058722954	-0.4520174369403526	-0.5367647058713123	-0.10297975738781305
vapor	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
calf	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
swimmer	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
seal	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.011029411764705883	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
settler	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
bodkin	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
promotion	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
festival	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.004901960784313725	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
vision	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.028186274509803936	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
reef	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.017156862745098044	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
wood-work	0.01	0.022058823529411766	0.005	0.011029411764705883	0.9900000000000003	0.9779411764705869	0.007352941176470588	-0.012058823529411766	0.011553580897409446	0.1319341098434214	0.08887289049590973	0.01037596970252312	0.005875072238011392	-0.5367647058698025	-0.303059409435623	-0.5367647058689429	-0.4522348511275761	-0.5367647058713123	-0.10297975738781305
